timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_renderer_utilization_percent,gpu_tiler_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_memory_kind,gpu_driver_allocated_memory_bytes,gpu_system_memory_in_use_bytes,gpu_temperature_c,gpu_power_w,thermal_pressure,gpus_json
2026-09-01T23:10:29.314+00:00,0.229081,train_start,{},16.7,3.9,10,17179869184,9379495936,2958344192,45.4,596721664,421817647104,,,494384795648,303046115328,158948933632,34.4,494384795648,303046115328,158948933632,34.4,"{""data"":{""free_bytes"":303046115328,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948933632},""output"":{""free_bytes"":303046115328,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948933632}}",apple-metal-ioreg,1,0.0,0.0,0.0,195788800,,,shared_unified_driver,1950679040,195788800,,,nominal,"[{""driver_allocated_memory_bytes"":1950679040,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":195788800,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":195788800,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-09-01T23:10:29.341+00:00,0.256802,data_preparation_start,{},0.0,25.1,10,17179869184,9376448512,2959032320,45.4,596754432,421834473472,,,494384795648,303046111232,158948937728,34.4,494384795648,303046111232,158948937728,34.4,"{""data"":{""free_bytes"":303046111232,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948937728},""output"":{""free_bytes"":303046111232,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948937728}}",apple-metal-ioreg,1,0.0,0.0,0.0,195788800,,,shared_unified_driver,1950679040,195788800,,,nominal,"[{""driver_allocated_memory_bytes"":1950679040,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":195788800,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":195788800,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-09-01T23:10:30.106+00:00,1.021092,data_preparation_end,"{""data_metadata"":{""augmentation"":{""brightness_delta"":0.03,""contrast_lower"":0.92,""contrast_upper"":1.08,""cutout_max_frac"":0.08,""cutout_prob"":0.25,""flip_lr"":true,""noise_std"":0.005,""translate_frac"":0.05,""zoom_max"":1.04,""zoom_min"":0.96},""balancing"":{""class_weights"":null,""is_noop"":true,""mode"":""all_raw"",""output_class_counts"":{""0"":4900,""1"":4900,""2"":4900,""3"":4900,""4"":4900,""5"":4900,""6"":4900,""7"":4900,""8"":4900,""9"":4900},""raw_class_counts"":{""0"":4900,""1"":4900,""2"":4900,""3"":4900,""4"":4900,""5"":4900,""6"":4900,""7"":4900,""8"":4900,""9"":4900}},""batch_size"":256,""channels"":1,""class_ids"":[0,1,2,3,4,5,6,7,8,9],""datasets"":{""test"":{""batches"":42,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":172032000,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":10500,""total_examples"":10500,""training"":false},""train"":{""batches"":288,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":802816000,""extra_augmented_examples"":24500,""shuffle_buffer_examples"":16380,""source_examples"":49000,""total_examples"":73500,""training"":true},""validation"":{""batches"":42,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":172032000,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":10500,""total_examples"":10500,""training"":false}},""extra_fraction"":0.5,""fractions"":{""test"":0.15,""train"":0.7,""validation"":0.15},""image_size"":64,""normalization"":{""channels"":1,""image_size"":64,""mean"":[0.0],""mode"":""unit_interval"",""pixel_count"":0,""std"":[1.0]},""num_classes"":10,""raw_split_class_counts"":{""test"":{""0"":1050,""1"":1050,""2"":1050,""3"":1050,""4"":1050,""5"":1050,""6"":1050,""7"":1050,""8"":1050,""9"":1050},""train"":{""0"":4900,""1"":4900,""2"":4900,""3"":4900,""4"":4900,""5"":4900,""6"":4900,""7"":4900,""8"":4900,""9"":4900},""validation"":{""0"":1050,""1"":1050,""2"":1050,""3"":1050,""4"":1050,""5"":1050,""6"":1050,""7"":1050,""8"":1050,""9"":1050}},""seed"":42,""split"":{""fingerprint"":""7d52ffaa0b79c6f8e5e510c6c95e9243e81e25c358269a10fe142381e9f5befb"",""test_size"":10500,""train_size"":49000,""validation_size"":10500}}}",16.3,93.6,10,17179869184,9302769664,3046031360,45.9,630472704,421928697856,,,494384795648,303046082560,158948966400,34.4,494384795648,303046082560,158948966400,34.4,"{""data"":{""free_bytes"":303046082560,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948966400},""output"":{""free_bytes"":303046082560,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948966400}}",apple-metal-ioreg,1,0.0,0.0,0.0,230719488,,,shared_unified_driver,1989591040,230719488,,,nominal,"[{""driver_allocated_memory_bytes"":1989591040,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":230719488,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":230719488,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-09-01T23:10:30.422+00:00,1.337733,fit_start,{},16.2,76.9,10,17179869184,9250406400,3102539776,46.2,665059328,421964742656,,,494384795648,303046053888,158948995072,34.4,494384795648,303046053888,158948995072,34.4,"{""data"":{""free_bytes"":303046053888,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948995072},""output"":{""free_bytes"":303046053888,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948995072}}",apple-metal-ioreg,1,0.0,0.0,0.0,247709696,,,shared_unified_driver,2002632704,247709696,,,nominal,"[{""driver_allocated_memory_bytes"":2002632704,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":247709696,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":247709696,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-09-01T23:10:34.351+00:00,5.266824,periodic,{},0.0,158.1,10,17179869184,8721514496,3666558976,49.2,1139015680,422458261504,,,494384795648,303046053888,158948995072,34.4,494384795648,303046053888,158948995072,34.4,"{""data"":{""free_bytes"":303046053888,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948995072},""output"":{""free_bytes"":303046053888,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158948995072}}",apple-metal-ioreg,1,0.0,0.0,0.0,240467968,,,shared_unified_driver,2002026496,240467968,,,nominal,"[{""driver_allocated_memory_bytes"":2002026496,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":240467968,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":240467968,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-09-01T23:10:39.415+00:00,10.330541,periodic,{},20.1,122.5,10,17179869184,7275675648,5199822848,57.6,2052603904,424104509440,,,494384795648,303045980160,158949068800,34.4,494384795648,303045980160,158949068800,34.4,"{""data"":{""free_bytes"":303045980160,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158949068800},""output"":{""free_bytes"":303045980160,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158949068800}}",apple-metal-ioreg,1,88.0,1.0,1.0,914702336,,,shared_unified_driver,2675261440,914702336,,,nominal,"[{""driver_allocated_memory_bytes"":2675261440,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":914702336,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":1.0,""system_memory_in_use_bytes"":914702336,""temperature_c"":null,""tiler_utilization_percent"":1.0,""utilization_percent"":88.0}]"
2026-09-01T23:10:44.498+00:00,15.41383,periodic,{},16.6,92.7,10,17179869184,7252721664,5298176000,57.8,2122186752,424157413376,,,494384795648,303043776512,158951272448,34.4,494384795648,303043776512,158951272448,34.4,"{""data"":{""free_bytes"":303043776512,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951272448},""output"":{""free_bytes"":303043776512,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951272448}}",apple-metal-ioreg,1,87.0,0.0,0.0,815284224,,,shared_unified_driver,2676719616,815284224,,,nominal,"[{""driver_allocated_memory_bytes"":2676719616,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":815284224,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":815284224,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":87.0}]"
2026-09-01T23:10:49.595+00:00,20.51048,periodic,{},16.7,93.7,10,17179869184,7194148864,5365874688,58.1,2177662976,424345108480,,,494384795648,303043784704,158951264256,34.4,494384795648,303043784704,158951264256,34.4,"{""data"":{""free_bytes"":303043784704,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951264256},""output"":{""free_bytes"":303043784704,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951264256}}",apple-metal-ioreg,1,87.0,0.0,0.0,830193664,,,shared_unified_driver,2676637696,830193664,,,nominal,"[{""driver_allocated_memory_bytes"":2676637696,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":830193664,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":830193664,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":87.0}]"
2026-09-01T23:10:54.676+00:00,25.591802,periodic,{},16.9,93.0,10,17179869184,7181352960,5401608192,58.2,2226831360,424542240768,,,494384795648,303043784704,158951264256,34.4,494384795648,303043784704,158951264256,34.4,"{""data"":{""free_bytes"":303043784704,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951264256},""output"":{""free_bytes"":303043784704,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951264256}}",apple-metal-ioreg,1,87.0,2.0,2.0,815366144,,,shared_unified_driver,2676719616,815366144,,,nominal,"[{""driver_allocated_memory_bytes"":2676719616,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":815366144,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":2.0,""system_memory_in_use_bytes"":815366144,""temperature_c"":null,""tiler_utilization_percent"":2.0,""utilization_percent"":87.0}]"
2026-09-01T23:10:59.768+00:00,30.683464,periodic,{},16.9,93.6,10,17179869184,7106134016,5474238464,58.6,2275753984,424592572416,,,494384795648,303043747840,158951301120,34.4,494384795648,303043747840,158951301120,34.4,"{""data"":{""free_bytes"":303043747840,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951301120},""output"":{""free_bytes"":303043747840,""percent"":34.4,""total_bytes"":494384795648,""used_bytes"":158951301120}}",apple-metal-ioreg,1,87.0,2.0,2.0,914653184,,,shared_unified_driver,2676703232,914653184,,,nominal,"[{""driver_allocated_memory_bytes"":2676703232,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":914653184,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":2.0,""system_memory_in_use_bytes"":914653184,""temperature_c"":null,""tiler_utilization_percent"":2.0,""utilization_percent"":87.0}]"
