timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_temperature_c,gpu_power_w,gpus_json
2026-08-09T21:12:23.869+00:00,0.03186,train_start,{},5.1,31.0,12,16619089920,14693953536,1925136384,11.6,1126584320,41774948352,327680,4096,1081101176832,998271537152,27837284352,2.7,1000186310656,207163428864,793022881792,79.3,"{""data"":{""free_bytes"":998271537152,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837284352},""output"":{""free_bytes"":207163428864,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022881792}}",pynvml,1,38.0,3755978752,8589934592,43.7253475189209,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3755978752,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":38.0}]"
2026-08-09T21:12:23.917+00:00,0.079833,data_preparation_start,{},3.4,20.9,12,16619089920,14693953536,1925136384,11.6,1126584320,41850449920,327680,4096,1081101176832,998271537152,27837284352,2.7,1000186310656,207163424768,793022885888,79.3,"{""data"":{""free_bytes"":998271537152,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837284352},""output"":{""free_bytes"":207163424768,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022885888}}",pynvml,1,38.0,3755978752,8589934592,43.7253475189209,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3755978752,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":38.0}]"
2026-08-09T21:12:25.709+00:00,1.871665,data_preparation_end,"{""data_metadata"":{""augmentation"":{""brightness_delta"":0.0,""contrast_lower"":1.0,""contrast_upper"":1.0,""cutout_max_frac"":0.0,""cutout_prob"":0.0,""flip_lr"":false,""noise_std"":0.0,""translate_frac"":0.0,""zoom_max"":1.0,""zoom_min"":1.0},""balancing"":{""class_weights"":null,""is_noop"":true,""mode"":""all_raw"",""output_class_counts"":{""0"":4900,""1"":4900,""2"":4900,""3"":4900,""4"":4900,""5"":4900,""6"":4900,""7"":4900,""8"":4900,""9"":4900},""raw_class_counts"":{""0"":4900,""1"":4900,""2"":4900,""3"":4900,""4"":4900,""5"":4900,""6"":4900,""7"":4900,""8"":4900,""9"":4900}},""batch_size"":256,""channels"":1,""class_ids"":[0,1,2,3,4,5,6,7,8,9],""datasets"":{""test"":{""batches"":42,""decoded_cache_enabled"":false,""decoded_cache_estimated_bytes"":172032000,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":10500,""total_examples"":10500,""training"":false},""train"":{""batches"":192,""decoded_cache_enabled"":false,""decoded_cache_estimated_bytes"":802816000,""extra_augmented_examples"":0,""shuffle_buffer_examples"":49000,""source_examples"":49000,""total_examples"":49000,""training"":true},""validation"":{""batches"":42,""decoded_cache_enabled"":false,""decoded_cache_estimated_bytes"":172032000,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":10500,""total_examples"":10500,""training"":false}},""extra_fraction"":0.0,""fractions"":{""test"":0.15,""train"":0.7,""validation"":0.15},""image_size"":64,""normalization"":{""channels"":1,""image_size"":64,""mean"":[0.0],""mode"":""unit_interval"",""pixel_count"":0,""std"":[1.0]},""num_classes"":10,""raw_split_class_counts"":{""test"":{""0"":1050,""1"":1050,""2"":1050,""3"":1050,""4"":1050,""5"":1050,""6"":1050,""7"":1050,""8"":1050,""9"":1050},""train"":{""0"":4900,""1"":4900,""2"":4900,""3"":4900,""4"":4900,""5"":4900,""6"":4900,""7"":4900,""8"":4900,""9"":4900},""validation"":{""0"":1050,""1"":1050,""2"":1050,""3"":1050,""4"":1050,""5"":1050,""6"":1050,""7"":1050,""8"":1050,""9"":1050}},""seed"":42,""split"":{""fingerprint"":""161c642197f73a5c2a9888f8f889988f3853ec4a3aa1a4101c2c1fe0d3478f81"",""test_size"":10500,""train_size"":49000,""validation_size"":10500}}}",9.5,107.1,12,16619089920,14660063232,1959026688,11.8,1221087232,42655981568,327680,266240,1081101176832,998271475712,27837345792,2.7,1000186310656,207163424768,793022885888,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163424768,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022885888}}",pynvml,1,5.0,3758075904,8589934592,43.7497615814209,42.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3758075904,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":42.0,""utilization_percent"":5.0}]"
2026-08-09T21:12:26.682+00:00,2.844519,fit_start,{},11.3,99.7,12,16619089920,14648643584,1970446336,11.9,1233539072,42793385984,327680,442368,1081101176832,998271475712,27837345792,2.7,1000186310656,207163392000,793022918656,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163392000,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022918656}}",pynvml,1,8.0,3760173056,8589934592,43.7741756439209,42.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3760173056,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":42.0,""utilization_percent"":8.0}]"
2026-08-09T21:12:28.922+00:00,5.085168,periodic,{},0.0,108.6,12,16619089920,14601523200,2017566720,12.1,1281007616,42987802624,327680,442368,1081101176832,998271475712,27837345792,2.7,1000186310656,207163392000,793022918656,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163392000,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022918656}}",pynvml,1,5.0,3760173056,8589934592,43.7741756439209,42.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3760173056,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":42.0,""utilization_percent"":5.0}]"
2026-08-09T21:12:37.652+00:00,10.228758,periodic,{},10.7,145.0,12,16619089920,14439694336,2179395584,13.1,1445924864,43342114816,479232,442368,1081101176832,998271475712,27837345792,2.7,1000186310656,207163392000,793022918656,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163392000,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022918656}}",pynvml,1,34.0,3760173056,8589934592,43.7741756439209,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3760173056,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":34.0}]"
2026-08-09T21:12:42.733+00:00,15.310238,periodic,{},15.2,204.1,12,16619089920,14316883968,2302205952,13.9,1568083968,43342266368,479232,442368,1081101176832,998271475712,27837345792,2.7,1000186310656,207163392000,793022918656,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163392000,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022918656}}",pynvml,1,30.0,3760173056,8589934592,43.7741756439209,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3760173056,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":30.0}]"
2026-08-09T21:12:47.813+00:00,20.390061,periodic,{},15.9,207.5,12,16619089920,14186577920,2432512000,14.6,1697824768,43476631552,479232,442368,1081101176832,998271475712,27837345792,2.7,1000186310656,207163392000,793022918656,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163392000,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022918656}}",pynvml,1,37.0,3760173056,8589934592,43.7741756439209,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3760173056,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":37.0}]"
2026-08-09T21:12:52.893+00:00,25.469802,periodic,{},16.0,206.7,12,16619089920,14057021440,2562068480,15.4,1828241408,43677958144,479232,442368,1081101176832,998271475712,27837345792,2.7,1000186310656,207163387904,793022922752,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163387904,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022922752}}",pynvml,1,34.0,3760173056,8589934592,43.7741756439209,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3760173056,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":34.0}]"
2026-08-09T21:12:57.962+00:00,30.538998,periodic,{},15.8,204.9,12,16619089920,13931831296,2687258624,16.2,1953013760,43745361920,479232,442368,1081101176832,998271475712,27837345792,2.7,1000186310656,207163387904,793022922752,79.3,"{""data"":{""free_bytes"":998271475712,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27837345792},""output"":{""free_bytes"":207163387904,""percent"":79.3,""total_bytes"":1000186310656,""used_bytes"":793022922752}}",pynvml,1,38.0,3760173056,8589934592,43.7741756439209,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3760173056,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":38.0}]"
