epoch,accuracy,epoch_seconds,learning_rate,loss,train_examples,train_examples_per_second,val_accuracy,val_balanced_accuracy,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_10_f1,val_class_10_precision,val_class_10_recall,val_class_10_support,val_class_11_f1,val_class_11_precision,val_class_11_recall,val_class_11_support,val_class_12_f1,val_class_12_precision,val_class_12_recall,val_class_12_support,val_class_13_f1,val_class_13_precision,val_class_13_recall,val_class_13_support,val_class_14_f1,val_class_14_precision,val_class_14_recall,val_class_14_support,val_class_15_f1,val_class_15_precision,val_class_15_recall,val_class_15_support,val_class_16_f1,val_class_16_precision,val_class_16_recall,val_class_16_support,val_class_17_f1,val_class_17_precision,val_class_17_recall,val_class_17_support,val_class_18_f1,val_class_18_precision,val_class_18_recall,val_class_18_support,val_class_19_f1,val_class_19_precision,val_class_19_recall,val_class_19_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_20_f1,val_class_20_precision,val_class_20_recall,val_class_20_support,val_class_21_f1,val_class_21_precision,val_class_21_recall,val_class_21_support,val_class_22_f1,val_class_22_precision,val_class_22_recall,val_class_22_support,val_class_23_f1,val_class_23_precision,val_class_23_recall,val_class_23_support,val_class_24_f1,val_class_24_precision,val_class_24_recall,val_class_24_support,val_class_25_f1,val_class_25_precision,val_class_25_recall,val_class_25_support,val_class_26_f1,val_class_26_precision,val_class_26_recall,val_class_26_support,val_class_27_f1,val_class_27_precision,val_class_27_recall,val_class_27_support,val_class_28_f1,val_class_28_precision,val_class_28_recall,val_class_28_support,val_class_29_f1,val_class_29_precision,val_class_29_recall,val_class_29_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_30_f1,val_class_30_precision,val_class_30_recall,val_class_30_support,val_class_31_f1,val_class_31_precision,val_class_31_recall,val_class_31_support,val_class_32_f1,val_class_32_precision,val_class_32_recall,val_class_32_support,val_class_33_f1,val_class_33_precision,val_class_33_recall,val_class_33_support,val_class_34_f1,val_class_34_precision,val_class_34_recall,val_class_34_support,val_class_35_f1,val_class_35_precision,val_class_35_recall,val_class_35_support,val_class_36_f1,val_class_36_precision,val_class_36_recall,val_class_36_support,val_class_37_f1,val_class_37_precision,val_class_37_recall,val_class_37_support,val_class_38_f1,val_class_38_precision,val_class_38_recall,val_class_38_support,val_class_39_f1,val_class_39_precision,val_class_39_recall,val_class_39_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_40_f1,val_class_40_precision,val_class_40_recall,val_class_40_support,val_class_41_f1,val_class_41_precision,val_class_41_recall,val_class_41_support,val_class_42_f1,val_class_42_precision,val_class_42_recall,val_class_42_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support,val_loss,val_macro_f1
1,0.026472603902220726,64.95289672699437,0.0003000000142492354,3.8982508182525635,18963.0,291.9500277209191,0.04250635206699371,0.04667089384881625,0.0,0.0,0.0,32.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,315.0,0.0953800298062593,0.09221902017291066,0.09876543209876543,324.0,0.0972644376899696,0.07729468599033816,0.13114754098360656,122.0,0.07009345794392524,0.04504504504504504,0.15789473684210525,95.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,333.0,0.06349206349206349,0.04316546762589928,0.12,50.0,0.0,0.0,0.0,50.0,0.03103448275862069,0.016061867935752528,0.4576271186440678,59.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,36.0,0.020833333333333332,0.01240694789081886,0.06493506493506493,77.0,0.0,0.0,0.0,41.0,0.02150537634408602,0.11764705882352941,0.011834319526627219,338.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,63.0,0.00966183574879227,0.037037037037037035,0.005555555555555556,180.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,45.0,0.09534794309880815,0.05190456257848472,0.5849056603773585,212.0,0.0,0.0,0.0,50.0,0.06944444444444445,0.046296296296296294,0.1388888888888889,36.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,284.0,0.11895910780669144,0.07960199004975124,0.23529411764705882,68.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,221.0,3.7569143772125244,0.016116663080627768
2,0.0300058014690876,41.2323715570019,0.0003000000142492354,3.7755966186523438,18963.0,459.9056344305713,0.07231160253286362,0.0761658373360765,0.0,0.0,0.0,32.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,315.0,0.0906801007556675,0.2465753424657534,0.05555555555555555,324.0,0.13549618320610687,0.07667386609071274,0.5819672131147541,122.0,0.0,0.0,0.0,95.0,0.20689655172413793,0.47368421052631576,0.1323529411764706,68.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,333.0,0.06392694063926942,0.04142011834319527,0.14,50.0,0.07142857142857142,0.06451612903225806,0.08,50.0,0.14285714285714285,0.24,0.1016949152542373,59.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,225.0,0.052173913043478265,0.12,0.03333333333333333,90.0,0.05128205128205128,0.047619047619047616,0.05555555555555555,36.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,41.0,0.005847953216374269,0.25,0.0029585798816568047,338.0,0.06976744186046512,0.16666666666666666,0.04411764705882353,68.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,63.0,0.12102742707879845,0.06565895134624469,0.7722222222222223,180.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,45.0,0.10886907555138432,0.06044815007816571,0.5471698113207547,212.0,0.0,0.0,0.0,50.0,0.04878048780487805,0.03125,0.1111111111111111,36.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,284.0,0.20759493670886076,0.12538226299694188,0.6029411764705882,68.0,0.023255813953488372,0.06521739130434782,0.014150943396226415,212.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,221.0,3.7159955501556396,0.032555455607224996
3,0.04508780315518379,40.404951634998724,0.0003000000142492354,3.7087769508361816,18963.0,469.32366535922966,0.07383573055267334,0.10711619085168106,0.09621993127147767,0.05405405405405406,0.4375,32.0,0.1098901098901099,0.16339869281045752,0.08278145695364239,302.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,315.0,0.06470588235294117,0.6875,0.033950617283950615,324.0,0.2920517560073937,0.18854415274463007,0.6475409836065574,122.0,0.012422360248447206,0.015151515151515152,0.010526315789473684,95.0,0.19277108433734938,0.5333333333333333,0.11764705882352941,68.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,333.0,0.09004739336492891,0.051075268817204304,0.38,50.0,0.08695652173913043,0.15789473684210525,0.06,50.0,0.024390243902439025,0.043478260869565216,0.01694915254237288,59.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,225.0,0.10294117647058824,0.15217391304347827,0.07777777777777778,90.0,0.06206896551724138,0.03543307086614173,0.25,36.0,0.06048387096774194,0.03579952267303103,0.19480519480519481,77.0,0.0,0.0,0.0,41.0,0.005780346820809249,0.125,0.0029585798816568047,338.0,0.16304347826086957,0.12931034482758622,0.22058823529411764,68.0,0.09090909090909091,0.21875,0.05737704918032787,122.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,63.0,0.13009708737864079,0.07127659574468086,0.7444444444444445,180.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,45.0,0.10485436893203882,0.0891089108910891,0.12735849056603774,212.0,0.0,0.0,0.0,50.0,0.05361930294906166,0.028169014084507043,0.5555555555555556,36.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,284.0,0.09367681498829039,0.05089058524173028,0.5882352941176471,68.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,221.0,3.593656301498413,0.042719297356013736
4,0.07282602787017822,40.71377726699575,0.0003000000142492354,3.450268507003784,18963.0,465.7637112774644,0.09144792705774307,0.10975079402883145,0.09826589595375723,0.054140127388535034,0.53125,32.0,0.21714285714285714,0.16579406631762653,0.31456953642384106,302.0,0.009523809523809525,0.08333333333333333,0.005050505050505051,198.0,0.006329113924050633,1.0,0.0031746031746031746,315.0,0.017699115044247787,0.2,0.009259259259259259,324.0,0.15098468271334792,0.08712121212121213,0.5655737704918032,122.0,0.08108108108108109,0.11320754716981132,0.06315789473684211,95.0,0.15384615384615385,0.30434782608695654,0.10294117647058823,68.0,0.0,0.0,0.0,167.0,0.031413612565445025,0.2727272727272727,0.016666666666666666,180.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,333.0,0.0367170626349892,0.019406392694063926,0.34,50.0,0.0,0.0,0.0,50.0,0.041025641025641026,0.029411764705882353,0.06779661016949153,59.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,225.0,0.10037641154328733,0.056577086280056574,0.4444444444444444,90.0,0.0,0.0,0.0,36.0,0.14349775784753363,0.08672086720867209,0.4155844155844156,77.0,0.0,0.0,0.0,41.0,0.04966139954853273,0.10476190476190476,0.03254437869822485,338.0,0.03463203463203464,0.024539877300613498,0.058823529411764705,68.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,63.0,0.31542056074766356,0.1997041420118343,0.75,180.0,0.030651340996168584,0.019801980198019802,0.06779661016949153,59.0,0.0,0.0,0.0,32.0,0.1359773371104816,0.5714285714285714,0.07717041800643087,311.0,0.0,0.0,0.0,45.0,0.058823529411764705,0.13333333333333333,0.03773584905660377,212.0,0.0,0.0,0.0,50.0,0.05940594059405942,0.046153846153846156,0.08333333333333333,36.0,0.05882352941176471,0.042105263157894736,0.0975609756097561,41.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,284.0,0.31451612903225806,0.21666666666666667,0.5735294117647058,68.0,0.05839416058394161,0.12903225806451613,0.03773584905660377,212.0,0.03194888178913738,0.04950495049504951,0.02358490566037736,212.0,0.0,0.0,0.0,221.0,3.3006274700164795,0.052003675318697866
5,0.1050994023680687,42.58245760700083,0.0003000000142492354,3.101189374923706,18963.0,445.3242265867332,0.15376798808574677,0.1684908238044092,0.13836477987421383,0.08661417322834646,0.34375,32.0,0.39546858908341914,0.28699551569506726,0.6357615894039735,302.0,0.0,0.0,0.0,198.0,0.024539877300613494,0.36363636363636365,0.012698412698412698,315.0,0.17010309278350513,0.515625,0.10185185185185185,324.0,0.4,0.2732732732732733,0.7459016393442623,122.0,0.047619047619047616,0.0967741935483871,0.031578947368421054,95.0,0.14485981308411217,0.08611111111111111,0.45588235294117646,68.0,0.3611111111111111,0.7959183673469388,0.23353293413173654,167.0,0.031088082901554404,0.23076923076923078,0.016666666666666666,180.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,333.0,0.12917594654788417,0.07268170426065163,0.58,50.0,0.0,0.0,0.0,50.0,0.08010335917312661,0.043356643356643354,0.5254237288135594,59.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,90.0,0.03773584905660377,0.058823529411764705,0.027777777777777776,36.0,0.12244897959183673,0.12857142857142856,0.11688311688311688,77.0,0.0,0.0,0.0,41.0,0.05365853658536585,0.1527777777777778,0.03254437869822485,338.0,0.06578947368421052,0.0423728813559322,0.14705882352941177,68.0,0.014814814814814817,0.07692307692307693,0.00819672131147541,122.0,0.0,0.0,0.0,36.0,0.04938271604938272,0.06896551724137931,0.038461538461538464,104.0,0.0,0.0,0.0,63.0,0.38770053475935834,0.25528169014084506,0.8055555555555556,180.0,0.05128205128205128,0.10526315789473684,0.03389830508474576,59.0,0.0,0.0,0.0,32.0,0.07926829268292683,0.7647058823529411,0.04180064308681672,311.0,0.11188811188811187,0.08163265306122448,0.17777777777777778,45.0,0.08860759493670885,0.1346153846153846,0.0660377358490566,212.0,0.20512820512820512,0.2857142857142857,0.16,50.0,0.16184971098265896,0.10218978102189781,0.3888888888888889,36.0,0.01904761904761905,0.015625,0.024390243902439025,41.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,284.0,0.3654485049833887,0.23605150214592274,0.8088235294117647,68.0,0.12990196078431374,0.08774834437086093,0.25,212.0,0.18548387096774194,0.11794871794871795,0.4339622641509434,212.0,0.0,0.0,0.0,221.0,2.805946111679077,0.09422954713264853
6,0.13526341319084167,42.07590901500225,0.0003000000142492354,2.8164854049682617,18963.0,450.68545027128715,0.20389500260353088,0.23733796650688221,0.1141649048625793,0.061224489795918366,0.84375,32.0,0.5137880986937591,0.4573643410852713,0.5860927152317881,302.0,0.0,0.0,0.0,198.0,0.23118279569892472,0.7543859649122807,0.1365079365079365,315.0,0.6011342155009453,0.775609756097561,0.49074074074074076,324.0,0.6426229508196722,0.5355191256830601,0.8032786885245902,122.0,0.09523809523809525,0.07643312101910828,0.12631578947368421,95.0,0.2391304347826087,0.15865384615384615,0.4852941176470588,68.0,0.7067307692307692,0.5903614457831325,0.8802395209580839,167.0,0.06730769230769232,0.25,0.03888888888888889,180.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,333.0,0.13813813813813816,0.0812720848056537,0.46,50.0,0.0,0.0,0.0,50.0,0.023809523809523808,0.04,0.01694915254237288,59.0,0.0,0.0,0.0,77.0,0.13157894736842105,0.14285714285714285,0.12195121951219512,41.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,90.0,0.09756097560975609,0.4,0.05555555555555555,36.0,0.11750599520383694,0.06472919418758256,0.6363636363636364,77.0,0.021505376344086023,0.019230769230769232,0.024390243902439025,41.0,0.1232876712328767,0.14634146341463414,0.10650887573964497,338.0,0.11111111111111113,0.08108108108108109,0.17647058823529413,68.0,0.17567567567567566,0.5,0.10655737704918032,122.0,0.0,0.0,0.0,36.0,0.05504587155963303,0.6,0.028846153846153848,104.0,0.0,0.0,0.0,63.0,0.288659793814433,0.3783783783783784,0.23333333333333334,180.0,0.16470588235294117,0.2692307692307692,0.11864406779661017,59.0,0.10994764397905758,0.06,0.65625,32.0,0.012779552715654953,1.0,0.006430868167202572,311.0,0.12598425196850394,0.07655502392344497,0.35555555555555557,45.0,0.12140575079872204,0.18811881188118812,0.08962264150943396,212.0,0.2076502732240437,0.14285714285714285,0.38,50.0,0.24731182795698922,0.15333333333333332,0.6388888888888888,36.0,0.09876543209876544,0.1,0.0975609756097561,41.0,0.0,0.0,0.0,297.0,0.012738853503184712,0.06666666666666667,0.007042253521126761,284.0,0.42635658914728686,0.2894736842105263,0.8088235294117647,68.0,0.1816261879619852,0.11700680272108843,0.4056603773584906,212.0,0.22429906542056077,0.18575851393188855,0.2830188679245283,212.0,0.0,0.0,0.0,221.0,2.512430429458618,0.1495058220495403
7,0.1619996875524521,42.561792103995685,0.0003000000142492354,2.6236655712127686,18963.0,445.5404498397463,0.22540220618247986,0.2536865530931679,0.15853658536585366,0.08783783783783784,0.8125,32.0,0.4910485933503836,0.4,0.6357615894039735,302.0,0.0,0.0,0.0,198.0,0.34642032332563516,0.635593220338983,0.23809523809523808,315.0,0.7394695787831513,0.7476340694006309,0.7314814814814815,324.0,0.7756653992395437,0.723404255319149,0.8360655737704918,122.0,0.17297297297297298,0.17777777777777778,0.16842105263157894,95.0,0.21787709497206703,0.13448275862068965,0.5735294117647058,68.0,0.6156862745098038,0.4577259475218659,0.9401197604790419,167.0,0.0425531914893617,0.5,0.022222222222222223,180.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,333.0,0.12314225053078555,0.0688836104513064,0.58,50.0,0.0,0.0,0.0,50.0,0.09375,0.06766917293233082,0.15254237288135594,59.0,0.0,0.0,0.0,77.0,0.10289389067524117,0.05925925925925926,0.3902439024390244,41.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,90.0,0.10256410256410256,0.6666666666666666,0.05555555555555555,36.0,0.08333333333333333,0.05013192612137203,0.24675324675324675,77.0,0.0,0.0,0.0,41.0,0.136,0.20987654320987653,0.10059171597633136,338.0,0.1168831168831169,0.10465116279069768,0.1323529411764706,68.0,0.016129032258064516,0.5,0.00819672131147541,122.0,0.049999999999999996,0.25,0.027777777777777776,36.0,0.2268041237113402,0.24444444444444444,0.21153846153846154,104.0,0.0759493670886076,0.1875,0.047619047619047616,63.0,0.21551724137931033,0.4807692307692308,0.1388888888888889,180.0,0.16438356164383564,0.42857142857142855,0.1016949152542373,59.0,0.096514745308311,0.05278592375366569,0.5625,32.0,0.0,0.0,0.0,311.0,0.21929824561403508,0.1366120218579235,0.5555555555555556,45.0,0.12727272727272726,0.12280701754385964,0.1320754716981132,212.0,0.24539877300613497,0.17699115044247787,0.4,50.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,36.0,0.2,0.11715481171548117,0.6829268292682927,41.0,0.0,0.0,0.0,297.0,0.038338658146964855,0.20689655172413793,0.02112676056338028,284.0,0.46153846153846156,0.4090909090909091,0.5294117647058824,68.0,0.16560509554140126,0.125,0.24528301886792453,212.0,0.23909985935302394,0.17034068136272545,0.4009433962264151,212.0,0.00900900900900901,1.0,0.004524886877828055,221.0,2.321315050125122,0.16492739142066984
8,0.18783947825431824,42.48123237099935,0.0003000000142492354,2.4948129653930664,18963.0,446.3853551702861,0.24657070636749268,0.2745091341739544,0.2747252747252747,0.16666666666666666,0.78125,32.0,0.6722925457102672,0.5843520782396088,0.7913907284768212,302.0,0.0,0.0,0.0,198.0,0.4480651731160896,0.625,0.3492063492063492,315.0,0.8012326656394454,0.8,0.8024691358024691,324.0,0.8909090909090909,1.0,0.8032786885245902,122.0,0.16233766233766236,0.11737089201877934,0.2631578947368421,95.0,0.17180616740088103,0.10103626943005181,0.5735294117647058,68.0,0.8207792207792208,0.7247706422018348,0.9461077844311377,167.0,0.021505376344086023,0.3333333333333333,0.011111111111111112,180.0,0.08695652173913043,0.14285714285714285,0.0625,32.0,0.0,0.0,0.0,333.0,0.10033444816053513,0.05474452554744526,0.6,50.0,0.0,0.0,0.0,50.0,0.022222222222222223,0.03225806451612903,0.01694915254237288,59.0,0.0,0.0,0.0,77.0,0.099009900990099,0.062111801242236024,0.24390243902439024,41.0,0.008849557522123894,1.0,0.0044444444444444444,225.0,0.0,0.0,0.0,90.0,0.18181818181818182,0.17073170731707318,0.19444444444444445,36.0,0.12678936605316973,0.07524271844660194,0.4025974025974026,77.0,0.14814814814814817,0.3076923076923077,0.0975609756097561,41.0,0.057441253263707574,0.24444444444444444,0.03254437869822485,338.0,0.06837606837606837,0.08163265306122448,0.058823529411764705,68.0,0.015748031496062992,0.2,0.00819672131147541,122.0,0.2,0.25,0.16666666666666666,36.0,0.0,0.0,0.0,104.0,0.22988505747126436,0.4166666666666667,0.15873015873015872,63.0,0.021857923497267763,0.6666666666666666,0.011111111111111112,180.0,0.1764705882352941,0.20930232558139536,0.15254237288135594,59.0,0.10416666666666666,0.056818181818181816,0.625,32.0,0.0,0.0,0.0,311.0,0.20565552699228792,0.11627906976744186,0.8888888888888888,45.0,0.13953488372093023,0.18181818181818182,0.11320754716981132,212.0,0.20779220779220778,0.2962962962962963,0.16,50.0,0.22900763358778625,0.15789473684210525,0.4166666666666667,36.0,0.19718309859154928,0.12209302325581395,0.5121951219512195,41.0,0.0,0.0,0.0,297.0,0.09444444444444444,0.2236842105263158,0.05985915492957746,284.0,0.511904761904762,0.43,0.6323529411764706,68.0,0.1709677419354839,0.12990196078431374,0.25,212.0,0.262891809908999,0.16731016731016732,0.6132075471698113,212.0,0.0,0.0,0.0,221.0,2.1963934898376465,0.18444440050000954
9,0.2043980360031128,41.86364463400241,0.0003000000142492354,2.4004437923431396,18963.0,452.97059455253225,0.29805248975753784,0.31283823471581296,0.19314641744548286,0.10726643598615918,0.96875,32.0,0.7362146050670639,0.6693766937669376,0.8178807947019867,302.0,0.0,0.0,0.0,198.0,0.49691991786447637,0.7034883720930233,0.38412698412698415,315.0,0.8396094839609484,0.7659033078880407,0.9290123456790124,324.0,0.8540145985401459,0.7697368421052632,0.9590163934426229,122.0,0.2608695652173913,0.19889502762430938,0.37894736842105264,95.0,0.47328244274809156,0.49206349206349204,0.45588235294117646,68.0,0.9009009009009009,0.9036144578313253,0.8982035928143712,167.0,0.05181347150259067,0.38461538461538464,0.027777777777777776,180.0,0.16,0.2222222222222222,0.125,32.0,0.10309278350515465,0.36363636363636365,0.06006006006006006,333.0,0.18315018315018317,0.11210762331838565,0.5,50.0,0.0,0.0,0.0,50.0,0.13191489361702127,0.07542579075425791,0.5254237288135594,59.0,0.0,0.0,0.0,77.0,0.11406844106463879,0.061855670103092786,0.7317073170731707,41.0,0.0,0.0,0.0,225.0,0.034482758620689655,0.07692307692307693,0.022222222222222223,90.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,77.0,0.14285714285714285,0.11267605633802817,0.1951219512195122,41.0,0.20769230769230768,0.1832579185520362,0.23964497041420119,338.0,0.1463414634146341,0.16363636363636364,0.1323529411764706,68.0,0.2,0.42105263157894735,0.13114754098360656,122.0,0.0,0.0,0.0,36.0,0.08547008547008547,0.38461538461538464,0.04807692307692308,104.0,0.21153846153846154,0.2682926829268293,0.1746031746031746,63.0,0.5563218390804598,0.4745098039215686,0.6722222222222223,180.0,0.1764705882352941,0.15584415584415584,0.2033898305084746,59.0,0.15789473684210528,0.1,0.375,32.0,0.0375,0.6666666666666666,0.01929260450160772,311.0,0.2087912087912088,0.1386861313868613,0.4222222222222222,45.0,0.0933852140077821,0.26666666666666666,0.05660377358490566,212.0,0.25870646766169153,0.17218543046357615,0.52,50.0,0.3134328358208955,0.21428571428571427,0.5833333333333334,36.0,0.21428571428571427,0.16901408450704225,0.2926829268292683,41.0,0.0,0.0,0.0,297.0,0.05144694533762058,0.2962962962962963,0.028169014084507043,284.0,0.4999999999999999,0.3828125,0.7205882352941176,68.0,0.1631799163179916,0.14661654135338345,0.18396226415094338,212.0,0.2703739213806328,0.16967509025270758,0.6650943396226415,212.0,0.00900900900900901,1.0,0.004524886877828055,221.0,2.0758633613586426,0.22181810048715853
10,0.22443705797195435,41.808555798997986,0.0003000000142492354,2.3040390014648438,18963.0,453.5674489969941,0.3138018548488617,0.3440238960598374,0.16802168021680217,0.09198813056379822,0.96875,32.0,0.7784615384615384,0.7270114942528736,0.8377483443708609,302.0,0.0,0.0,0.0,198.0,0.6022727272727274,0.7464788732394366,0.5047619047619047,315.0,0.8788321167883211,0.8337950138504155,0.9290123456790124,324.0,0.9118773946360154,0.8561151079136691,0.9754098360655737,122.0,0.2647058823529412,0.16535433070866143,0.6631578947368421,95.0,0.3980099502487562,0.3007518796992481,0.5882352941176471,68.0,0.9204545454545454,0.8756756756756757,0.9700598802395209,167.0,0.05154639175257732,0.35714285714285715,0.027777777777777776,180.0,0.22535211267605634,0.20512820512820512,0.25,32.0,0.16407982261640797,0.3135593220338983,0.1111111111111111,333.0,0.2293577981651376,0.1488095238095238,0.5,50.0,0.07142857142857142,0.3333333333333333,0.04,50.0,0.13008130081300814,0.07741935483870968,0.4067796610169492,59.0,0.0,0.0,0.0,77.0,0.10675039246467818,0.05704697986577181,0.8292682926829268,41.0,0.0,0.0,0.0,225.0,0.020408163265306124,0.125,0.011111111111111112,90.0,0.0,0.0,0.0,36.0,0.09999999999999999,0.1111111111111111,0.09090909090909091,77.0,0.15686274509803924,0.13114754098360656,0.1951219512195122,41.0,0.15798319327731095,0.1828793774319066,0.1390532544378698,338.0,0.28571428571428575,0.2777777777777778,0.29411764705882354,68.0,0.12949640287769784,0.5294117647058824,0.07377049180327869,122.0,0.05263157894736842,0.5,0.027777777777777776,36.0,0.23188405797101452,0.47058823529411764,0.15384615384615385,104.0,0.3130434782608696,0.34615384615384615,0.2857142857142857,63.0,0.4666666666666666,0.5833333333333334,0.3888888888888889,180.0,0.17801047120418848,0.12878787878787878,0.288135593220339,59.0,0.18009478672985782,0.10614525139664804,0.59375,32.0,0.03761755485893417,0.75,0.01929260450160772,311.0,0.26160337552742613,0.16145833333333334,0.6888888888888889,45.0,0.20385674931129474,0.24503311258278146,0.17452830188679244,212.0,0.25806451612903225,0.19047619047619047,0.4,50.0,0.2692307692307692,0.20588235294117646,0.3888888888888889,36.0,0.2702702702702703,0.1736111111111111,0.6097560975609756,41.0,0.0,0.0,0.0,297.0,0.21258134490238612,0.2768361581920904,0.17253521126760563,284.0,0.578125,0.6166666666666667,0.5441176470588235,68.0,0.1146953405017921,0.23880597014925373,0.07547169811320754,212.0,0.30440251572327043,0.20754716981132076,0.5707547169811321,212.0,0.008849557522123894,0.2,0.004524886877828055,221.0,1.9973952770233154,0.24868197789158114
