epoch,accuracy,epoch_seconds,learning_rate,loss,train_examples,train_examples_per_second,val_accuracy,val_balanced_accuracy,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support,val_loss,val_macro_f1
1,0.5202556848526001,632.7894246630021,0.0003000000142492354,1.3809456825256348,398160.0,629.2140552317918,0.7839398384094238,0.7801582577102298,0.8280193236714977,0.8039399624765479,0.853585657370518,1004.0,0.8714053174172545,0.8972067039106145,0.8470464135021097,2844.0,0.831854379977247,0.8366132723112129,0.8271493212669683,2210.0,0.6572593289432423,0.7071524966261808,0.6139425893380199,1707.0,0.851814851814852,0.849269588313413,0.85437541750167,1497.0,0.7128935532233883,0.744131455399061,0.6841726618705036,1390.0,0.7215541165587419,0.7753479125248509,0.6747404844290658,1156.0,0.7868596010950332,0.7109540636042403,0.8809106830122592,1142.0,0.7049180327868853,0.6844569288389513,0.7266401590457257,1006.0,0.7351704810836057,0.6541978387364921,0.8390191897654584,938.0,0.6742831468582153,0.7701748986571748
2,0.7727898359298706,595.544378700004,0.0003000000142492354,0.7045084238052368,398160.0,668.564785833646,0.8414126634597778,0.8342032018261542,0.868836291913215,0.8603515625,0.8774900398406374,1004.0,0.8884239888423989,0.8810511756569848,0.8959212376933896,2844.0,0.8781059540553211,0.9109922178988327,0.8475113122171946,2210.0,0.7735527809307605,0.7501375894331316,0.7984768599882835,1707.0,0.8628553577007184,0.8104460093896714,0.9225116900467601,1497.0,0.7942210074189769,0.8684884713919727,0.7316546762589928,1390.0,0.8036036036036036,0.8383458646616542,0.7716262975778547,1156.0,0.8448707256046705,0.8065286624203821,0.8870402802101576,1142.0,0.8042274786109713,0.8144750254841998,0.794234592445328,1006.0,0.8194965184788431,0.8234660925726588,0.8155650319829424,938.0,0.5011870265007019,0.833819370715948
3,0.8199467658996582,553.5530569410039,0.0003000000142492354,0.5707778930664062,398160.0,719.2806452922086,0.8594735860824585,0.8568261031205008,0.8843058350100603,0.8932926829268293,0.8754980079681275,1004.0,0.9033178737067429,0.9167270094134685,0.890295358649789,2844.0,0.8899475940924251,0.9396378269617707,0.8452488687782805,2210.0,0.8021046477638119,0.8004667444574096,0.8037492677211482,1707.0,0.8766865390649514,0.8266272189349112,0.9331997327989312,1497.0,0.8335694050991501,0.8207810320781032,0.8467625899280575,1390.0,0.819599109131403,0.8448117539026629,0.7958477508650519,1156.0,0.865046102263202,0.8295819935691319,0.9036777583187391,1142.0,0.817668207498716,0.8459086078639745,0.7912524850894632,1006.0,0.8338368580060423,0.7900763358778626,0.8827292110874201,938.0,0.44004061818122864,0.8526082171636507
4,0.8426511883735657,488.63806415,0.0003000000142492354,0.5012737512588501,398160.0,814.836234038809,0.8677991032600403,0.8670852224596477,0.885230024213075,0.8614514608859567,0.9103585657370518,1004.0,0.9081486776268763,0.923328488372093,0.8934599156118144,2844.0,0.8989922662292008,0.9324258629071464,0.8678733031674208,2210.0,0.8221626452189456,0.8363636363636363,0.8084358523725835,1707.0,0.9036544850498338,0.898876404494382,0.9084836339345357,1497.0,0.8305145735876215,0.8308135349172067,0.8302158273381295,1390.0,0.8206686930091186,0.8238884045335658,0.8174740484429066,1156.0,0.88458225667528,0.8703389830508474,0.8992994746059545,1142.0,0.8114715561824165,0.7698483496877788,0.8578528827037774,1006.0,0.8389398572884811,0.8037109375,0.8773987206823027,938.0,0.422624409198761,0.860436503508085
5,0.8581550121307373,486.5344306600018,0.0003000000142492354,0.4551980495452881,398160.0,818.3593491212561,0.8797502517700195,0.8760906024107609,0.8909266409266409,0.8642322097378277,0.9193227091633466,1004.0,0.9134444838595246,0.9216177523264137,0.9054149085794655,2844.0,0.9175495163519116,0.9343339587242027,0.9013574660633484,2210.0,0.8344988344988346,0.8301449275362319,0.8388986526069128,1707.0,0.9024707412223667,0.8790373654211526,0.927187708750835,1497.0,0.8510158013544019,0.8919558359621451,0.8136690647482014,1390.0,0.8450830713964974,0.8786181139122315,0.8140138408304498,1156.0,0.8922155688622755,0.8720735785953178,0.9133099824868651,1142.0,0.830317848410758,0.8171318575553417,0.8439363817097415,1006.0,0.8459183673469388,0.8111545988258317,0.8837953091684435,938.0,0.384522020816803,0.872344087423015
6,0.8690551519393921,468.0125121490055,0.0003000000142492354,0.42181724309921265,398160.0,850.7464857547101,0.8801530599594116,0.8816467401575083,0.8811648661343353,0.8337777777777777,0.9342629482071713,1004.0,0.9073972602739726,0.9441277080957811,0.8734177215189873,2844.0,0.90988707075363,0.9271958666040394,0.893212669683258,2210.0,0.8466183574879226,0.8735202492211838,0.8213239601640304,1707.0,0.909328968903437,0.8915275994865212,0.9278557114228457,1497.0,0.8582565556343019,0.8456703910614525,0.8712230215827338,1390.0,0.8549356223175965,0.848381601362862,0.8615916955017301,1156.0,0.8676288659793814,0.8199532346063912,0.9211908931698775,1142.0,0.8545269582909462,0.875,0.8349900596421471,1006.0,0.8506459948320414,0.8254764292878636,0.8773987206823027,938.0,0.38797539472579956,0.8740390520607566
7,0.8779435157775879,466.79673453800206,0.0003000000142492354,0.3958011567592621,398160.0,852.9622650296961,0.8867329359054565,0.8852865532160118,0.8900675024108003,0.8626168224299066,0.9193227091633466,1004.0,0.9202628307583023,0.9296734840330104,0.9110407876230661,2844.0,0.9221226740179187,0.9365375641623892,0.9081447963800905,2210.0,0.8477315102548166,0.9027134348113832,0.799062683069713,1707.0,0.9137931034482759,0.9071757735352205,0.9205076820307281,1497.0,0.8574537540805223,0.8646671543525969,0.8503597122302158,1390.0,0.8468317247167436,0.8223308883455582,0.8728373702422145,1156.0,0.8947592671495527,0.8713692946058091,0.9194395796847635,1142.0,0.8333333333333333,0.7956600361663653,0.8747514910536779,1006.0,0.86768581971534,0.8581856100104275,0.8773987206823027,938.0,0.36120253801345825,0.8794041519885605
8,0.8849507570266724,463.77211497499957,0.0003000000142492354,0.37491586804389954,398160.0,858.525097011198,0.8926413059234619,0.889262140643206,0.9090909090909092,0.9068384539147671,0.9113545816733067,1004.0,0.9214247359942724,0.9383886255924171,0.9050632911392406,2844.0,0.9236763694705478,0.9359033906177426,0.9117647058823529,2210.0,0.8497652582159625,0.8512639623750735,0.8482718219097832,1707.0,0.9034947098428983,0.8686806411837238,0.9412157648630595,1497.0,0.8726752503576538,0.8677098150782361,0.8776978417266187,1390.0,0.8658536585365854,0.8719298245614036,0.8598615916955017,1156.0,0.890284757118928,0.8531300160513644,0.9308231173380035,1142.0,0.8608380755302638,0.8975188781014024,0.827037773359841,1006.0,0.8753315649867375,0.8711721224920802,0.8795309168443497,938.0,0.3476404845714569,0.8872435289144759
9,0.8900567889213562,486.7921255850015,0.0003000000142492354,0.35811471939086914,398160.0,817.9261312444444,0.8971397876739502,0.8934146056444263,0.91015625,0.89272030651341,0.9282868525896414,1004.0,0.9240462023101156,0.9198606271777003,0.9282700421940928,2844.0,0.9275028768699655,0.9437939110070258,0.9117647058823529,2210.0,0.8610209501327826,0.8674197384066588,0.8547158758055068,1707.0,0.9181757209926223,0.9218855218855219,0.9144956579826319,1497.0,0.8810382119682769,0.8829479768786127,0.879136690647482,1390.0,0.8703870387038705,0.9071294559099438,0.8365051903114187,1156.0,0.9004366812227075,0.8980836236933798,0.9028021015761821,1142.0,0.8464891041162228,0.8253068932955618,0.8687872763419483,1006.0,0.8708524757529351,0.8354554358472086,0.9093816631130064,938.0,0.33464324474334717,0.8910105512069499
10,0.8952556848526001,486.7294053919977,0.0003000000142492354,0.3415089547634125,398160.0,818.0315296120922,0.9012354016304016,0.8991553465581335,0.9124694376528119,0.8962536023054755,0.9292828685258964,1004.0,0.9304547867634048,0.9365871036693979,0.9244022503516175,2844.0,0.931934731934732,0.9610576923076923,0.9045248868778281,2210.0,0.8644216691068815,0.8641686182669789,0.8646748681898067,1707.0,0.9193601044727391,0.8991060025542784,0.9405477621910487,1497.0,0.8764378478664192,0.9049808429118774,0.8496402877697842,1390.0,0.8668626627467451,0.8424489795918367,0.8927335640138409,1156.0,0.9092488059053409,0.9018087855297158,0.9168126094570929,1142.0,0.8676984523215177,0.8716148445336008,0.8638170974155069,1006.0,0.874356333676622,0.8456175298804781,0.9051172707889126,938.0,0.3316991925239563,0.8953244832447215
