epoch,accuracy,epoch_seconds,learning_rate,loss,train_examples,train_examples_per_second,val_accuracy,val_balanced_accuracy,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support,val_loss,val_macro_f1
1,0.5103061199188232,65.82659209700068,0.0003000000142492354,1.4237109422683716,49000.0,744.3800208857027,0.8392381072044373,0.8392380952380953,0.8990913438546151,0.9029779058597502,0.8952380952380953,1050.0,0.8402810304449649,0.8267281105990784,0.8542857142857143,1050.0,0.723209751142712,0.7747551686615887,0.6780952380952381,1050.0,0.882158069096072,0.8767638758231421,0.8876190476190476,1050.0,0.8049476688867746,0.8041825095057035,0.8057142857142857,1050.0,0.8774627582892839,0.8855480116391853,0.8695238095238095,1050.0,0.7829279486002754,0.7555358724534986,0.8123809523809524,1050.0,0.8933333333333333,0.8933333333333333,0.8933333333333333,1050.0,0.8554913294797687,0.8654970760233918,0.8457142857142858,1050.0,0.8291550603528318,0.8088768115942029,0.8504761904761905,1050.0,0.5114436745643616,0.8388058293480631
2,0.849775493144989,52.67696696300118,0.0003000000142492354,0.4938122630119324,49000.0,930.1978231665506,0.9116190671920776,0.9116190476190477,0.9364548494983278,0.9395973154362416,0.9333333333333333,1050.0,0.9084181313598519,0.8830935251798561,0.9352380952380952,1050.0,0.8655256723716381,0.8894472361809045,0.8428571428571429,1050.0,0.9341486359360301,0.9228624535315985,0.9457142857142857,1050.0,0.8920096852300242,0.9073891625615763,0.8771428571428571,1050.0,0.929342492639843,0.958502024291498,0.9019047619047619,1050.0,0.8572761194029851,0.840036563071298,0.8752380952380953,1050.0,0.939294117647059,0.9283720930232559,0.9504761904761905,1050.0,0.9222065063649222,0.9131652661064426,0.9314285714285714,1050.0,0.9312830370014417,0.9398642095053347,0.9228571428571428,1050.0,0.2878599464893341,0.9115959247452124
3,0.9058775305747986,50.53989616899344,0.0003000000142492354,0.3179529309272766,49000.0,969.531077708502,0.9325714111328125,0.9325714285714284,0.9493791786055397,0.9521072796934866,0.9466666666666667,1050.0,0.9407766990291262,0.9594059405940594,0.9228571428571428,1050.0,0.8967495219885276,0.9001919385796545,0.8933333333333333,1050.0,0.9460737937559129,0.9398496240601504,0.9523809523809523,1050.0,0.909702209414025,0.9176356589147286,0.9019047619047619,1050.0,0.9439071566731141,0.9587426326129665,0.9295238095238095,1050.0,0.8999073215940687,0.8763537906137184,0.9247619047619048,1050.0,0.9569739952718676,0.9502347417840376,0.9638095238095238,1050.0,0.9365899483325505,0.9240037071362373,0.9495238095238095,1050.0,0.946360153256705,0.9518304431599229,0.940952380952381,1050.0,0.2183430939912796,0.9326419977921437
4,0.9288163185119629,50.68044883699622,0.0003000000142492354,0.23896925151348114,49000.0,966.8422660896107,0.9383809566497803,0.9383809523809525,0.9560173997100048,0.9705593719332679,0.9419047619047619,1050.0,0.9420702754036088,0.9393939393939394,0.9447619047619048,1050.0,0.8988558352402746,0.8651982378854626,0.9352380952380952,1050.0,0.9491686460807601,0.9469194312796209,0.9514285714285714,1050.0,0.9252024773701764,0.9256434699714013,0.9247619047619048,1050.0,0.9459327812956649,0.9680957128614157,0.9247619047619048,1050.0,0.9150326797385621,0.8974358974358975,0.9333333333333333,1050.0,0.9583333333333333,0.9529190207156308,0.9638095238095238,1050.0,0.943231441048035,0.9614243323442137,0.9257142857142857,1050.0,0.9526112185686655,0.9675834970530451,0.9380952380952381,1050.0,0.19453954696655273,0.9386456087789086
5,0.942530632019043,50.98047942600533,0.0003000000142492354,0.1977381408214569,49000.0,961.1522008364033,0.951619029045105,0.9516190476190476,0.9657469077069457,0.964828897338403,0.9666666666666667,1050.0,0.9517374517374517,0.9647749510763209,0.939047619047619,1050.0,0.9327651515151515,0.9274952919020716,0.9380952380952381,1050.0,0.9614835948644793,0.9601139601139601,0.9628571428571429,1050.0,0.9393063583815028,0.9502923976608187,0.9285714285714286,1050.0,0.9533980582524272,0.9722772277227723,0.9352380952380952,1050.0,0.9325894932589494,0.9109900090826522,0.9552380952380952,1050.0,0.9644859813084112,0.9467889908256881,0.9828571428571429,1050.0,0.9517958412098299,0.9446529080675422,0.959047619047619,1050.0,0.9632495164410059,0.9783889980353635,0.9485714285714286,1050.0,0.1669602394104004,0.9516558354676155
6,0.9507958889007568,50.690603500996076,0.0003000000142492354,0.16511867940425873,49000.0,966.6485820993854,0.9535238146781921,0.9535238095238097,0.9653179190751444,0.9766081871345029,0.9542857142857143,1050.0,0.9580952380952381,0.9580952380952381,0.9580952380952381,1050.0,0.9327651515151515,0.9274952919020716,0.9380952380952381,1050.0,0.9626123994320871,0.9567262464722484,0.9685714285714285,1050.0,0.933644859813084,0.9165137614678899,0.9514285714285714,1050.0,0.9561830574488802,0.9780876494023905,0.9352380952380952,1050.0,0.9340344168260037,0.9376199616122841,0.9304761904761905,1050.0,0.9682915286322764,0.9623706491063029,0.9742857142857143,1050.0,0.9596965386439071,0.95561850802644,0.9638095238095238,1050.0,0.965088474414156,0.9692603266090298,0.960952380952381,1050.0,0.15615597367286682,0.9535729583895929
7,0.9594285488128662,50.699732118999236,0.0003000000142492354,0.13698077201843262,49000.0,966.47453452003,0.9556190371513367,0.9556190476190475,0.9672209026128267,0.9649289099526066,0.9695238095238096,1050.0,0.9623988576868158,0.961941008563273,0.9628571428571429,1050.0,0.9322200392927309,0.962474645030426,0.9038095238095238,1050.0,0.9643705463182898,0.9620853080568721,0.9666666666666667,1050.0,0.9456469456469457,0.9552964042759962,0.9361904761904762,1050.0,0.9620374819798174,0.9709020368574199,0.9533333333333334,1050.0,0.9426268373636795,0.9386213408876298,0.9466666666666667,1050.0,0.9696682464454975,0.9650943396226415,0.9742857142857143,1050.0,0.9534117647058823,0.9423255813953488,0.9647619047619047,1050.0,0.9557933922754769,0.9344858962693358,0.9780952380952381,1050.0,0.14734265208244324,0.9555395014327963
8,0.9631632566452026,51.098553927004104,0.0003000000142492354,0.12268458306789398,49000.0,958.9312462735843,0.9582856893539429,0.9582857142857144,0.9698708751793401,0.9740634005763689,0.9657142857142857,1050.0,0.9570146433632498,0.9493908153701968,0.9647619047619047,1050.0,0.9385582970488631,0.9537856440511308,0.9238095238095239,1050.0,0.9645725082664147,0.9568884723523898,0.9723809523809523,1050.0,0.9523809523809524,0.9722222222222222,0.9333333333333333,1050.0,0.9612403100775194,0.9783037475345168,0.9447619047619048,1050.0,0.9470672389127324,0.9484240687679083,0.9457142857142857,1050.0,0.9681050656660413,0.9537892791127541,0.9828571428571429,1050.0,0.9567669172932332,0.9443413729128015,0.9695238095238096,1050.0,0.9666510098637858,0.953660797034291,0.98,1050.0,0.1444043219089508,0.9582227818052133
9,0.9686326384544373,50.84530161599832,0.0003000000142492354,0.10570039600133896,49000.0,963.7075293616175,0.9624761939048767,0.9624761904761906,0.9700142789148024,0.9695528068506185,0.9704761904761905,1050.0,0.9651551312649166,0.9674641148325359,0.9628571428571429,1050.0,0.9425178147268409,0.9402843601895735,0.9447619047619048,1050.0,0.9710763394973922,0.9669499527856469,0.9752380952380952,1050.0,0.9572400388726918,0.9771825396825397,0.9380952380952381,1050.0,0.9639810426540284,0.9594339622641509,0.9685714285714285,1050.0,0.9487427466150871,0.9636542239685658,0.9342857142857143,1050.0,0.9682539682539683,0.9496336996336996,0.9876190476190476,1050.0,0.9636621047663991,0.9550982226379794,0.9723809523809523,1050.0,0.9737219302436694,0.9769894534995206,0.9704761904761905,1050.0,0.13657307624816895,0.9624365395809796
10,0.9701428413391113,50.61261620699952,0.0003000000142492354,0.09937574714422226,49000.0,968.1380586926368,0.9626666903495789,0.9626666666666666,0.9721955896452541,0.9787644787644788,0.9657142857142857,1050.0,0.9617590822179732,0.9654510556621881,0.9580952380952381,1050.0,0.9458174904942964,0.9440227703984819,0.9476190476190476,1050.0,0.9643353404353867,0.9386834986474302,0.9914285714285714,1050.0,0.9587978671837131,0.9763079960513327,0.9419047619047619,1050.0,0.967992240543162,0.9861660079051383,0.9504761904761905,1050.0,0.9515669515669515,0.9488636363636364,0.9542857142857143,1050.0,0.9689265536723163,0.9581005586592178,0.98,1050.0,0.9618823529411765,0.9506976744186046,0.9733333333333334,1050.0,0.9735449735449735,0.9834791059280855,0.9638095238095238,1050.0,0.13394421339035034,0.9626818442245202
