timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_renderer_utilization_percent,gpu_tiler_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_memory_kind,gpu_driver_allocated_memory_bytes,gpu_system_memory_in_use_bytes,gpu_temperature_c,gpu_power_w,thermal_pressure,gpus_json
2026-08-29T01:36:25.127+00:00,0.293204,train_start,{},17.1,2.9,10,17179869184,8570863616,6315524096,50.1,505282560,421749833728,,,494384795648,301459963904,157311713280,34.3,494384795648,301459963904,157311713280,34.3,"{""data"":{""free_bytes"":301459963904,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311713280},""output"":{""free_bytes"":301459963904,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311713280}}",apple-metal-ioreg,1,0.0,0.0,0.0,247971840,,,shared_unified_driver,3123937280,247971840,,,nominal,"[{""driver_allocated_memory_bytes"":3123937280,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":247971840,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":247971840,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:36:25.154+00:00,0.320263,data_preparation_start,{},0.0,24.8,10,17179869184,8566063104,6316261376,50.1,505298944,421766660096,,,494384795648,301459959808,157311717376,34.3,494384795648,301459959808,157311717376,34.3,"{""data"":{""free_bytes"":301459959808,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311717376},""output"":{""free_bytes"":301459959808,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311717376}}",apple-metal-ioreg,1,0.0,0.0,0.0,247971840,,,shared_unified_driver,3123937280,247971840,,,nominal,"[{""driver_allocated_memory_bytes"":3123937280,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":247971840,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":247971840,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:36:25.851+00:00,1.01714,data_preparation_end,"{""data_metadata"":{""augmentation"":{""brightness_delta"":0.03,""contrast_lower"":0.92,""contrast_upper"":1.08,""cutout_max_frac"":0.08,""cutout_prob"":0.25,""flip_lr"":true,""noise_std"":0.005,""translate_frac"":0.05,""zoom_max"":1.04,""zoom_min"":0.96},""balancing"":{""class_weights"":null,""is_noop"":true,""mode"":""all_raw"",""output_class_counts"":{""0"":11,""1"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11,""18"":11,""19"":11,""2"":11,""20"":11,""21"":11,""22"":11,""23"":11,""24"":11,""25"":11,""26"":11,""27"":11,""28"":11,""29"":11,""3"":11,""30"":11,""31"":11,""32"":11,""33"":11,""34"":11,""35"":11,""36"":11,""37"":11,""38"":11,""39"":11,""4"":11,""40"":11,""41"":11,""42"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11},""raw_class_counts"":{""0"":11,""1"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11,""18"":11,""19"":11,""2"":11,""20"":11,""21"":11,""22"":11,""23"":11,""24"":11,""25"":11,""26"":11,""27"":11,""28"":11,""29"":11,""3"":11,""30"":11,""31"":11,""32"":11,""33"":11,""34"":11,""35"":11,""36"":11,""37"":11,""38"":11,""39"":11,""4"":11,""40"":11,""41"":11,""42"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11}},""batch_size"":32,""channels"":3,""class_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42],""datasets"":{""test"":{""batches"":3,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":16908288,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":86,""total_examples"":86,""training"":false},""train"":{""batches"":23,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":92995584,""extra_augmented_examples"":236,""shuffle_buffer_examples"":473,""source_examples"":473,""total_examples"":709,""training"":true},""validation"":{""batches"":5,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":25362432,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":129,""total_examples"":129,""training"":false}},""extra_fraction"":0.5,""fractions"":{""test"":0.15,""train"":0.7,""validation"":0.15},""image_size"":128,""normalization"":{""channels"":3,""image_size"":128,""mean"":[0.0,0.0,0.0],""mode"":""unit_interval"",""pixel_count"":0,""std"":[1.0,1.0,1.0]},""num_classes"":43,""raw_split_class_counts"":{""test"":{""0"":2,""1"":2,""10"":2,""11"":2,""12"":2,""13"":2,""14"":2,""15"":2,""16"":2,""17"":2,""18"":2,""19"":2,""2"":2,""20"":2,""21"":2,""22"":2,""23"":2,""24"":2,""25"":2,""26"":2,""27"":2,""28"":2,""29"":2,""3"":2,""30"":2,""31"":2,""32"":2,""33"":2,""34"":2,""35"":2,""36"":2,""37"":2,""38"":2,""39"":2,""4"":2,""40"":2,""41"":2,""42"":2,""5"":2,""6"":2,""7"":2,""8"":2,""9"":2},""train"":{""0"":11,""1"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11,""18"":11,""19"":11,""2"":11,""20"":11,""21"":11,""22"":11,""23"":11,""24"":11,""25"":11,""26"":11,""27"":11,""28"":11,""29"":11,""3"":11,""30"":11,""31"":11,""32"":11,""33"":11,""34"":11,""35"":11,""36"":11,""37"":11,""38"":11,""39"":11,""4"":11,""40"":11,""41"":11,""42"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11},""validation"":{""0"":3,""1"":3,""10"":3,""11"":3,""12"":3,""13"":3,""14"":3,""15"":3,""16"":3,""17"":3,""18"":3,""19"":3,""2"":3,""20"":3,""21"":3,""22"":3,""23"":3,""24"":3,""25"":3,""26"":3,""27"":3,""28"":3,""29"":3,""3"":3,""30"":3,""31"":3,""32"":3,""33"":3,""34"":3,""35"":3,""36"":3,""37"":3,""38"":3,""39"":3,""4"":3,""40"":3,""41"":3,""42"":3,""5"":3,""6"":3,""7"":3,""8"":3,""9"":3}},""seed"":42,""split"":{""fingerprint"":""677007134aa7271fe79e4ad92023be30e01ceb4b8c53765faef944fad4ec67f9"",""test_size"":86,""train_size"":473,""validation_size"":129}}}",18.8,94.5,10,17179869184,8409628672,6599819264,51.0,530628608,421901729792,,,494384795648,301459939328,157311737856,34.3,494384795648,301459939328,157311737856,34.3,"{""data"":{""free_bytes"":301459939328,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311737856},""output"":{""free_bytes"":301459939328,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311737856}}",apple-metal-ioreg,1,0.0,0.0,0.0,295616512,,,shared_unified_driver,3171270656,295616512,,,nominal,"[{""driver_allocated_memory_bytes"":3171270656,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":295616512,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":295616512,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:36:26.175+00:00,1.341042,fit_start,{},0.0,77.4,10,17179869184,8344453120,6673760256,51.4,578437120,421953519616,,,494384795648,301459906560,157311770624,34.3,494384795648,301459906560,157311770624,34.3,"{""data"":{""free_bytes"":301459906560,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311770624},""output"":{""free_bytes"":301459906560,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311770624}}",apple-metal-ioreg,1,0.0,0.0,0.0,299941888,,,shared_unified_driver,3175940096,299941888,,,nominal,"[{""driver_allocated_memory_bytes"":3175940096,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":299941888,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":299941888,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:36:30.159+00:00,5.325313,periodic,{},0.0,105.6,10,17179869184,7053475840,7960018944,58.9,1351991296,423011385344,,,494384795648,301459828736,157311848448,34.3,494384795648,301459828736,157311848448,34.3,"{""data"":{""free_bytes"":301459828736,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311848448},""output"":{""free_bytes"":301459828736,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311848448}}",apple-metal-ioreg,1,20.0,1.0,1.0,546439168,,,shared_unified_driver,3517530112,546439168,,,nominal,"[{""driver_allocated_memory_bytes"":3517530112,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":546439168,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":1.0,""system_memory_in_use_bytes"":546439168,""temperature_c"":null,""tiler_utilization_percent"":1.0,""utilization_percent"":20.0}]"
2026-08-29T01:36:35.234+00:00,10.40029,periodic,{},23.3,88.2,10,17179869184,6894485504,8197079040,59.9,1775386624,423413972992,,,494384795648,301459767296,157311909888,34.3,494384795648,301459767296,157311909888,34.3,"{""data"":{""free_bytes"":301459767296,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311909888},""output"":{""free_bytes"":301459767296,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311909888}}",apple-metal-ioreg,1,83.0,0.0,0.0,550912000,,,shared_unified_driver,3512811520,550912000,,,nominal,"[{""driver_allocated_memory_bytes"":3512811520,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":550912000,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":550912000,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":83.0}]"
2026-08-29T01:36:40.314+00:00,15.480685,periodic,{},21.1,90.7,10,17179869184,6563364864,8525332480,61.8,2255552512,424182382592,,,494384795648,301459742720,157311934464,34.3,494384795648,301459742720,157311934464,34.3,"{""data"":{""free_bytes"":301459742720,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311934464},""output"":{""free_bytes"":301459742720,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157311934464}}",apple-metal-ioreg,1,75.0,0.0,0.0,402522112,,,shared_unified_driver,3548839936,402522112,,,nominal,"[{""driver_allocated_memory_bytes"":3548839936,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":402522112,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":402522112,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":75.0}]"
2026-08-29T01:36:41.505+00:00,16.671179,epoch_end,"{""epoch"":1,""epoch_seconds"":15.29635329201119,""logs"":{""accuracy"":0.028208743780851364,""epoch_seconds"":13.940378750005038,""learning_rate"":0.0003000000142492354,""loss"":4.072721004486084,""train_examples"":709.0,""train_examples_per_second"":50.859450285720804,""val_accuracy"":0.03100775182247162,""val_balanced_accuracy"":0.031007751937984496,""val_loss"":3.7435507774353027,""val_macro_f1"":0.020360061057735475}}",22.1,85.8,10,17179869184,6564085760,8522350592,61.8,2325594112,424216641536,,,494384795648,301445455872,157326221312,34.3,494384795648,301445455872,157326221312,34.3,"{""data"":{""free_bytes"":301445455872,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157326221312},""output"":{""free_bytes"":301445455872,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157326221312}}",apple-metal-ioreg,1,0.0,0.0,0.0,402653184,,,shared_unified_driver,3559112704,402653184,,,nominal,"[{""driver_allocated_memory_bytes"":3559112704,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":402653184,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":402653184,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:36:45.407+00:00,20.573881,periodic,{},19.3,80.8,10,17179869184,6441222144,8647491584,62.5,2331623424,424358903808,,,494384795648,301442818048,157328859136,34.3,494384795648,301442818048,157328859136,34.3,"{""data"":{""free_bytes"":301442818048,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157328859136},""output"":{""free_bytes"":301442818048,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157328859136}}",apple-metal-ioreg,1,85.0,0.0,0.0,552501248,,,shared_unified_driver,3572154368,552501248,,,nominal,"[{""driver_allocated_memory_bytes"":3572154368,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":552501248,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":552501248,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":85.0}]"
2026-08-29T01:36:49.560+00:00,24.7268,epoch_end,"{""epoch"":2,""epoch_seconds"":7.969958208006574,""logs"":{""accuracy"":0.032440055161714554,""epoch_seconds"":7.097018000000389,""learning_rate"":0.0003000000142492354,""loss"":3.8492629528045654,""train_examples"":709.0,""train_examples_per_second"":99.90111339719881,""val_accuracy"":0.03100775182247162,""val_balanced_accuracy"":0.031007751937984496,""val_loss"":3.7444956302642822,""val_macro_f1"":0.008743651430098904}}",17.7,85.0,10,17179869184,6519734272,8570748928,62.1,2343387136,424357855232,,,494384795648,301441941504,157329735680,34.3,494384795648,301441941504,157329735680,34.3,"{""data"":{""free_bytes"":301441941504,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157329735680},""output"":{""free_bytes"":301441941504,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157329735680}}",apple-metal-ioreg,1,78.0,0.0,0.0,490799104,,,shared_unified_driver,3567960064,490799104,,,nominal,"[{""driver_allocated_memory_bytes"":3567960064,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":490799104,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":490799104,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":78.0}]"
