epoch,accuracy,epoch_seconds,learning_rate,loss,train_examples,train_examples_per_second,val_accuracy,val_balanced_accuracy,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support,val_loss,val_macro_f1
1,0.4803265333175659,64.22903128399776,0.0003000000142492354,1.504694938659668,49000.0,762.894893795604,0.8149523735046387,0.814952380952381,0.8942774005819591,0.9110671936758893,0.878095238095238,1050.0,0.7856494096276112,0.7508680555555556,0.8238095238095238,1050.0,0.6810073452256034,0.758177570093458,0.6180952380952381,1050.0,0.8732525629077353,0.8549270072992701,0.8923809523809524,1050.0,0.7771428571428571,0.7771428571428571,0.7771428571428571,1050.0,0.8523002421307507,0.8669950738916257,0.8380952380952381,1050.0,0.7622408469342743,0.7099424815119145,0.8228571428571428,1050.0,0.8704472106961734,0.8436103663985701,0.8990476190476191,1050.0,0.8268482490272374,0.8449304174950298,0.8095238095238095,1050.0,0.8189442525900346,0.849539406345957,0.7904761904761904,1050.0,0.6007570028305054,0.8142110376864237
2,0.8280612230300903,51.32901865999884,0.0003000000142492354,0.560048520565033,49000.0,954.6256928185953,0.8986666798591614,0.8986666666666666,0.922279792746114,0.9123951537744641,0.9323809523809524,1050.0,0.9065288868013152,0.8943466172381835,0.919047619047619,1050.0,0.8394941634241245,0.8578528827037774,0.8219047619047619,1050.0,0.918423464711274,0.8851590106007067,0.9542857142857143,1050.0,0.8749391727493916,0.8945273631840795,0.8561904761904762,1050.0,0.9151696606786427,0.9612159329140462,0.8733333333333333,1050.0,0.8582486695694244,0.872173058013766,0.8447619047619047,1050.0,0.9304761904761905,0.9304761904761905,0.9304761904761905,1050.0,0.9095193213949103,0.9001865671641791,0.919047619047619,1050.0,0.9084181313598519,0.8830935251798561,0.9352380952380952,1050.0,0.32312703132629395,0.8983497453911239
3,0.8932244777679443,51.24765716699767,0.0003000000142492354,0.3553667366504669,49000.0,956.1412698404267,0.9229523539543152,0.922952380952381,0.9379770992366412,0.9397705544933078,0.9361904761904762,1050.0,0.9287722586691658,0.9142066420664207,0.9438095238095238,1050.0,0.8831168831168832,0.892128279883382,0.8742857142857143,1050.0,0.9441287878787878,0.9387947269303202,0.9495238095238095,1050.0,0.8960645812310798,0.9527896995708155,0.8457142857142858,1050.0,0.9345613184682501,0.9516288252714709,0.9180952380952381,1050.0,0.8806509945750451,0.8382099827882961,0.9276190476190476,1050.0,0.9443413729128016,0.9204339963833634,0.9695238095238096,1050.0,0.9348140994688556,0.9480901077375122,0.9219047619047619,1050.0,0.945107398568019,0.9473684210526315,0.9428571428571428,1050.0,0.25024208426475525,0.9229534794125531
4,0.9198571443557739,51.03994954800146,0.0003000000142492354,0.2666497826576233,49000.0,960.0322969347187,0.9371428489685059,0.9371428571428572,0.950191570881226,0.9556840077071291,0.9447619047619048,1050.0,0.9411201531833413,0.9461020211742059,0.9361904761904762,1050.0,0.9108621529469069,0.9322033898305084,0.8904761904761904,1050.0,0.9508196721311476,0.962890625,0.939047619047619,1050.0,0.9160377358490567,0.9074766355140187,0.9247619047619048,1050.0,0.936636493568366,0.9370829361296473,0.9361904761904762,1050.0,0.9044117647058822,0.8738898756660746,0.9371428571428572,1050.0,0.961051149694979,0.9472710453283997,0.9752380952380952,1050.0,0.9454022988505746,0.9508670520231214,0.94,1050.0,0.9558117195004804,0.9641472868217055,0.9476190476190476,1050.0,0.20031066238880157,0.9372344711311962
5,0.936734676361084,51.44543890500063,0.0003000000142492354,0.21516366302967072,49000.0,952.4653894096153,0.9445714354515076,0.9445714285714286,0.9496944052656324,0.9377901578458682,0.9619047619047619,1050.0,0.9495635305528614,0.967391304347826,0.9323809523809524,1050.0,0.9196515004840271,0.9350393700787402,0.9047619047619048,1050.0,0.9578139980824544,0.9642857142857143,0.9514285714285714,1050.0,0.9307992202729044,0.9530938123752495,0.9095238095238095,1050.0,0.9488416988416988,0.961839530332681,0.9361904761904762,1050.0,0.925035360678925,0.9159663865546218,0.9342857142857143,1050.0,0.962686567164179,0.943327239488117,0.9828571428571429,1050.0,0.9502605400284225,0.9453345900094251,0.9552380952380952,1050.0,0.9504400185270959,0.9251577998196574,0.9771428571428571,1050.0,0.1802072823047638,0.9444786839898202
6,0.9467551112174988,51.0699686270018,0.0003000000142492354,0.18384945392608643,49000.0,959.4679871037289,0.952571451663971,0.9525714285714286,0.9606448553816975,0.9565627950897073,0.9647619047619047,1050.0,0.9566046733428707,0.9579751671442216,0.9552380952380952,1050.0,0.9278752436647174,0.9500998003992016,0.9066666666666666,1050.0,0.9625769777356703,0.9575871819038643,0.9676190476190476,1050.0,0.9361497839654346,0.9438528557599225,0.9285714285714286,1050.0,0.9508506616257089,0.9437148217636022,0.9580952380952381,1050.0,0.9307400379506641,0.9272211720226843,0.9342857142857143,1050.0,0.9709465791940018,0.955719557195572,0.9866666666666667,1050.0,0.956315289648623,0.9535984848484849,0.959047619047619,1050.0,0.972168905950096,0.9796905222437138,0.9647619047619047,1050.0,0.15988069772720337,0.9524873008459483
7,0.9550816416740417,51.39344659500057,0.0003000000142492354,0.15323173999786377,49000.0,953.428953425486,0.9520952105522156,0.9520952380952382,0.9613572101790763,0.9514925373134329,0.9714285714285714,1050.0,0.9495798319327731,0.9313186813186813,0.9685714285714285,1050.0,0.9299363057324841,0.9576185671039354,0.9038095238095238,1050.0,0.9614469300333175,0.9609895337773549,0.9619047619047619,1050.0,0.9374398460057748,0.9474708171206225,0.9276190476190476,1050.0,0.9554924242424243,0.9500941619585688,0.960952380952381,1050.0,0.927088363109609,0.940254652301665,0.9142857142857143,1050.0,0.9689265536723163,0.9581005586592178,0.98,1050.0,0.9612625538020085,0.9654178674351584,0.9571428571428572,1050.0,0.9669499527856468,0.9588014981273408,0.9752380952380952,1050.0,0.15513876080513,0.951947997149543
8,0.9611020684242249,51.43509472000005,0.0003000000142492354,0.134257972240448,49000.0,952.6569410777581,0.9579047560691833,0.9579047619047618,0.9625059326056005,0.9593188268684958,0.9657142857142857,1050.0,0.9591642924976259,0.9564393939393939,0.9619047619047619,1050.0,0.9432146294513957,0.953307392996109,0.9333333333333333,1050.0,0.9702127659574468,0.9633802816901409,0.9771428571428571,1050.0,0.94140625,0.9659318637274549,0.9180952380952381,1050.0,0.9612778315585673,0.9773622047244095,0.9457142857142857,1050.0,0.9383886255924171,0.9339622641509434,0.9428571428571428,1050.0,0.9629286376274329,0.9377256317689531,0.9895238095238095,1050.0,0.9636277751535192,0.9559512652296157,0.9714285714285714,1050.0,0.9756563245823389,0.9779904306220095,0.9733333333333334,1050.0,0.1473545879125595,0.9578383065026344
9,0.9632856845855713,50.93936846900033,0.0003000000142492354,0.1244814321398735,49000.0,961.9279051293981,0.9576190710067749,0.9576190476190476,0.9654510556621881,0.9729206963249516,0.9580952380952381,1050.0,0.959203036053131,0.9555765595463138,0.9628571428571429,1050.0,0.9445525291828795,0.9652087475149106,0.9247619047619048,1050.0,0.9689849624060151,0.9564007421150278,0.981904761904762,1050.0,0.947265625,0.9719438877755511,0.9238095238095239,1050.0,0.9601153291686688,0.9689621726479146,0.9514285714285714,1050.0,0.937381404174573,0.9338374291115312,0.940952380952381,1050.0,0.9637883008356546,0.9402173913043478,0.9885714285714285,1050.0,0.9601518026565464,0.9565217391304348,0.9638095238095238,1050.0,0.9684705882352941,0.9572093023255814,0.98,1050.0,0.14250172674655914,0.9575364633374951
10,0.9694898128509521,51.18171560300107,0.0003000000142492354,0.10508368909358978,49000.0,957.3731443485817,0.9620952606201172,0.9620952380952383,0.9687795648060548,0.9624060150375939,0.9752380952380952,1050.0,0.9646146388754241,0.9822309970384995,0.9476190476190476,1050.0,0.9471153846153847,0.9563106796116505,0.9380952380952381,1050.0,0.9695528068506185,0.9686311787072244,0.9704761904761905,1050.0,0.9484633569739952,0.9417840375586854,0.9552380952380952,1050.0,0.9570957095709571,0.9477124183006536,0.9666666666666667,1050.0,0.9459332393041843,0.9340761374187558,0.9580952380952381,1050.0,0.9769894534995207,0.9835907335907336,0.9704761904761905,1050.0,0.9631031220435194,0.956766917293233,0.9695238095238096,1050.0,0.9797882579403273,0.9902723735408561,0.9695238095238096,1050.0,0.13322760164737701,0.9621435534479985
