epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support
1,0.9397239685058594,0.6582584977149963,0.49247172474861145,0.8218095302581787,0.8218095238095238,0.816802566083022,0.0003000000142492354,148.21477383300225,73500.0,495.901981288414,0.7915254237288135,0.7129770992366412,0.8895238095238095,1050.0,0.9432446007031643,0.997874601487779,0.8942857142857142,1050.0,0.7097649186256781,0.6755593803786575,0.7476190476190476,1050.0,0.82542446669569,0.7602245388933441,0.9028571428571428,1050.0,0.7013251783893987,0.7543859649122807,0.6552380952380953,1050.0,0.9168278529980657,0.931237721021611,0.9028571428571428,1050.0,0.49913344887348354,0.6343612334801763,0.4114285714285714,1050.0,0.9015356820234869,0.8573883161512027,0.9504761904761905,1050.0,0.9457802923149458,0.9365079365079365,0.9552380952380952,1050.0,0.9334637964774951,0.959758551307847,0.9085714285714286,1050.0
2,0.5308995842933655,0.8096598386764526,0.40175721049308777,0.8471428751945496,0.8471428571428573,0.8442197210590129,0.0003000000142492354,133.21846983399882,73500.0,551.7252982382026,0.8050478677110532,0.7411858974358975,0.8809523809523809,1050.0,0.9719535783365572,0.9872298624754421,0.9571428571428572,1050.0,0.725416442772703,0.8323057953144266,0.6428571428571429,1050.0,0.867704280155642,0.8866799204771372,0.8495238095238096,1050.0,0.7447063523771474,0.6414315209910529,0.8876190476190476,1050.0,0.9295499021526419,0.9557344064386318,0.9047619047619048,1050.0,0.5666480758505298,0.6837146702557201,0.4838095238095238,1050.0,0.9247506799637352,0.8823529411764706,0.9714285714285714,1050.0,0.9608778625954199,0.9627151051625239,0.959047619047619,1050.0,0.9455421686746989,0.9570731707317073,0.9342857142857143,1050.0
3,0.4548156261444092,0.8374829888343811,0.37656155228614807,0.8630475997924805,0.8630476190476191,0.8619363901948874,0.0003000000142492354,133.14935316699848,73500.0,552.0116940246407,0.8189338235294118,0.7912966252220248,0.8485714285714285,1050.0,0.9696106362773029,0.9668560606060606,0.9723809523809523,1050.0,0.7841328413284133,0.7602862254025045,0.8095238095238095,1050.0,0.8761810044753854,0.9167533818938606,0.839047619047619,1050.0,0.7756756756756757,0.735897435897436,0.82,1050.0,0.9220647773279352,0.9838012958963283,0.8676190476190476,1050.0,0.6441750131787033,0.7213695395513577,0.5819047619047619,1050.0,0.9106907171139463,0.8462796402289452,0.9857142857142858,1050.0,0.9640831758034026,0.9568480300187617,0.9714285714285714,1050.0,0.9538162372386971,0.974180734856008,0.9342857142857143,1050.0
4,0.4139902889728546,0.8508979678153992,0.34269559383392334,0.872952401638031,0.8729523809523808,0.8719664857252141,0.0003000000142492354,133.38849641700654,73500.0,551.0220294426306,0.8272846523830345,0.7647534357316087,0.900952380952381,1050.0,0.9728958630527818,0.9715099715099715,0.9742857142857143,1050.0,0.7831386490604368,0.8389553862894451,0.7342857142857143,1050.0,0.8812296227293899,0.8623518687329079,0.900952380952381,1050.0,0.7797419971333016,0.7823585810162992,0.7771428571428571,1050.0,0.949185989146522,0.984646878198567,0.9161904761904762,1050.0,0.6534260178748759,0.6825726141078838,0.6266666666666667,1050.0,0.9369863013698629,0.9,0.9771428571428571,1050.0,0.9730250481695568,0.9844054580896686,0.9619047619047619,1050.0,0.9627507163323782,0.9655172413793104,0.96,1050.0
5,0.38484540581703186,0.8611700534820557,0.33493301272392273,0.8756190538406372,0.8756190476190475,0.8771370802547587,0.0003000000142492354,133.4585142910073,73500.0,550.7329404232141,0.7971163748712666,0.8677130044843049,0.7371428571428571,1050.0,0.9746588693957114,0.998003992015968,0.9523809523809523,1050.0,0.8032272523532048,0.7586790855207451,0.8533333333333334,1050.0,0.882745471877979,0.8835877862595419,0.8819047619047619,1050.0,0.7743271221532091,0.8480725623582767,0.7123809523809523,1050.0,0.9629272989889264,0.9737098344693281,0.9523809523809523,1050.0,0.6845924029022621,0.6202629543696829,0.7638095238095238,1050.0,0.9522927281148681,0.9269612263300271,0.979047619047619,1050.0,0.9723018147086916,0.975095785440613,0.9695238095238096,1050.0,0.9671814671814671,0.9804305283757339,0.9542857142857143,1050.0
6,0.3645268678665161,0.8670476078987122,0.31437501311302185,0.883809506893158,0.8838095238095238,0.8823077618761674,0.0003000000142492354,133.1513271670119,73500.0,552.0035103203203,0.8353096179183134,0.7750611246943765,0.9057142857142857,1050.0,0.9755630091039771,0.9816779170684667,0.9695238095238096,1050.0,0.8115234375,0.8326653306613226,0.7914285714285715,1050.0,0.8868274582560297,0.864376130198915,0.9104761904761904,1050.0,0.7996298010180473,0.7776777677767777,0.8228571428571428,1050.0,0.9583945178658835,0.9859013091641491,0.9323809523809524,1050.0,0.6769394261424017,0.765625,0.6066666666666667,1050.0,0.942844078646548,0.9067722075637643,0.981904761904762,1050.0,0.9696677900818487,0.9805258033106135,0.959047619047619,1050.0,0.9663784822286263,0.9748062015503876,0.9580952380952381,1050.0
7,0.34896132349967957,0.8735918402671814,0.2981225252151489,0.8899047374725342,0.889904761904762,0.8897914235743286,0.0003000000142492354,133.60680508399673,73500.0,550.1216794593029,0.8487084870848707,0.8228980322003577,0.8761904761904762,1050.0,0.9715909090909091,0.9661016949152542,0.9771428571428571,1050.0,0.8092369477911646,0.8556263269639066,0.7676190476190476,1050.0,0.8864864864864865,0.915736040609137,0.8590476190476191,1050.0,0.8028673835125448,0.7580372250423012,0.8533333333333334,1050.0,0.9728958630527818,0.9715099715099715,0.9742857142857143,1050.0,0.7061105722599419,0.7193675889328063,0.6933333333333334,1050.0,0.956315289648623,0.9535984848484849,0.959047619047619,1050.0,0.9765438008616563,0.9817131857555341,0.9714285714285714,1050.0,0.9671584959543075,0.966698382492864,0.9676190476190476,1050.0
8,0.3370177745819092,0.8781904578208923,0.31138110160827637,0.8882856965065002,0.8882857142857145,0.8876894622949199,0.0003000000142492354,133.4966534999985,73500.0,550.5755992602528,0.8374384236453202,0.790363482671175,0.8904761904761904,1050.0,0.9788867562380038,0.9864603481624759,0.9714285714285714,1050.0,0.8111587982832619,0.73828125,0.9,1050.0,0.8904244817374137,0.9241803278688525,0.8590476190476191,1050.0,0.7895256916996046,0.8203285420944558,0.7609523809523809,1050.0,0.9742857142857143,0.9742857142857143,0.9742857142857143,1050.0,0.6947040498442368,0.7636986301369864,0.6371428571428571,1050.0,0.9583333333333333,0.9324324324324325,0.9857142857142858,1050.0,0.9763170613823102,0.9911678115799804,0.9619047619047619,1050.0,0.9658203125,0.9909819639278558,0.9419047619047619,1050.0
9,0.3238743841648102,0.8815918564796448,0.2984059154987335,0.8910475969314575,0.8910476190476191,0.8904001497263918,0.0003000000142492354,134.06579329099623,73500.0,548.2382805915654,0.8454784899034241,0.7842019543973942,0.9171428571428571,1050.0,0.9752851711026616,0.9734345351043643,0.9771428571428571,1050.0,0.8056680161943319,0.8596112311015118,0.758095238095238,1050.0,0.8892171344165435,0.9204892966360856,0.86,1050.0,0.8129788192879676,0.7715996578272027,0.8590476190476191,1050.0,0.9683720930232559,0.9463636363636364,0.9914285714285714,1050.0,0.7011033099297893,0.7404661016949152,0.6657142857142857,1050.0,0.9601536245799329,0.968054211035818,0.9523809523809523,1050.0,0.9774147044690052,0.9864209505334627,0.9685714285714285,1050.0,0.9683301343570058,0.9758220502901354,0.960952380952381,1050.0
10,0.316807359457016,0.8857958912849426,0.28384146094322205,0.8954285979270935,0.8954285714285714,0.8947500423879571,0.0003000000142492354,133.51559212499706,73500.0,550.4975024279519,0.8435498627630375,0.8116197183098591,0.878095238095238,1050.0,0.9775011967448539,0.9826756496631376,0.9723809523809523,1050.0,0.8312796208530805,0.8273584905660377,0.8352380952380952,1050.0,0.899116689911669,0.8782924613987284,0.920952380952381,1050.0,0.8013799901429276,0.8304392236976507,0.7742857142857142,1050.0,0.978763567720623,0.9700654817586529,0.9876190476190476,1050.0,0.7047244094488189,0.7291242362525459,0.6819047619047619,1050.0,0.9637058261700095,0.9664750957854407,0.960952380952381,1050.0,0.9776083849452119,0.9780743565300286,0.9771428571428571,1050.0,0.9698708751793401,0.9740634005763689,0.9657142857142857,1050.0
