timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_renderer_utilization_percent,gpu_tiler_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_memory_kind,gpu_driver_allocated_memory_bytes,gpu_system_memory_in_use_bytes,gpu_temperature_c,gpu_power_w,thermal_pressure,gpus_json
2026-08-29T01:35:43.430+00:00,0.287098,train_start,{},0.0,2.9,10,17179869184,8494776320,6390726656,50.6,679657472,421928140800,,,494384795648,301491728384,157279948800,34.3,494384795648,301491728384,157279948800,34.3,"{""data"":{""free_bytes"":301491728384,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157279948800},""output"":{""free_bytes"":301491728384,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157279948800}}",apple-metal-ioreg,1,0.0,0.0,0.0,247971840,,,shared_unified_driver,3123937280,247971840,,,nominal,"[{""driver_allocated_memory_bytes"":3123937280,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":247971840,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":247971840,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:35:43.457+00:00,0.313875,data_preparation_start,{},0.0,24.7,10,17179869184,8489533440,6391119872,50.6,679690240,421944967168,,,494384795648,301491724288,157279952896,34.3,494384795648,301491724288,157279952896,34.3,"{""data"":{""free_bytes"":301491724288,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157279952896},""output"":{""free_bytes"":301491724288,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157279952896}}",apple-metal-ioreg,1,0.0,0.0,0.0,247971840,,,shared_unified_driver,3123937280,247971840,,,nominal,"[{""driver_allocated_memory_bytes"":3123937280,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":247971840,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":247971840,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:35:44.128+00:00,0.985456,data_preparation_end,"{""data_metadata"":{""augmentation"":{""brightness_delta"":0.03,""contrast_lower"":0.92,""contrast_upper"":1.08,""cutout_max_frac"":0.08,""cutout_prob"":0.25,""flip_lr"":true,""noise_std"":0.005,""translate_frac"":0.05,""zoom_max"":1.04,""zoom_min"":0.96},""balancing"":{""class_weights"":null,""is_noop"":true,""mode"":""all_raw"",""output_class_counts"":{""0"":11,""1"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11,""18"":11,""19"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11},""raw_class_counts"":{""0"":11,""1"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11,""18"":11,""19"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11}},""batch_size"":32,""channels"":3,""class_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""datasets"":{""test"":{""batches"":2,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":1966080,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":40,""total_examples"":40,""training"":false},""train"":{""batches"":11,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":10813440,""extra_augmented_examples"":110,""shuffle_buffer_examples"":220,""source_examples"":220,""total_examples"":330,""training"":true},""validation"":{""batches"":2,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":2949120,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":60,""total_examples"":60,""training"":false}},""extra_fraction"":0.5,""fractions"":{""test"":0.15,""train"":0.7,""validation"":0.15},""image_size"":64,""normalization"":{""channels"":3,""image_size"":64,""mean"":[0.0,0.0,0.0],""mode"":""unit_interval"",""pixel_count"":0,""std"":[1.0,1.0,1.0]},""num_classes"":20,""raw_split_class_counts"":{""test"":{""0"":2,""1"":2,""10"":2,""11"":2,""12"":2,""13"":2,""14"":2,""15"":2,""16"":2,""17"":2,""18"":2,""19"":2,""2"":2,""3"":2,""4"":2,""5"":2,""6"":2,""7"":2,""8"":2,""9"":2},""train"":{""0"":11,""1"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11,""18"":11,""19"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11},""validation"":{""0"":3,""1"":3,""10"":3,""11"":3,""12"":3,""13"":3,""14"":3,""15"":3,""16"":3,""17"":3,""18"":3,""19"":3,""2"":3,""3"":3,""4"":3,""5"":3,""6"":3,""7"":3,""8"":3,""9"":3}},""seed"":42,""split"":{""fingerprint"":""1753be0d2d0ed967d09c722b2b22bd1000cff07a3e5f20bbd698903b53d14ee7"",""test_size"":40,""train_size"":220,""validation_size"":60}}}",18.1,94.6,10,17179869184,8420982784,6454837248,51.0,704724992,422034882560,,,494384795648,301490720768,157280956416,34.3,494384795648,301490720768,157280956416,34.3,"{""data"":{""free_bytes"":301490720768,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157280956416},""output"":{""free_bytes"":301490720768,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157280956416}}",apple-metal-ioreg,1,0.0,0.0,0.0,295616512,,,shared_unified_driver,3171270656,295616512,,,nominal,"[{""driver_allocated_memory_bytes"":3171270656,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":295616512,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":295616512,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:35:44.445+00:00,1.302391,fit_start,{},0.0,77.1,10,17179869184,8372568064,6504448000,51.3,754073600,422082428928,,,494384795648,301490692096,157280985088,34.3,494384795648,301490692096,157280985088,34.3,"{""data"":{""free_bytes"":301490692096,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157280985088},""output"":{""free_bytes"":301490692096,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157280985088}}",apple-metal-ioreg,1,0.0,0.0,0.0,299892736,,,shared_unified_driver,3175890944,299892736,,,nominal,"[{""driver_allocated_memory_bytes"":3175890944,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":299892736,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":299892736,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:35:48.458+00:00,5.314647,periodic,{},0.0,100.6,10,17179869184,7572324352,7305969664,55.9,1494499328,422871433216,,,494384795648,301490696192,157280980992,34.3,494384795648,301490696192,157280980992,34.3,"{""data"":{""free_bytes"":301490696192,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157280980992},""output"":{""free_bytes"":301490696192,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157280980992}}",apple-metal-ioreg,1,11.0,0.0,0.0,379371520,,,shared_unified_driver,3264364544,379371520,,,nominal,"[{""driver_allocated_memory_bytes"":3264364544,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":379371520,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":379371520,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":11.0}]"
2026-08-29T01:35:53.523+00:00,10.380016,periodic,{},19.4,94.1,10,17179869184,7020167168,7860699136,59.1,2171240448,424125579264,,,494384795648,301490536448,157281140736,34.3,494384795648,301490536448,157281140736,34.3,"{""data"":{""free_bytes"":301490536448,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157281140736},""output"":{""free_bytes"":301490536448,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157281140736}}",apple-metal-ioreg,1,28.0,0.0,0.0,353009664,,,shared_unified_driver,3305947136,353009664,,,nominal,"[{""driver_allocated_memory_bytes"":3305947136,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":353009664,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":353009664,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":28.0}]"
2026-08-29T01:35:54.825+00:00,11.682033,epoch_end,"{""epoch"":1,""epoch_seconds"":10.347088374983286,""logs"":{""accuracy"":0.06363636255264282,""epoch_seconds"":9.490444374998333,""learning_rate"":0.0003000000142492354,""loss"":3.254225969314575,""train_examples"":330.0,""train_examples_per_second"":34.77181752093225,""val_accuracy"":0.03333333507180214,""val_balanced_accuracy"":0.03333333333333333,""val_loss"":3.0012338161468506,""val_macro_f1"":0.007987711213517665}}",17.5,87.0,10,17179869184,6987366400,7893106688,59.3,2331115520,424302936064,,,494384795648,301477650432,157294026752,34.3,494384795648,301477650432,157294026752,34.3,"{""data"":{""free_bytes"":301477650432,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157294026752},""output"":{""free_bytes"":301477650432,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157294026752}}",apple-metal-ioreg,1,15.0,0.0,0.0,363855872,,,shared_unified_driver,3338452992,363855872,,,nominal,"[{""driver_allocated_memory_bytes"":3338452992,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":363855872,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":363855872,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":15.0}]"
2026-08-29T01:35:57.816+00:00,14.673017,epoch_end,"{""epoch"":2,""epoch_seconds"":2.9078272499900777,""logs"":{""accuracy"":0.05151515081524849,""epoch_seconds"":2.352595750009641,""learning_rate"":0.0003000000142492354,""loss"":3.119288682937622,""train_examples"":330.0,""train_examples_per_second"":140.27059259911,""val_accuracy"":0.06666667014360428,""val_balanced_accuracy"":0.06666666666666667,""val_loss"":2.9836578369140625,""val_macro_f1"":0.04042207792207793}}",20.8,99.6,10,17179869184,6930448384,7955021824,59.7,2344009728,424315338752,,,494384795648,301474545664,157297131520,34.3,494384795648,301474545664,157297131520,34.3,"{""data"":{""free_bytes"":301474545664,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157297131520},""output"":{""free_bytes"":301474545664,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157297131520}}",apple-metal-ioreg,1,52.0,0.0,0.0,451051520,,,shared_unified_driver,3347709952,451051520,,,nominal,"[{""driver_allocated_memory_bytes"":3347709952,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":451051520,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":451051520,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":52.0}]"
2026-08-29T01:35:57.902+00:00,14.759031,fit_end,"{""logs"":{""accuracy"":0.05151515081524849,""loss"":3.119288682937622,""val_accuracy"":0.06666667014360428,""val_loss"":2.9836578369140625}}",0.0,72.8,10,17179869184,6933594112,7954546688,59.6,2343813120,424308457472,,,494384795648,301474545664,157297131520,34.3,494384795648,301474545664,157297131520,34.3,"{""data"":{""free_bytes"":301474545664,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157297131520},""output"":{""free_bytes"":301474545664,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157297131520}}",apple-metal-ioreg,1,0.0,0.0,0.0,418824192,,,shared_unified_driver,3347709952,418824192,,,nominal,"[{""driver_allocated_memory_bytes"":3347709952,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":418824192,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":418824192,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:35:58.295+00:00,15.152693,evaluation_start,{},20.0,79.5,10,17179869184,6928007168,7950237696,59.7,2356723712,424317534208,,,494384795648,301474533376,157297143808,34.3,494384795648,301474533376,157297143808,34.3,"{""data"":{""free_bytes"":301474533376,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157297143808},""output"":{""free_bytes"":301474533376,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157297143808}}",apple-metal-ioreg,1,0.0,0.0,0.0,388005888,,,shared_unified_driver,3347939328,388005888,,,nominal,"[{""driver_allocated_memory_bytes"":3347939328,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":388005888,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":388005888,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
