epoch,accuracy,epoch_seconds,learning_rate,loss,train_examples,train_examples_per_second,val_accuracy,val_balanced_accuracy,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support,val_loss,val_macro_f1
1,0.5636122226715088,72.56880095900124,0.0003000000142492354,1.2821669578552246,49000.0,675.221298305359,0.8522857427597046,0.8522857142857141,0.8979999999999999,0.9452631578947368,0.8552380952380952,1050.0,0.8575393154486586,0.8336330935251799,0.8828571428571429,1050.0,0.7535934291581109,0.8173719376391982,0.699047619047619,1050.0,0.8933395435491384,0.8742023701002735,0.9133333333333333,1050.0,0.8311306901615272,0.8549848942598187,0.8085714285714286,1050.0,0.8932316491897044,0.8940839694656488,0.8923809523809524,1050.0,0.7840136054421768,0.7081413210445469,0.878095238095238,1050.0,0.8805429864253393,0.8387931034482758,0.9266666666666666,1050.0,0.8680688336520075,0.8714011516314779,0.8647619047619047,1050.0,0.864476386036961,0.9376391982182628,0.8019047619047619,1050.0,0.46484631299972534,0.8523936439063624
2,0.8713265061378479,58.63611299799959,0.0003000000142492354,0.43178507685661316,49000.0,835.6624867284717,0.9198095202445984,0.9198095238095239,0.9425612052730696,0.9320297951582868,0.9533333333333334,1050.0,0.9240324892498806,0.9271332694151486,0.920952380952381,1050.0,0.8717948717948718,0.8859390363815143,0.8580952380952381,1050.0,0.9390647142182335,0.9315838800374883,0.9466666666666667,1050.0,0.8943862987630828,0.8935361216730038,0.8952380952380953,1050.0,0.9309512312892322,0.9441723800195886,0.9180952380952381,1050.0,0.8767908309455588,0.8793103448275862,0.8742857142857143,1050.0,0.9486810551558753,0.9555555555555556,0.9419047619047619,1050.0,0.9303857008466604,0.9191449814126395,0.9419047619047619,1050.0,0.9382366808109383,0.9290382819794585,0.9476190476190476,1050.0,0.2592672109603882,0.9196885078347403
3,0.915142834186554,58.09375805300078,0.0003000000142492354,0.2852303683757782,49000.0,843.464111157962,0.9361904859542847,0.936190476190476,0.9538606403013182,0.9432029795158287,0.9647619047619047,1050.0,0.9410071942446043,0.9478260869565217,0.9342857142857143,1050.0,0.9119999999999999,0.96,0.8685714285714285,1050.0,0.9509896324222431,0.941231343283582,0.960952380952381,1050.0,0.9178082191780823,0.9436619718309859,0.8933333333333333,1050.0,0.9450656295576082,0.9652432969215492,0.9257142857142857,1050.0,0.8976449275362318,0.8557858376511226,0.9438095238095238,1050.0,0.9534450651769087,0.9326047358834244,0.9752380952380952,1050.0,0.9347014925373134,0.9159049360146252,0.9542857142857143,1050.0,0.9555125725338491,0.9705304518664047,0.940952380952381,1050.0,0.2103530764579773,0.9362035373488158
4,0.9334081411361694,56.89754467799867,0.0003000000142492354,0.22571484744548798,49000.0,861.197091672525,0.9443809390068054,0.9443809523809523,0.9550669216061185,0.9587332053742802,0.9514285714285714,1050.0,0.9430819065247571,0.9171917191719172,0.9704761904761905,1050.0,0.9218146718146718,0.9344422700587084,0.9095238095238095,1050.0,0.9536550406115624,0.9568552253116012,0.9504761904761905,1050.0,0.9317191283292978,0.9477832512315271,0.9161904761904762,1050.0,0.9456469456469457,0.9552964042759962,0.9361904761904762,1050.0,0.9210770659238626,0.8985507246376812,0.9447619047619048,1050.0,0.9576152771308803,0.9371011850501367,0.979047619047619,1050.0,0.9495919347095535,0.957405614714424,0.9419047619047619,1050.0,0.9649464459591042,0.9870517928286853,0.9438095238095238,1050.0,0.17947064340114594,0.9444215338256754
5,0.947224497795105,57.00827056900016,0.0003000000142492354,0.1779518872499466,49000.0,859.5244077908429,0.9484761953353882,0.9484761904761905,0.9632808774439676,0.9646609360076409,0.9619047619047619,1050.0,0.9418874941887494,0.9200726612170754,0.9647619047619047,1050.0,0.9273689273689274,0.9368318756073858,0.9180952380952381,1050.0,0.9572970436414829,0.9435707678075855,0.9714285714285714,1050.0,0.9287863590772316,0.9809322033898306,0.8819047619047619,1050.0,0.9526135808500243,0.9779338014042126,0.9285714285714286,1050.0,0.9249884951679707,0.8949243098842387,0.9571428571428572,1050.0,0.9644859813084112,0.9467889908256881,0.9828571428571429,1050.0,0.9575988565983802,0.9580552907530981,0.9571428571428572,1050.0,0.9660124461464816,0.971126082771896,0.960952380952381,1050.0,0.16953301429748535,0.9484320061791628
6,0.9570000171661377,56.93697549999706,0.0003000000142492354,0.1484825164079666,49000.0,860.6006829428889,0.9556190371513367,0.9556190476190476,0.964354527938343,0.9756335282651072,0.9533333333333334,1050.0,0.9489795918367345,0.9249547920433996,0.9742857142857143,1050.0,0.9390302448391742,0.9467570183930301,0.9314285714285714,1050.0,0.9652255639097744,0.9526901669758813,0.9780952380952381,1050.0,0.9410071942446043,0.9478260869565217,0.9342857142857143,1050.0,0.9552964042759963,0.9751984126984127,0.9361904761904762,1050.0,0.9365530303030303,0.931261770244821,0.9419047619047619,1050.0,0.9722091380122468,0.961789375582479,0.9828571428571429,1050.0,0.9612995699952221,0.9645254074784276,0.9580952380952381,1050.0,0.9721955896452541,0.9787644787644788,0.9657142857142857,1050.0,0.14421594142913818,0.9556150855000383
7,0.9626938700675964,56.36409469600039,0.0003000000142492354,0.12711185216903687,49000.0,869.3477694316103,0.9594285488128662,0.9594285714285714,0.9679547596606974,0.9580223880597015,0.9780952380952381,1050.0,0.961320754716981,0.9523364485981308,0.9704761904761905,1050.0,0.9413461538461538,0.9504854368932039,0.9323809523809524,1050.0,0.967557251908397,0.9694072657743786,0.9657142857142857,1050.0,0.9467054263565893,0.9635108481262328,0.9304761904761905,1050.0,0.9582929194956353,0.9762845849802372,0.940952380952381,1050.0,0.9459715639810425,0.9415094339622642,0.9504761904761905,1050.0,0.9770114942528735,0.9826589595375722,0.9714285714285714,1050.0,0.9570895522388059,0.9378427787934186,0.9771428571428571,1050.0,0.9706717123935668,0.9642857142857143,0.9771428571428571,1050.0,0.1373753696680069,0.9593921588850745
8,0.9672244787216187,57.51313536299858,0.0003000000142492354,0.11012478172779083,49000.0,851.9792859619412,0.9605714082717896,0.9605714285714285,0.9685002350728726,0.9563602599814299,0.9809523809523809,1050.0,0.9670644391408113,0.969377990430622,0.9647619047619047,1050.0,0.9394387001477105,0.9724770642201835,0.9085714285714286,1050.0,0.9661654135338347,0.9536178107606679,0.979047619047619,1050.0,0.9486931268151017,0.9645669291338582,0.9333333333333333,1050.0,0.9603729603729603,0.9406392694063926,0.9809523809523809,1050.0,0.9453499520613614,0.9517374517374517,0.939047619047619,1050.0,0.9755395683453237,0.9826086956521739,0.9685714285714285,1050.0,0.9593267882187938,0.9421487603305785,0.9771428571428571,1050.0,0.9742612011439465,0.9751908396946565,0.9733333333333334,1050.0,0.13602061569690704,0.9604712384852716
9,0.9700612425804138,61.42303783100215,0.0003000000142492354,0.10047750174999237,49000.0,797.7462810422599,0.9622856974601746,0.9622857142857143,0.9701845716990062,0.9642521166509878,0.9761904761904762,1050.0,0.9672447013487475,0.9785575048732943,0.9561904761904761,1050.0,0.9498295177788603,0.9720837487537388,0.9285714285714286,1050.0,0.9675599435825105,0.9554317548746518,0.98,1050.0,0.946277097078228,0.9365671641791045,0.9561904761904761,1050.0,0.9704761904761905,0.9704761904761905,0.9704761904761905,1050.0,0.9473189087488241,0.9358736059479554,0.959047619047619,1050.0,0.966682308775223,0.9528214616096207,0.9809523809523809,1050.0,0.9632495164410059,0.9783889980353635,0.9485714285714286,1050.0,0.974088291746641,0.9816247582205029,0.9666666666666667,1050.0,0.13068066537380219,0.9622911047675238
10,0.9734489917755127,61.96461803800048,0.0003000000142492354,0.09002020955085754,49000.0,790.7738569444616,0.9662857055664062,0.9662857142857142,0.9714017815283639,0.9566020313942751,0.9866666666666667,1050.0,0.970715314450312,0.978702807357212,0.9628571428571429,1050.0,0.9525179856115107,0.9594202898550724,0.9457142857142857,1050.0,0.9749171793658306,0.9689557855126999,0.9809523809523809,1050.0,0.9547885269810403,0.9751737835153923,0.9352380952380952,1050.0,0.9691714836223506,0.9805068226120858,0.9580952380952381,1050.0,0.9524705882352942,0.9413953488372093,0.9638095238095238,1050.0,0.9784997611084568,0.9817833173537871,0.9752380952380952,1050.0,0.9610027855153204,0.9375,0.9857142857142858,1050.0,0.9774147044690052,0.9864209505334627,0.9685714285714285,1050.0,0.12542641162872314,0.9662900110887485
