epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support
1,0.4319831132888794,0.8650439381599426,0.14117878675460815,0.9548700451850891,0.9545101332137754,0.9542266148338641,0.0003000000142492354,591.4197117500007,73498.0,124.27384231499605,0.9769673704414589,0.9713740458015268,0.9826254826254827,1036.0,0.9813242784380306,0.9846678023850085,0.9780033840947546,1182.0,0.9278350515463917,0.9564777327935222,0.9008579599618685,1049.0,0.9480705097665556,0.9678988326848249,0.9290382819794585,1071.0,0.9704142011834319,0.9800796812749004,0.9609375,1024.0,0.9248197734294542,0.9025125628140703,0.9482576557550159,947.0,0.9533333333333334,0.9372659176029963,0.9699612403100775,1032.0,0.9673913043478259,0.9587073608617595,0.9762340036563071,1094.0,0.9462789551503203,0.9552238805970149,0.9375,1024.0,0.9458313707018371,0.9304911955514366,0.9616858237547893,1044.0
2,0.1685839146375656,0.9513320326805115,0.1621982306241989,0.948205292224884,0.9479152917602883,0.9470005885484131,0.0003000000142492354,572.2654735409888,73498.0,128.43339917961288,0.9594405594405595,0.9278629395852119,0.9932432432432432,1036.0,0.9847586790855207,0.985593220338983,0.9839255499153976,1182.0,0.8830347734457324,0.9870435806831567,0.7988560533841754,1049.0,0.9369614512471656,0.9109347442680776,0.9645191409897292,1071.0,0.9753026634382567,0.9673390970220941,0.9833984375,1024.0,0.9260981912144703,0.9068825910931174,0.9461457233368532,947.0,0.944,0.9176578225068619,0.9718992248062015,1032.0,0.9657116016909347,0.9932367149758454,0.9396709323583181,1094.0,0.9436893203883494,0.9382239382239382,0.94921875,1024.0,0.9510086455331412,0.953757225433526,0.9482758620689655,1044.0
3,0.14583522081375122,0.9574682116508484,0.09489518404006958,0.9696277379989624,0.9694161901361772,0.9692920278733526,0.0003000000142492354,573.9598040829878,73498.0,128.05426351663652,0.9766332856461611,0.9651272384542884,0.9884169884169884,1036.0,0.9872448979591837,0.9923076923076923,0.9822335025380711,1182.0,0.9529354682193109,0.9703557312252964,0.9361296472831268,1049.0,0.9705611775528978,0.956482320942883,0.9850606909430439,1071.0,0.9784735812133072,0.9803921568627451,0.9765625,1024.0,0.9606712113266911,0.9541666666666667,0.9672650475184794,947.0,0.9692532942898975,0.976401179941003,0.9622093023255814,1032.0,0.9755872869645326,0.9832869080779945,0.9680073126142597,1094.0,0.9631087063453025,0.9702675916749257,0.9560546875,1024.0,0.9584513692162417,0.9450651769087524,0.9722222222222222,1044.0
4,0.11576931923627853,0.9656725525856018,0.07719384878873825,0.9773398041725159,0.9773153165295385,0.9771160316596947,0.0003000000142492354,571.7390781659924,73498.0,128.55164673326982,0.9878817256422685,0.9922103213242454,0.9835907335907336,1036.0,0.987633262260128,0.9957007738607051,0.9796954314720813,1182.0,0.9583917718560075,0.9403669724770642,0.9771210676835081,1049.0,0.9748696064485538,0.9903660886319846,0.9598506069094305,1071.0,0.9868613138686132,0.9835111542192047,0.990234375,1024.0,0.9629242819843342,0.9524793388429752,0.9736008447729673,947.0,0.9736070381231672,0.9822485207100592,0.9651162790697675,1032.0,0.9871794871794872,0.9889908256880734,0.9853747714808044,1094.0,0.9735194992778045,0.9601139601139601,0.9873046875,1024.0,0.9782923299565845,0.9854227405247813,0.9712643678160919,1044.0
5,0.09556682407855988,0.9721761345863342,0.05735725909471512,0.9818147420883179,0.9815108829755316,0.9814766962811913,0.0003000000142492354,574.7258728329907,73498.0,127.88357628256236,0.988009592326139,0.9818875119161106,0.9942084942084942,1036.0,0.9923599320882852,0.995741056218058,0.9890016920473773,1182.0,0.9671272034302048,0.9666666666666667,0.9675881792183031,1049.0,0.9850467289719625,0.9859681945743686,0.9841269841269841,1071.0,0.9881773399014778,0.9970178926441352,0.9794921875,1024.0,0.9699525566684238,0.968421052631579,0.9714889123548046,947.0,0.9796905222437138,0.9777992277992278,0.9815891472868217,1032.0,0.9862637362637363,0.9880733944954129,0.9844606946983546,1094.0,0.9818360333824252,0.9871668311944719,0.9765625,1024.0,0.9763033175355451,0.9662288930581614,0.9865900383141762,1044.0
6,0.08891179412603378,0.9741897583007812,0.06225701421499252,0.9808626174926758,0.9806895334434087,0.9805124174661357,0.0003000000142492354,570.728042333998,73498.0,128.77937397193452,0.9904030710172744,0.9847328244274809,0.9961389961389961,1036.0,0.9949066213921901,0.9982964224872232,0.9915397631133672,1182.0,0.9559322033898305,0.9714566929133859,0.9408960915157293,1049.0,0.9874476987447698,0.9833333333333333,0.9915966386554622,1071.0,0.9862879529872675,0.9891944990176817,0.9833984375,1024.0,0.9686847599164926,0.957688338493292,0.9799366420274551,947.0,0.9773929773929774,0.9703915950334289,0.9844961240310077,1032.0,0.9871794871794872,0.9889908256880734,0.9853747714808044,1094.0,0.9784102060843964,0.9832347140039448,0.9736328125,1024.0,0.9784791965566715,0.9770773638968482,0.9798850574712644,1044.0
7,0.08019517362117767,0.9772918820381165,0.056551411747932434,0.983623743057251,0.9835164407351036,0.983320336511321,0.0003000000142492354,562.7378639579983,73498.0,130.60788105327447,0.9913043478260871,0.9922630560928434,0.9903474903474904,1036.0,0.9949367088607595,0.9924242424242424,0.9974619289340102,1182.0,0.9631425800193987,0.9802566633761106,0.9466158245948523,1049.0,0.9944082013047529,0.9925581395348837,0.996265172735761,1071.0,0.988719960765081,0.993103448275862,0.984375,1024.0,0.9731682146542828,0.9515640766902119,0.9957761351636748,947.0,0.9746835443037976,0.9794520547945206,0.9699612403100775,1032.0,0.9885478699038021,0.9908172635445363,0.9862888482632541,1094.0,0.9824390243902439,0.9814814814814815,0.9833984375,1024.0,0.9818529130850048,0.979047619047619,0.9846743295019157,1044.0
8,0.0723397359251976,0.9791150689125061,0.06087819114327431,0.9806721806526184,0.980338190978693,0.9803272552099471,0.0003000000142492354,571.9697349169874,73498.0,128.49980604422558,0.9884726224783862,0.9837476099426387,0.9932432432432432,1036.0,0.9927935565917763,0.9949022939677146,0.9906937394247038,1182.0,0.9631049353138477,0.9682080924855492,0.9580552907530981,1049.0,0.9892170651664323,0.9934086629001884,0.9850606909430439,1071.0,0.9802599903707271,0.9667616334283001,0.994140625,1024.0,0.9657754010695188,0.9783315276273022,0.9535374868004224,947.0,0.9779904306220095,0.9659735349716446,0.9903100775193798,1032.0,0.9848554382744379,0.9889400921658986,0.9808043875685558,1094.0,0.9829184968277208,0.9824390243902439,0.9833984375,1024.0,0.9778846153846155,0.9816602316602316,0.9741379310344828,1044.0
9,0.07188908010721207,0.979074239730835,0.0428643524646759,0.985813558101654,0.9858646600094311,0.9856799378773692,0.0003000000142492354,572.0750562080066,73498.0,128.4761487193319,0.9927641099855282,0.9922854387656702,0.9932432432432432,1036.0,0.9927813163481953,0.9965899403239556,0.9890016920473773,1182.0,0.9699284009546539,0.97131931166348,0.9685414680648237,1049.0,0.9896421845574387,0.9981006647673314,0.9813258636788048,1071.0,0.9859428017450316,0.9788257940327237,0.9931640625,1024.0,0.9811518324607329,0.9730010384215991,0.989440337909187,947.0,0.981312889314806,0.9706161137440759,0.9922480620155039,1032.0,0.9889604415823366,0.9953703703703703,0.9826325411334552,1094.0,0.987751102400784,0.9911504424778761,0.984375,1024.0,0.9865642994241843,0.9884615384615385,0.9846743295019157,1044.0
10,0.06526683270931244,0.980625331401825,0.056184954941272736,0.9835284948348999,0.9833956204401314,0.9833455761033891,0.0003000000142492354,569.3204968750069,73498.0,129.09775847423305,0.9805779251539555,0.9627906976744186,0.999034749034749,1036.0,0.9932145886344359,0.9957482993197279,0.9906937394247038,1182.0,0.9739884393063584,0.9844206426484907,0.9637750238322211,1049.0,0.9901454716095729,0.9952830188679245,0.9850606909430439,1071.0,0.983719782930439,0.9940179461615155,0.9736328125,1024.0,0.9819532908704883,0.9871931696905016,0.9767687434002112,947.0,0.9819047619047618,0.9653558052434457,0.999031007751938,1032.0,0.9898897058823529,0.9953789279112755,0.9844606946983546,1094.0,0.9844660194174758,0.9787644787644788,0.990234375,1024.0,0.9735957753240518,0.9759384023099134,0.9712643678160919,1044.0
