epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support
1,2.0459277629852295,0.24666514992713928,1.3367973566055298,0.5561299920082092,0.531962190158932,0.5207542683151061,0.0003000000142492354,218.43898975100092,131340.0,601.2662856100678,0.5411532774765895,0.535609756097561,0.546812749003984,1004.0,0.7551097653292961,0.8176229508196722,0.7014767932489452,2844.0,0.6762936221419976,0.7223650385604113,0.6357466063348416,2210.0,0.3484573502722323,0.3602251407129456,0.3374340949033392,1707.0,0.7158980973879394,0.6920199501246883,0.7414829659318637,1497.0,0.3601147776183644,0.3590844062947067,0.36115107913669064,1390.0,0.4123273113708821,0.34913017396520696,0.5034602076124568,1156.0,0.6635071090047394,0.60431654676259,0.7355516637478109,1142.0,0.2784313725490196,0.4064885496183206,0.2117296222664016,1006.0,0.45625000000000004,0.3924731182795699,0.5447761194029851,938.0
2,1.2440682649612427,0.5764656662940979,0.882193922996521,0.7060561180114746,0.7026120480448494,0.6849613193536007,0.0003000000142492354,198.75493489000291,131340.0,660.813780914107,0.7412082957619477,0.6771004942339374,0.8187250996015937,1004.0,0.8458325767205375,0.8745775441231693,0.8189170182841069,2844.0,0.7854035766070565,0.8428423236514523,0.7352941176470589,2210.0,0.4603562696472232,0.5700692041522492,0.38605741066198007,1707.0,0.8258807588075882,0.8378006872852234,0.8142952571810287,1497.0,0.5826056584002794,0.5661914460285132,0.6,1390.0,0.6217354675652907,0.6059113300492611,0.6384083044982699,1156.0,0.7756933115823818,0.7259541984732825,0.8327495621716288,1142.0,0.5832187070151307,0.5412765957446809,0.6322067594433399,1006.0,0.6276785714285713,0.5399385560675883,0.7494669509594882,938.0
3,0.9638041853904724,0.6804248690605164,0.703420877456665,0.7711830139160156,0.7639252201731337,0.7566676802449807,0.0003000000142492354,195.5190496340001,131340.0,671.750401026706,0.807382867960246,0.7691614066726781,0.849601593625498,1004.0,0.8677436534706195,0.8762997490139836,0.8593530239099859,2844.0,0.8329707517524777,0.8941359626362221,0.7796380090497738,2210.0,0.6391021854695805,0.6444312090530078,0.6338605741066198,1707.0,0.8433962264150944,0.7967914438502673,0.8957915831663327,1497.0,0.6709579704657327,0.7082334132693845,0.637410071942446,1390.0,0.7030685920577617,0.7349056603773585,0.6738754325259516,1156.0,0.8227272727272728,0.8553875236294896,0.7924693520140105,1142.0,0.6559857587894972,0.5938759065269944,0.7326043737574552,1006.0,0.7233415233415234,0.6709206927985415,0.7846481876332623,938.0
4,0.8285585045814514,0.7306684851646423,0.6160761117935181,0.8032093644142151,0.7993834386169176,0.7910017251623811,0.0003000000142492354,196.40177643399875,131340.0,668.7312222154828,0.8318072289156626,0.8057889822595705,0.8595617529880478,1004.0,0.8782593058802373,0.8987854251012146,0.8586497890295358,2844.0,0.8538953350698555,0.8956780923994039,0.8158371040723982,2210.0,0.6982498491249245,0.7199751088985687,0.6777973052138254,1707.0,0.8633184996821361,0.8235294117647058,0.9071476285905143,1497.0,0.7336607480166225,0.7724741447891806,0.6985611510791367,1390.0,0.7405520169851381,0.7272727272727273,0.754325259515571,1156.0,0.8426527958387516,0.8343347639484978,0.851138353765324,1142.0,0.7124183006535948,0.6716549295774648,0.7584493041749503,1006.0,0.7552031714568881,0.7055555555555556,0.8123667377398721,938.0
5,0.7375712394714355,0.7624638080596924,0.5639901161193848,0.8190546631813049,0.8159079371349037,0.807200308600871,0.0003000000142492354,195.02113710200138,131340.0,673.4654609838809,0.8388914983560357,0.7937777777777778,0.8894422310756972,1004.0,0.8857496026840898,0.8896771904930827,0.8818565400843882,2844.0,0.8607714016933208,0.8961802154750245,0.8280542986425339,2210.0,0.7385661310259579,0.7815565729234794,0.700058582308143,1707.0,0.8576814326107445,0.8096085409252669,0.9118236472945892,1497.0,0.7495037713378325,0.8361381753764393,0.679136690647482,1390.0,0.7680278019113813,0.7713787085514834,0.7647058823529411,1156.0,0.8476877386508272,0.8222222222222222,0.8747810858143608,1142.0,0.7488015340364332,0.7231481481481481,0.7763419483101391,1006.0,0.7763221737020863,0.7123775601068566,0.8528784648187633,938.0
6,0.6795327067375183,0.7825567126274109,0.5413357019424438,0.8289244174957275,0.8274362246306841,0.8191880414215318,0.0003000000142492354,194.9741459959987,131340.0,673.6277742316429,0.8536121673003801,0.8163636363636364,0.8944223107569721,1004.0,0.8887288440763413,0.9107011070110701,0.8677918424753868,2844.0,0.8637667304015296,0.9154002026342452,0.8176470588235294,2210.0,0.7530940594059405,0.7980327868852459,0.7129466900995899,1707.0,0.8730210016155089,0.8454317897371715,0.9024716098864396,1497.0,0.7834981247869077,0.744653272845107,0.8266187050359712,1390.0,0.7803837953091685,0.7695542472666106,0.7915224913494809,1156.0,0.8274478330658106,0.7637037037037037,0.9028021015761821,1142.0,0.7701396348012889,0.8376168224299065,0.7127236580516899,1006.0,0.798188223452441,0.7559580552907531,0.8454157782515992,938.0
7,0.6302472352981567,0.7996269464492798,0.5141066908836365,0.8346985578536987,0.8337315704770635,0.8263838414747567,0.0003000000142492354,193.7534921189981,131340.0,677.8716531175322,0.8661025385764062,0.8656716417910447,0.8665338645418327,1004.0,0.8893419833178869,0.9404155233241865,0.8435302390998594,2844.0,0.880074228717235,0.9029033793431699,0.8583710407239818,2210.0,0.7581047381546134,0.810126582278481,0.7123608670181605,1707.0,0.8679365079365078,0.8269812462189957,0.9131596526386105,1497.0,0.7733766233766234,0.7047337278106509,0.8568345323741007,1390.0,0.7839403973509934,0.7515873015873016,0.8192041522491349,1156.0,0.8601605407689058,0.8310204081632653,0.8914185639229422,1142.0,0.7818083378451544,0.8585017835909632,0.7176938369781312,1006.0,0.802992518703242,0.7544517338331771,0.8582089552238806,938.0
8,0.5908640623092651,0.8128826022148132,0.4796520471572876,0.8477239012718201,0.845412748382978,0.8395306028291003,0.0003000000142492354,195.50123016399812,131340.0,671.81162947069,0.8708272859216254,0.8466603951081844,0.896414342629482,1004.0,0.9014830508474575,0.9053191489361702,0.8976793248945147,2844.0,0.8819845857418112,0.942842430484037,0.8285067873303168,2210.0,0.7746559633027522,0.7585626052779337,0.7914469830111306,1707.0,0.8837820091923835,0.8689477081988379,0.8991315965263861,1497.0,0.8138825324180015,0.8660714285714286,0.7676258992805756,1390.0,0.8042105263157895,0.7834290401968826,0.8261245674740484,1156.0,0.868088811493252,0.8632034632034632,0.873029772329247,1142.0,0.7815764482431149,0.7481818181818182,0.8180914512922465,1006.0,0.8148148148148147,0.7773475314617618,0.8560767590618337,938.0
9,0.5633077025413513,0.8214786052703857,0.46553435921669006,0.8501409888267517,0.8488817447854087,0.8428333814137152,0.0003000000142492354,193.63714141500168,131340.0,678.2789656996283,0.8816449348044132,0.8878787878787879,0.8754980079681275,1004.0,0.8998363933830212,0.931501693639443,0.870253164556962,2844.0,0.8895734597156398,0.9338308457711443,0.8493212669683258,2210.0,0.7750945592086121,0.7699421965317919,0.7803163444639719,1707.0,0.8893280632411068,0.8771929824561403,0.9018036072144289,1497.0,0.8075213675213675,0.7693811074918567,0.8496402877697842,1390.0,0.8069876438005965,0.7951301427371956,0.8192041522491349,1156.0,0.8618365627632688,0.8303571428571429,0.8957968476357268,1142.0,0.7983748095479939,0.8161993769470405,0.7813121272365805,1006.0,0.8181360201511334,0.775549188156638,0.8656716417910447,938.0
10,0.5367134213447571,0.830440104007721,0.44389602541923523,0.8598093390464783,0.8552582383667151,0.852685646875986,0.0003000000142492354,194.31055209599435,131340.0,675.9282940800596,0.884920634920635,0.8814229249011858,0.8884462151394422,1004.0,0.9085128929706817,0.9127040454222853,0.9043600562587905,2844.0,0.8899521531100479,0.9441624365482234,0.8416289592760181,2210.0,0.7954355691622599,0.7576882290562036,0.8371411833626244,1707.0,0.8852564102564101,0.8508934072704868,0.9225116900467601,1497.0,0.8200960472848171,0.8428246013667426,0.7985611510791367,1390.0,0.8210905813429472,0.8570084666039511,0.7880622837370242,1156.0,0.8811965811965812,0.8606010016694491,0.9028021015761821,1142.0,0.8062093139709564,0.8123107971745711,0.8001988071570576,1006.0,0.834186284544524,0.8021653543307087,0.8688699360341151,938.0
