timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_temperature_c,gpu_power_w,gpus_json
2026-08-01T16:18:57.389+00:00,0.029627,train_start,{},2.9,32.8,12,16619089920,10386370560,6232719360,37.5,6314016768,49244782592,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567398400,751618912256,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567398400,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618912256}}",pynvml,1,16.0,7377825792,8589934592,85.88919639587402,47.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7377825792,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":47.0,""utilization_percent"":16.0}]"
2026-08-01T16:18:57.450+00:00,0.090563,data_preparation_start,{},4.0,16.5,12,16619089920,10386370560,6232719360,37.5,6314016768,49244782592,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567394304,751618916352,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567394304,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618916352}}",pynvml,1,16.0,7377825792,8589934592,85.88919639587402,47.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7377825792,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":47.0,""utilization_percent"":16.0}]"
2026-08-01T16:19:02.450+00:00,5.090642,periodic,{},0.0,158.2,12,16619089920,9935953920,6683136000,40.2,6765780992,49841221632,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567394304,751618916352,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567394304,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618916352}}",pynvml,1,44.0,7377825792,8589934592,85.88919639587402,44.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7377825792,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":44.0,""utilization_percent"":44.0}]"
2026-08-01T16:19:07.507+00:00,10.147756,periodic,{},13.0,158.0,12,16619089920,9940070400,6679019520,40.2,6757502976,49740554240,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567394304,751618916352,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567394304,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618916352}}",pynvml,1,24.0,7377825792,8589934592,85.88919639587402,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7377825792,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":24.0}]"
2026-08-01T16:19:12.593+00:00,15.233718,periodic,{},13.5,165.2,12,16619089920,9937403904,6681686016,40.2,6757953536,49740554240,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567394304,751618916352,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567394304,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618916352}}",pynvml,1,37.0,7377825792,8589934592,85.88919639587402,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7377825792,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":37.0}]"
2026-08-01T16:19:17.674+00:00,20.314795,periodic,{},13.4,159.2,12,16619089920,9885990912,6733099008,40.5,6809526272,49941884928,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567390208,751618920448,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567390208,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618920448}}",pynvml,1,44.0,7380709376,8589934592,85.92276573181152,42.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7380709376,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":42.0,""utilization_percent"":44.0}]"
2026-08-01T16:19:22.731+00:00,25.371843,periodic,{},13.5,164.3,12,16619089920,9929674752,6689415168,40.3,6765547520,49740554240,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567390208,751618920448,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567390208,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618920448}}",pynvml,1,38.0,7380709376,8589934592,85.92276573181152,42.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7380709376,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":42.0,""utilization_percent"":38.0}]"
2026-08-01T16:19:27.829+00:00,30.46953,periodic,{},13.1,158.3,12,16619089920,9926168576,6692921344,40.3,6765645824,49740554240,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567390208,751618920448,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567390208,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618920448}}",pynvml,1,44.0,7380709376,8589934592,85.92276573181152,42.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7380709376,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":42.0,""utilization_percent"":44.0}]"
2026-08-01T16:19:32.894+00:00,35.534288,periodic,{},13.5,161.7,12,16619089920,9923080192,6696009728,40.3,6769008640,49740554240,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567390208,751618920448,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567390208,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618920448}}",pynvml,1,38.0,7380709376,8589934592,85.92276573181152,41.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7380709376,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":41.0,""utilization_percent"":38.0}]"
2026-08-01T16:19:38.043+00:00,40.683766,periodic,{},13.0,163.5,12,16619089920,9718558720,6900531200,41.5,6972940288,49941884928,473559040,1241088,1081101176832,998258016256,27850805248,2.7,1000186310656,248567390208,751618920448,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248567390208,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751618920448}}",pynvml,1,42.0,7380709376,8589934592,85.92276573181152,41.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":7380709376,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":41.0,""utilization_percent"":42.0}]"
