epoch,accuracy,epoch_seconds,learning_rate,loss,train_examples,train_examples_per_second,val_accuracy,val_balanced_accuracy,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support,val_loss,val_macro_f1
1,0.7036734819412231,249.69267537500127,0.0003000000142492354,0.8238330483436584,73500.0,294.3618585912219,0.8417142629623413,0.8417142857142856,0.7964601769911505,0.7142857142857143,0.9,1050.0,0.9699612403100776,0.9871794871794872,0.9533333333333334,1050.0,0.7393225331369662,0.7629179331306991,0.7171428571428572,1050.0,0.8586487781504553,0.8640308582449373,0.8533333333333334,1050.0,0.7469135802469136,0.6954022988505747,0.8066666666666666,1050.0,0.9263862332695985,0.9299424184261037,0.9228571428571428,1050.0,0.5349369988545246,0.6709770114942529,0.44476190476190475,1050.0,0.913355672570608,0.9181905678537055,0.9085714285714286,1050.0,0.9487179487179488,0.9460227272727273,0.9514285714285714,1050.0,0.9420018709073901,0.9255514705882353,0.959047619047619,1050.0,0.4268624782562256,0.8376705033155634
2,0.8243265151977539,225.64504237499932,0.0003000000142492354,0.49376222491264343,73500.0,325.73283785180803,0.8638095259666443,0.8638095238095239,0.8157181571815719,0.7757731958762887,0.86,1050.0,0.9757281553398057,0.995049504950495,0.9571428571428572,1050.0,0.7928669410150893,0.762532981530343,0.8257142857142857,1050.0,0.8786453433678268,0.8680297397769516,0.8895238095238095,1050.0,0.776814240073026,0.7458369851007888,0.8104761904761905,1050.0,0.9329501915708811,0.9383429672447013,0.9276190476190476,1050.0,0.5964523281596453,0.713527851458886,0.5123809523809524,1050.0,0.9284064665127021,0.9013452914798207,0.9571428571428572,1050.0,0.9617224880382775,0.9663461538461539,0.9571428571428572,1050.0,0.952289156626506,0.9639024390243902,0.940952380952381,1050.0,0.3677375018596649,0.8611593467885333
3,0.8454013466835022,225.63365912500012,0.0003000000142492354,0.42824509739875793,73500.0,325.74927111952434,0.875333309173584,0.8752380952380954,0.825509300265722,0.7715231788079471,0.8876190476190476,1050.0,0.9736967957914874,0.9779058597502401,0.9695238095238096,1050.0,0.7979981801637853,0.7639372822299652,0.8352380952380952,1050.0,0.8833577354807223,0.9059059059059059,0.861904761904762,1050.0,0.7898148148148149,0.7684684684684685,0.8123809523809524,1050.0,0.9530266343825665,0.9694581280788177,0.9371428571428572,1050.0,0.6431287343834873,0.7484197218710493,0.5638095238095238,1050.0,0.9426573426573426,0.9232876712328767,0.9628571428571429,1050.0,0.9665071770334929,0.9711538461538461,0.9619047619047619,1050.0,0.9586305278174037,0.9572649572649573,0.96,1050.0,0.34004712104797363,0.8734327242790825
4,0.8596598505973816,225.6129291670004,0.0003000000142492354,0.3894091844558716,73500.0,325.7792018895989,0.8799047470092773,0.879904761904762,0.8385065227170491,0.7945439045183291,0.8876190476190476,1050.0,0.9533917858790955,0.9247985675917636,0.9838095238095238,1050.0,0.802,0.8442105263157895,0.7638095238095238,1050.0,0.8743169398907104,0.9138110072689511,0.8380952380952381,1050.0,0.7972350230414746,0.7723214285714286,0.8238095238095238,1050.0,0.9620739318290927,0.9699903194578896,0.9542857142857143,1050.0,0.6829506595017099,0.7011033099297894,0.6657142857142857,1050.0,0.9497206703910615,0.9289617486338798,0.9714285714285714,1050.0,0.9691417550626807,0.9814453125,0.9571428571428572,1050.0,0.9648192771084337,0.9765853658536585,0.9533333333333334,1050.0,0.3298570513725281,0.8794156565421307
5,0.8675918579101562,227.02903112499916,0.0003000000142492354,0.36752814054489136,73500.0,323.747142098016,0.8850476145744324,0.885047619047619,0.8380681818181819,0.8333333333333334,0.8428571428571429,1050.0,0.9772296015180266,0.9735349716446124,0.9809523809523809,1050.0,0.8210818307905687,0.7978436657681941,0.8457142857142858,1050.0,0.894813378574891,0.9111549851924975,0.8790476190476191,1050.0,0.7925101214574899,0.8455723542116631,0.7457142857142857,1050.0,0.9628217349857007,0.9637404580152672,0.9619047619047619,1050.0,0.6961625282167043,0.6618025751072961,0.7342857142857143,1050.0,0.9484346224677715,0.9180035650623886,0.9809523809523809,1050.0,0.9678675754625121,0.9900398406374502,0.9466666666666667,1050.0,0.9602746444335459,0.9898887765419616,0.9323809523809524,1050.0,0.32258230447769165,0.8859264219725393
6,0.8741904497146606,227.09955062500376,0.0003000000142492354,0.3459683358669281,73500.0,323.64661135488666,0.8912380933761597,0.8912380952380952,0.8504007123775601,0.7984949832775919,0.9095238095238095,1050.0,0.9815891472868216,0.9990138067061144,0.9647619047619047,1050.0,0.807276302851524,0.834349593495935,0.7819047619047619,1050.0,0.9053926206244086,0.8994360902255639,0.9114285714285715,1050.0,0.8087578194816801,0.7617845117845118,0.861904761904762,1050.0,0.9687048627828599,0.9795520934761441,0.9580952380952381,1050.0,0.7053291536050158,0.78125,0.6428571428571429,1050.0,0.9479267116682739,0.9599609375,0.9361904761904762,1050.0,0.9736967957914874,0.9779058597502401,0.9695238095238096,1050.0,0.9543761638733705,0.9335154826958105,0.9761904761904762,1050.0,0.2951391637325287,0.8903450290343002
7,0.8785033822059631,227.6028603329978,0.0003000000142492354,0.3343789875507355,73500.0,322.93091524625265,0.8953333497047424,0.8953333333333335,0.8334147532975086,0.8555667001003009,0.8123809523809524,1050.0,0.982254196642686,0.9893719806763285,0.9752380952380952,1050.0,0.8249141736145169,0.8503538928210314,0.800952380952381,1050.0,0.8990136214185064,0.8869323447636701,0.9114285714285715,1050.0,0.8149905123339658,0.8119092627599244,0.8180952380952381,1050.0,0.9709385421629347,0.9714013346043852,0.9704761904761905,1050.0,0.7252847380410022,0.6951965065502184,0.758095238095238,1050.0,0.9591642924976259,0.9564393939393939,0.9619047619047619,1050.0,0.9799043062200957,0.9846153846153847,0.9752380952380952,1050.0,0.9686013320647003,0.967680608365019,0.9695238095238096,1050.0,0.28497257828712463,0.8958480468293543
8,0.8840816617012024,230.36668341600307,0.0003000000142492354,0.32039961218833923,73500.0,319.0565532745527,0.8942857384681702,0.8943809523809524,0.8436911487758946,0.8342644320297952,0.8533333333333334,1050.0,0.9836381135707412,0.9941634241245136,0.9733333333333334,1050.0,0.8292210933720369,0.8426745329400197,0.8161904761904762,1050.0,0.8979196903725205,0.9124877089478859,0.8838095238095238,1050.0,0.8183826778612461,0.763396537510305,0.8819047619047619,1050.0,0.9593336599706027,0.987891019172553,0.9323809523809524,1050.0,0.7171514543630891,0.7574152542372882,0.680952380952381,1050.0,0.9493844049247606,0.910761154855643,0.9914285714285714,1050.0,0.9771646051379638,0.9762357414448669,0.9780952380952381,1050.0,0.9657170449058425,0.9794319294809011,0.9523809523809523,1050.0,0.28665533661842346,0.8941603893254699
9,0.8886122703552246,230.6027689170005,0.0003000000142492354,0.30590713024139404,73500.0,318.7299109424589,0.8971428275108337,0.8971428571428571,0.8424717145343777,0.7756410256410257,0.9219047619047619,1050.0,0.9796111901375059,0.9754485363550519,0.9838095238095238,1050.0,0.8124352331606217,0.8909090909090909,0.7466666666666667,1050.0,0.9037328094302555,0.9330628803245437,0.8761904761904762,1050.0,0.8216560509554142,0.7865853658536586,0.86,1050.0,0.9773371104815864,0.9691011235955056,0.9857142857142858,1050.0,0.7166831194471865,0.7438524590163934,0.6914285714285714,1050.0,0.9663666508763619,0.9613572101790764,0.9714285714285714,1050.0,0.9747257987601335,0.9761222540592168,0.9733333333333334,1050.0,0.9715936446798268,0.9824732229795521,0.960952380952381,1050.0,0.2837819457054138,0.896661332246327
10,0.89193195104599,230.22016074999556,0.0003000000142492354,0.2989474833011627,73500.0,319.2596154939546,0.8980000019073486,0.898,0.8520263901979265,0.8432835820895522,0.8609523809523809,1050.0,0.9817307692307692,0.9912621359223301,0.9723809523809523,1050.0,0.821446636317653,0.8759439050701187,0.7733333333333333,1050.0,0.9004168596572487,0.8764652840396754,0.9257142857142857,1050.0,0.8123275068997241,0.7855871886120996,0.840952380952381,1050.0,0.9747498808956647,0.9752144899904671,0.9742857142857143,1050.0,0.738944365192582,0.7378917378917379,0.74,1050.0,0.9582733812949641,0.9652173913043478,0.9514285714285714,1050.0,0.9778420038535646,0.9892787524366472,0.9666666666666667,1050.0,0.9628235294117647,0.9516279069767442,0.9742857142857143,1050.0,0.27275535464286804,0.8980581322951862
