timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_temperature_c,gpu_power_w,gpus_json
2026-08-01T11:01:12.043+00:00,0.025182,train_start,{},0.0,39.2,12,16619089920,15541248000,1077841920,6.5,1003536384,39554781184,20992000,4096,1081101176832,998258171904,27850649600,2.7,1000186310656,248587022336,751599288320,75.1,"{""data"":{""free_bytes"":998258171904,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850649600},""output"":{""free_bytes"":248587022336,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599288320}}",pynvml,1,13.0,2808139776,8589934592,32.691049575805664,39.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2808139776,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":39.0,""utilization_percent"":13.0}]"
2026-08-01T11:01:12.081+00:00,0.063019,data_preparation_start,{},2.2,26.5,12,16619089920,15541248000,1077841920,6.5,1003667456,39630282752,20992000,4096,1081101176832,998258171904,27850649600,2.7,1000186310656,248587018240,751599292416,75.1,"{""data"":{""free_bytes"":998258171904,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850649600},""output"":{""free_bytes"":248587018240,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599292416}}",pynvml,1,13.0,2808139776,8589934592,32.691049575805664,39.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2808139776,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":39.0,""utilization_percent"":13.0}]"
2026-08-01T11:01:17.081+00:00,5.063112,periodic,{},40.0,283.1,12,16619089920,14659964928,1959124992,11.8,1887027200,43255758848,89358336,40960,1081101176832,998258135040,27850686464,2.7,1000186310656,248587018240,751599292416,75.1,"{""data"":{""free_bytes"":998258135040,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850686464},""output"":{""free_bytes"":248587018240,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599292416}}",pynvml,1,2.0,2894675968,8589934592,33.698463439941406,41.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2894675968,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":41.0,""utilization_percent"":2.0}]"
2026-08-01T11:01:22.194+00:00,10.176781,periodic,{},29.5,344.1,12,16619089920,14448386048,2170703872,13.1,2089197568,43457089536,173670400,40960,1081101176832,998258135040,27850686464,2.7,1000186310656,248587018240,751599292416,75.1,"{""data"":{""free_bytes"":998258135040,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850686464},""output"":{""free_bytes"":248587018240,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599292416}}",pynvml,1,16.0,2894675968,8589934592,33.698463439941406,39.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2894675968,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":39.0,""utilization_percent"":16.0}]"
2026-08-01T11:01:27.257+00:00,15.239661,periodic,{},29.6,347.5,12,16619089920,14484074496,2135015424,12.8,2079969280,43457089536,260505600,40960,1081101176832,998258135040,27850686464,2.7,1000186310656,248587018240,751599292416,75.1,"{""data"":{""free_bytes"":998258135040,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850686464},""output"":{""free_bytes"":248587018240,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599292416}}",pynvml,1,17.0,2894675968,8589934592,33.698463439941406,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2894675968,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":17.0}]"
2026-08-01T11:01:32.330+00:00,20.31271,periodic,{},28.3,326.7,12,16619089920,14094270464,2524819456,15.2,2443149312,43272540160,333897728,40960,1081101176832,998258135040,27850686464,2.7,1000186310656,248587014144,751599296512,75.1,"{""data"":{""free_bytes"":998258135040,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850686464},""output"":{""free_bytes"":248587014144,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599296512}}",pynvml,1,15.0,2894610432,8589934592,33.69770050048828,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2894610432,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":15.0}]"
2026-08-01T11:01:35.422+00:00,23.404177,data_preparation_end,"{""data_metadata"":{""augmentation"":{""brightness_delta"":0.03,""contrast_lower"":0.92,""contrast_upper"":1.08,""cutout_max_frac"":0.08,""cutout_prob"":0.25,""flip_lr"":true,""noise_std"":0.005,""translate_frac"":0.05,""zoom_max"":1.04,""zoom_min"":0.96},""balancing"":{""class_weights"":null,""is_noop"":true,""mode"":""all_raw"",""output_class_counts"":{""0"":147,""1"":1554,""10"":1407,""11"":924,""12"":1470,""13"":1512,""14"":567,""15"":441,""16"":315,""17"":777,""18"":840,""19"":147,""2"":1575,""20"":231,""21"":231,""22"":273,""23"":357,""24"":189,""25"":1050,""26"":420,""27"":168,""28"":357,""29"":189,""3"":987,""30"":315,""31"":567,""32"":168,""33"":483,""34"":294,""35"":840,""36"":273,""37"":147,""38"":1449,""39"":210,""4"":1386,""40"":231,""41"":168,""42"":189,""5"":1323,""6"":315,""7"":987,""8"":987,""9"":1029},""raw_class_counts"":{""0"":147,""1"":1554,""10"":1407,""11"":924,""12"":1470,""13"":1512,""14"":567,""15"":441,""16"":315,""17"":777,""18"":840,""19"":147,""2"":1575,""20"":231,""21"":231,""22"":273,""23"":357,""24"":189,""25"":1050,""26"":420,""27"":168,""28"":357,""29"":189,""3"":987,""30"":315,""31"":567,""32"":168,""33"":483,""34"":294,""35"":840,""36"":273,""37"":147,""38"":1449,""39"":210,""4"":1386,""40"":231,""41"":168,""42"":189,""5"":1323,""6"":315,""7"":987,""8"":987,""9"":1029}},""batch_size"":512,""channels"":3,""class_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42],""datasets"":{""test"":{""batches"":12,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":1155268608,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":5876,""total_examples"":5876,""training"":false},""train"":{""batches"":162,""decoded_cache_enabled"":false,""decoded_cache_estimated_bytes"":5404557312,""extra_augmented_examples"":54978,""shuffle_buffer_examples"":2730,""source_examples"":27489,""total_examples"":82467,""training"":true},""validation"":{""batches"":12,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":1160970240,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":5905,""total_examples"":5905,""training"":false}},""extra_fraction"":2.0,""fractions"":{""test"":0.15,""train"":0.7,""validation"":0.15},""image_size"":128,""normalization"":{""channels"":3,""image_size"":128,""mean"":[0.32112105955860815,0.2943383724166248,0.30391030929337504],""mode"":""zscore"",""pixel_count"":450379776,""std"":[0.27723779367392215,0.2649453496090421,0.2724436086462954]},""num_classes"":43,""raw_split_class_counts"":{""test"":{""0"":31,""1"":333,""10"":301,""11"":198,""12"":315,""13"":324,""14"":121,""15"":94,""16"":67,""17"":166,""18"":180,""19"":31,""2"":337,""20"":49,""21"":49,""22"":58,""23"":76,""24"":40,""25"":225,""26"":90,""27"":36,""28"":76,""29"":40,""3"":211,""30"":67,""31"":121,""32"":36,""33"":103,""34"":63,""35"":180,""36"":58,""37"":31,""38"":310,""39"":45,""4"":297,""40"":49,""41"":36,""42"":40,""5"":283,""6"":67,""7"":211,""8"":211,""9"":220},""train"":{""0"":147,""1"":1554,""10"":1407,""11"":924,""12"":1470,""13"":1512,""14"":567,""15"":441,""16"":315,""17"":777,""18"":840,""19"":147,""2"":1575,""20"":231,""21"":231,""22"":273,""23"":357,""24"":189,""25"":1050,""26"":420,""27"":168,""28"":357,""29"":189,""3"":987,""30"":315,""31"":567,""32"":168,""33"":483,""34"":294,""35"":840,""36"":273,""37"":147,""38"":1449,""39"":210,""4"":1386,""40"":231,""41"":168,""42"":189,""5"":1323,""6"":315,""7"":987,""8"":987,""9"":1029},""validation"":{""0"":32,""1"":333,""10"":302,""11"":198,""12"":315,""13"":324,""14"":122,""15"":95,""16"":68,""17"":167,""18"":180,""19"":32,""2"":338,""20"":50,""21"":50,""22"":59,""23"":77,""24"":41,""25"":225,""26"":90,""27"":36,""28"":77,""29"":41,""3"":212,""30"":68,""31"":122,""32"":36,""33"":104,""34"":63,""35"":180,""36"":59,""37"":32,""38"":311,""39"":45,""4"":297,""40"":50,""41"":36,""42"":41,""5"":284,""6"":68,""7"":212,""8"":212,""9"":221}},""seed"":42,""split"":{""fingerprint"":""3bffc0cf36b45aeb68bbbf910a1c3e4bddb3a5dd1f6280e4ab6ea67034d7ea58"",""test_size"":5876,""train_size"":27489,""validation_size"":5905}}}",25.5,104.2,12,16619089920,14280617984,2338471936,14.1,2311606272,43002486784,333959168,360448,1081101176832,998258016256,27850805248,2.7,1000186310656,248587014144,751599296512,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248587014144,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599296512}}",pynvml,1,11.0,2894610432,8589934592,33.69770050048828,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2894610432,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":11.0}]"
2026-08-01T11:01:36.394+00:00,24.376407,fit_start,{},11.4,96.7,12,16619089920,14275055616,2344034304,14.1,2325368832,43009691648,333959168,536576,1081101176832,998258016256,27850805248,2.7,1000186310656,248586981376,751599329280,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248586981376,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599329280}}",pynvml,1,32.0,2896707584,8589934592,33.72211456298828,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2896707584,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":32.0}]"
2026-08-01T11:01:37.383+00:00,25.365755,periodic,{},10.0,97.0,12,16619089920,14263484416,2355605504,14.2,2336161792,43093843968,333959168,536576,1081101176832,998258016256,27850805248,2.7,1000186310656,248586981376,751599329280,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248586981376,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599329280}}",pynvml,1,47.0,2896707584,8589934592,33.72211456298828,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2896707584,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":47.0}]"
2026-08-01T11:01:42.455+00:00,30.437609,periodic,{},9.1,109.4,12,16619089920,14023671808,2595418112,15.6,2576547840,43349516288,334090240,536576,1081101176832,998258016256,27850805248,2.7,1000186310656,248586981376,751599329280,75.1,"{""data"":{""free_bytes"":998258016256,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27850805248},""output"":{""free_bytes"":248586981376,""percent"":75.1,""total_bytes"":1000186310656,""used_bytes"":751599329280}}",pynvml,1,16.0,2901426176,8589934592,33.77704620361328,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":2901426176,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":16.0}]"
