timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_temperature_c,gpu_power_w,gpus_json
2026-07-31T23:43:56.419+00:00,0.023285,train_start,{},0.0,42.4,12,16619085824,12202512384,4416573440,26.6,4452229120,49535766528,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6249443328,993125269504,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6249443328,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993125269504}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":0.0}]"
2026-07-31T23:43:56.449+00:00,0.053027,data_preparation_start,{},0.0,0.0,12,16619085824,12202512384,4416573440,26.6,4452229120,49535766528,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6249435136,993125277696,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6249435136,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993125277696}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,40.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":40.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:01.449+00:00,5.053117,periodic,{},0.0,182.8,12,16619085824,12383027200,4236058624,25.5,4279398400,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6253641728,993121071104,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6253641728,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993121071104}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,39.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":39.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:06.525+00:00,10.12928,periodic,{},14.6,192.7,12,16619085824,12383997952,4235087872,25.5,4278968320,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6252630016,993122082816,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6252630016,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993122082816}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:11.583+00:00,15.186829,periodic,{},15.0,193.2,12,16619085824,12393947136,4225138688,25.4,4273004544,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6252695552,993122017280,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6252695552,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993122017280}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,38.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":38.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:16.629+00:00,20.232504,periodic,{},14.7,192.9,12,16619085824,12391538688,4227547136,25.4,4273475584,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6251655168,993123057664,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6251655168,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993123057664}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,37.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":37.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:24.604+00:00,25.277212,periodic,{},14.9,192.3,12,16619085824,12389715968,4229369856,25.4,4274216960,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6257565696,993117147136,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6257565696,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993117147136}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,37.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":37.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:29.650+00:00,30.323186,periodic,{},14.8,193.8,12,16619085824,12394045440,4225040384,25.4,4273115136,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6257577984,993117134848,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6257577984,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993117134848}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,36.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":36.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:34.694+00:00,35.367078,periodic,{},14.9,193.1,12,16619085824,12390858752,4228227072,25.4,4272328704,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6257475584,993117237248,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6257475584,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993117237248}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,36.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":36.0,""utilization_percent"":0.0}]"
2026-07-31T23:44:39.750+00:00,40.423331,periodic,{},15.0,191.0,12,16619085824,12381974528,4237111296,25.5,4281556992,49401593856,312856576,1241088,1081101176832,998223265792,27885555712,2.7,999374712832,6257147904,993117564928,99.4,"{""data"":{""free_bytes"":998223265792,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27885555712},""output"":{""free_bytes"":6257147904,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993117564928}}",pynvml,1,0.0,3419447296,8589934592,39.8076057434082,36.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":3419447296,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":36.0,""utilization_percent"":0.0}]"
