epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support
1,1.1621733903884888,0.6084693670272827,0.39089468121528625,0.878000020980835,0.8780000000000001,0.8775865748801325,0.0003000000142492354,68.96442074199877,49000.0,710.5112965903504,0.9178082191780823,0.9436619718309859,0.8933333333333333,1050.0,0.8633928571428572,0.8126050420168067,0.920952380952381,1050.0,0.8090815273477813,0.8828828828828829,0.7466666666666667,1050.0,0.9078630004823925,0.9198435972629521,0.8961904761904762,1050.0,0.8424559733460257,0.8420551855375833,0.8428571428571429,1050.0,0.9110354885755956,0.9304865938430983,0.8923809523809524,1050.0,0.8266922707633222,0.8334946757018393,0.82,1050.0,0.9066909421939008,0.8683522231909329,0.9485714285714286,1050.0,0.9036895064686152,0.9093539054966249,0.8980952380952381,1050.0,0.8871559633027523,0.8557522123893805,0.920952380952381,1050.0
2,0.38256022334098816,0.885040819644928,0.23464448750019073,0.9269523620605469,0.9269523809523811,0.9267588045065895,0.0003000000142492354,55.30277756400028,49000.0,886.0314464909785,0.9424426766495086,0.9264029438822448,0.959047619047619,1050.0,0.9330837622835753,0.9172033118675254,0.9495238095238095,1050.0,0.8869999999999999,0.9336842105263158,0.8447619047619047,1050.0,0.942870859337494,0.9506292352371732,0.9352380952380952,1050.0,0.9038737446197991,0.9077809798270894,0.9,1050.0,0.9400479616306954,0.9468599033816425,0.9333333333333333,1050.0,0.8946869070208728,0.8913043478260869,0.8980952380952381,1050.0,0.9546539379474941,0.9569377990430622,0.9523809523809523,1050.0,0.9392478302796528,0.951171875,0.9276190476190476,1050.0,0.9296803652968036,0.8929824561403509,0.9695238095238096,1050.0
3,0.24616391956806183,0.9267958998680115,0.1996951550245285,0.9397143125534058,0.9397142857142857,0.9395864393720181,0.0003000000142492354,55.61900438200246,49000.0,880.9938355504926,0.9545667447306792,0.9391705069124424,0.9704761904761905,1050.0,0.9467114738358138,0.9545014520813165,0.939047619047619,1050.0,0.9175769612711023,0.9585062240663901,0.88,1050.0,0.9432234432234433,0.908289241622575,0.9809523809523809,1050.0,0.9287072243346008,0.926944971537002,0.9304761904761905,1050.0,0.9308430085815245,0.9903329752953813,0.878095238095238,1050.0,0.9161904761904762,0.9161904761904762,0.9161904761904762,1050.0,0.9597347228801516,0.9547596606974552,0.9647619047619047,1050.0,0.9308462238398544,0.8911149825783972,0.9742857142857143,1050.0,0.9674641148325358,0.9721153846153846,0.9628571428571429,1050.0
4,0.19303874671459198,0.9426938891410828,0.15001024305820465,0.9557142853736877,0.9557142857142858,0.9557464122606067,0.0003000000142492354,55.308300964999944,49000.0,885.9429623594486,0.9621928166351607,0.9549718574108818,0.9695238095238096,1050.0,0.96455938697318,0.9701348747591522,0.959047619047619,1050.0,0.9364161849710982,0.9473684210526315,0.9257142857142857,1050.0,0.9665252239509665,0.9570494864612512,0.9761904761904762,1050.0,0.9354686764013189,0.9254426840633737,0.9457142857142857,1050.0,0.9582733812949641,0.9652173913043478,0.9514285714285714,1050.0,0.9303857008466604,0.9191449814126395,0.9419047619047619,1050.0,0.9689557855126999,0.9572490706319703,0.9809523809523809,1050.0,0.9601554907677355,0.9801587301587301,0.940952380952381,1050.0,0.9745314752522827,0.9835111542192047,0.9657142857142857,1050.0
5,0.1578063666820526,0.9540408253669739,0.1453336626291275,0.9573333263397217,0.9573333333333333,0.9573894953987374,0.0003000000142492354,54.81640780199814,49000.0,893.8929412702938,0.9674641148325358,0.9721153846153846,0.9628571428571429,1050.0,0.9640632486823192,0.970106075216972,0.9580952380952381,1050.0,0.9358490566037737,0.9271028037383178,0.9447619047619048,1050.0,0.9697256385998108,0.9633458646616542,0.9761904761904762,1050.0,0.9422700587084148,0.9688128772635815,0.9171428571428571,1050.0,0.9598062953995157,0.9763546798029556,0.9438095238095238,1050.0,0.9341372912801483,0.9104882459312839,0.959047619047619,1050.0,0.9713211095439587,0.9591457753017641,0.9838095238095238,1050.0,0.9584694353709752,0.939615736505032,0.9780952380952381,1050.0,0.9707887049659202,0.9930278884462151,0.9495238095238095,1050.0
6,0.13023650646209717,0.961306095123291,0.15325884521007538,0.9562857151031494,0.9562857142857144,0.9563664388653799,0.0003000000142492354,55.01988992599945,49000.0,890.5870234546803,0.9655841008240427,0.983218163869694,0.9485714285714286,1050.0,0.9398359161349134,0.9012237762237763,0.981904761904762,1050.0,0.9422792303897385,0.977482088024565,0.9095238095238095,1050.0,0.975909305621162,0.9681349578256795,0.9838095238095238,1050.0,0.9476688867745005,0.9467680608365019,0.9485714285714286,1050.0,0.956563245823389,0.9588516746411483,0.9542857142857143,1050.0,0.9380530973451328,0.9179580674567,0.959047619047619,1050.0,0.9676208352885969,0.9537465309898242,0.981904761904762,1050.0,0.9572815533980583,0.9762376237623762,0.939047619047619,1050.0,0.9728682170542635,0.9901380670611439,0.9561904761904761,1050.0
7,0.11241132020950317,0.9664897918701172,0.12755227088928223,0.963523805141449,0.9635238095238096,0.9635138563712108,0.0003000000142492354,54.94694295899535,49000.0,891.7693571518017,0.9662707838479809,0.9639810426540284,0.9685714285714285,1050.0,0.9670433145009416,0.9562383612662942,0.9780952380952381,1050.0,0.9535333978702808,0.969488188976378,0.9380952380952381,1050.0,0.9693486590038315,0.9749518304431599,0.9638095238095238,1050.0,0.9488503050211169,0.9352451433857539,0.9628571428571429,1050.0,0.9647954329210277,0.9638783269961977,0.9657142857142857,1050.0,0.9528846153846153,0.962135922330097,0.9438095238095238,1050.0,0.9747979077508321,0.97340930674264,0.9761904761904762,1050.0,0.9656160458452723,0.9683908045977011,0.9628571428571429,1050.0,0.9719981015662079,0.9687795648060549,0.9752380952380952,1050.0
8,0.0966813713312149,0.970714271068573,0.13310647010803223,0.9613333344459534,0.9613333333333335,0.9613390886917781,0.0003000000142492354,55.34006200799922,49000.0,885.434497578214,0.9680851063829787,0.9833005893909627,0.9533333333333334,1050.0,0.9638095238095238,0.9638095238095238,0.9638095238095238,1050.0,0.9483253588516746,0.9528846153846153,0.9438095238095238,1050.0,0.9698708751793401,0.9740634005763689,0.9657142857142857,1050.0,0.9484029484029485,0.9796954314720813,0.919047619047619,1050.0,0.9514472455648927,0.9331501831501832,0.9704761904761905,1050.0,0.9438727782974744,0.9273897058823529,0.960952380952381,1050.0,0.9738072965388214,0.9568014705882353,0.9914285714285714,1050.0,0.9678638941398866,0.9606003752345216,0.9752380952380952,1050.0,0.9779058597502402,0.9864341085271318,0.9695238095238096,1050.0
9,0.0863761454820633,0.9748775362968445,0.11417154967784882,0.968666672706604,0.9686666666666668,0.9686045711114912,0.0003000000142492354,54.904337708998355,49000.0,892.4613617908975,0.9773156899810964,0.9699812382739212,0.9847619047619047,1050.0,0.9728442115292997,0.9733079122974261,0.9723809523809523,1050.0,0.9557266602502406,0.9659533073929961,0.9457142857142857,1050.0,0.9733769266697805,0.9550870760769936,0.9923809523809524,1050.0,0.9592716818399616,0.9652844744455159,0.9533333333333334,1050.0,0.9655172413793104,0.9578256794751641,0.9733333333333334,1050.0,0.9524733268671192,0.9703557312252964,0.9352380952380952,1050.0,0.9754253308128544,0.9681050656660413,0.9828571428571429,1050.0,0.973646382367034,0.9797492767598843,0.9676190476190476,1050.0,0.9804482594182166,0.9818529130850048,0.979047619047619,1050.0
10,0.07539942115545273,0.9773673415184021,0.12539887428283691,0.9667618870735168,0.9667619047619048,0.9666612288685925,0.0003000000142492354,54.964935088995844,49000.0,891.4774468606615,0.9777777777777779,0.9708920187793427,0.9847619047619047,1050.0,0.9709108249880782,0.9723018147086915,0.9695238095238096,1050.0,0.9529633113828786,0.9414498141263941,0.9647619047619047,1050.0,0.9740443605474279,0.9653882132834425,0.9828571428571429,1050.0,0.9484638255698712,0.9886363636363636,0.9114285714285715,1050.0,0.9670644391408113,0.969377990430622,0.9647619047619047,1050.0,0.9519184069936862,0.9712586719524281,0.9333333333333333,1050.0,0.981939163498099,0.9800759013282733,0.9838095238095238,1050.0,0.9642359498374361,0.9410698096101541,0.9885714285714285,1050.0,0.9772942289498581,0.9708646616541353,0.9838095238095238,1050.0
11,0.06897109001874924,0.9794081449508667,0.12168729305267334,0.9674285650253296,0.9674285714285713,0.9674981807522162,0.0003000000142492354,54.71040048500436,49000.0,895.6249555042185,0.9727443609022557,0.9601113172541744,0.9857142857142858,1050.0,0.9764762361977917,0.9845111326234269,0.9685714285714285,1050.0,0.9527059970745978,0.9760239760239761,0.9304761904761905,1050.0,0.973621103117506,0.9806763285024155,0.9666666666666667,1050.0,0.9623915139826422,0.974609375,0.9504761904761905,1050.0,0.9690033381020506,0.9703915950334289,0.9676190476190476,1050.0,0.9403669724770641,0.9070796460176991,0.9761904761904762,1050.0,0.974988201982067,0.9663236669784846,0.9838095238095238,1050.0,0.972818311874106,0.9742120343839542,0.9714285714285714,1050.0,0.9798657718120806,0.9864864864864865,0.9733333333333334,1050.0
12,0.06625675410032272,0.9797347187995911,0.0994415208697319,0.9729523658752441,0.972952380952381,0.9729605895942435,0.0003000000142492354,55.06881384499866,49000.0,889.7958132513902,0.9794945159752027,0.9808978032473734,0.9780952380952381,1050.0,0.9784379492093914,0.9845708775313404,0.9723809523809523,1050.0,0.9640491958372753,0.9577067669172933,0.9704761904761905,1050.0,0.9750719079578141,0.9816602316602316,0.9685714285714285,1050.0,0.9651551312649166,0.9674641148325359,0.9628571428571429,1050.0,0.9691211401425178,0.966824644549763,0.9714285714285714,1050.0,0.9623988576868158,0.961941008563273,0.9628571428571429,1050.0,0.9772942289498581,0.9708646616541353,0.9838095238095238,1050.0,0.978116079923882,0.9771863117870723,0.979047619047619,1050.0,0.9804668889947594,0.9809342230695901,0.98,1050.0
13,0.05445048585534096,0.9830408096313477,0.11015128344297409,0.970380961894989,0.9703809523809523,0.970342312132351,0.0003000000142492354,55.720031422999455,49000.0,879.3964889936218,0.97747963584092,0.9836065573770492,0.9714285714285714,1050.0,0.9743101807802095,0.973384030418251,0.9752380952380952,1050.0,0.9627507163323782,0.9655172413793104,0.96,1050.0,0.9786019971469331,0.9772079772079773,0.98,1050.0,0.9598451862602807,0.9754178957718781,0.9447619047619048,1050.0,0.9695238095238096,0.9695238095238096,0.9695238095238096,1050.0,0.9595765158806545,0.9698443579766537,0.9495238095238095,1050.0,0.9742147210501642,0.9593721144967683,0.9895238095238095,1050.0,0.973100519112789,0.9644527595884004,0.981904761904762,1050.0,0.9740198393953707,0.9662605435801312,0.981904761904762,1050.0
14,0.04597412422299385,0.9853673577308655,0.12350155413150787,0.9684761762619019,0.9684761904761905,0.9684814702765452,0.0003000000142492354,55.824143785997876,49000.0,877.7564092669604,0.9779058597502402,0.9864341085271318,0.9695238095238096,1050.0,0.9699530516431926,0.9564814814814815,0.9838095238095238,1050.0,0.9525581395348838,0.9309090909090909,0.9752380952380952,1050.0,0.9745314752522827,0.9835111542192047,0.9657142857142857,1050.0,0.9617271835132484,0.9919028340080972,0.9333333333333333,1050.0,0.967741935483871,0.9785783836416748,0.9571428571428572,1050.0,0.956271023546372,0.965082444228904,0.9476190476190476,1050.0,0.9706567303213787,0.9498632634457612,0.9923809523809524,1050.0,0.9747257987601335,0.9761222540592168,0.9733333333333334,1050.0,0.9787435049598489,0.9709465791940018,0.9866666666666667,1050.0
15,0.04857652634382248,0.9850203990936279,0.13573192059993744,0.9663809537887573,0.9663809523809525,0.966285996914942,0.0003000000142492354,55.11692622699775,49000.0,889.0190972949882,0.9818529130850048,0.9846743295019157,0.979047619047619,1050.0,0.9557933922754769,0.9344858962693358,0.9780952380952381,1050.0,0.9513034923757993,0.9837232960325534,0.920952380952381,1050.0,0.9791666666666666,0.9736346516007532,0.9847619047619047,1050.0,0.9520987654320987,0.9887179487179487,0.9180952380952381,1050.0,0.9692307692307692,0.9786407766990292,0.96,1050.0,0.9595430747263207,0.9590865842055185,0.96,1050.0,0.9751290473955889,0.9611470860314524,0.9895238095238095,1050.0,0.9722614010343206,0.9600742804085423,0.9847619047619047,1050.0,0.9664804469273743,0.9453551912568307,0.9885714285714285,1050.0
16,0.04199520871043205,0.9871428608894348,0.10765091329813004,0.973809540271759,0.9738095238095237,0.9737831501829458,0.0003000000142492354,54.916190990996256,49000.0,892.2687301461559,0.9829706717123935,0.9765037593984962,0.9895238095238095,1050.0,0.975771971496437,0.9734597156398104,0.9780952380952381,1050.0,0.9614661654135339,0.9489795918367347,0.9742857142857143,1050.0,0.9814550641940085,0.98005698005698,0.9828571428571429,1050.0,0.9677108433734939,0.9795121951219512,0.9561904761904761,1050.0,0.9725829725829725,0.9825072886297376,0.9628571428571429,1050.0,0.9612778315585673,0.9773622047244095,0.9457142857142857,1050.0,0.9782608695652174,0.9709193245778611,0.9857142857142858,1050.0,0.9772079772079771,0.9744318181818182,0.98,1050.0,0.9791271347248577,0.9754253308128544,0.9828571428571429,1050.0
17,0.038162581622600555,0.987816333770752,0.10504760593175888,0.9739999771118164,0.974,0.9739885125420038,0.0003000000142492354,55.60233254900231,49000.0,881.2579932112798,0.9815950920245399,0.9728718428437793,0.9904761904761905,1050.0,0.9766332856461611,0.9780324737344794,0.9752380952380952,1050.0,0.9579593764761456,0.950328022492971,0.9657142857142857,1050.0,0.9819734345351044,0.9782608695652174,0.9857142857142858,1050.0,0.9693430656934306,0.991044776119403,0.9485714285714286,1050.0,0.9707714422616196,0.9768563162970106,0.9647619047619047,1050.0,0.9652876842605802,0.9639126305792972,0.9666666666666667,1050.0,0.98005698005698,0.9772727272727273,0.9828571428571429,1050.0,0.9775011967448539,0.9826756496631376,0.9723809523809523,1050.0,0.978763567720623,0.9700654817586529,0.9876190476190476,1050.0
18,0.0342833511531353,0.9894285798072815,0.10279115289449692,0.9748571515083313,0.9748571428571429,0.9748530951978125,0.0003000000142492354,55.057215266999265,49000.0,889.9832612742058,0.9833412660637791,0.9828734538534729,0.9838095238095238,1050.0,0.9791073124406459,0.9763257575757576,0.981904761904762,1050.0,0.9627182633317602,0.9541627689429373,0.9714285714285714,1050.0,0.9755395683453237,0.9826086956521739,0.9685714285714285,1050.0,0.968054211035818,0.984251968503937,0.9523809523809523,1050.0,0.9677113010446345,0.9649621212121212,0.9704761904761905,1050.0,0.9690328727965697,0.9694947569113441,0.9685714285714285,1050.0,0.9834044570886676,0.9792256846081209,0.9876190476190476,1050.0,0.9782196969696969,0.972693032015066,0.9838095238095238,1050.0,0.9814020028612304,0.9828080229226361,0.98,1050.0
19,0.033351339399814606,0.989326536655426,0.11064090579748154,0.9727619290351868,0.9727619047619047,0.9728045161994329,0.0003000000142492354,54.28958979900199,49000.0,902.5671437454989,0.979474940334129,0.9818181818181818,0.9771428571428571,1050.0,0.979297063071738,0.9902629016553067,0.9685714285714285,1050.0,0.9536299765807962,0.9382488479262673,0.9695238095238096,1050.0,0.9755395683453237,0.9826086956521739,0.9685714285714285,1050.0,0.9663028001898434,0.9631031220435194,0.9695238095238096,1050.0,0.96875,0.963276836158192,0.9742857142857143,1050.0,0.9660449545671926,0.9702209414024976,0.9619047619047619,1050.0,0.9815428300993848,0.9755409219190969,0.9876190476190476,1050.0,0.9775011967448539,0.9826756496631376,0.9723809523809523,1050.0,0.9799618320610688,0.9818355640535373,0.9780952380952381,1050.0
20,0.029244594275951385,0.9908775687217712,0.12087647616863251,0.9713333249092102,0.9713333333333333,0.9714510010661235,0.0003000000142492354,54.65645585799939,49000.0,896.5089161160543,0.9790276453765491,0.9799618320610687,0.9780952380952381,1050.0,0.9712335446123842,0.995004995004995,0.9485714285714286,1050.0,0.9598086124401914,0.9644230769230769,0.9552380952380952,1050.0,0.98093422306959,0.9818702290076335,0.98,1050.0,0.9684619116933528,0.9871414441147379,0.9504761904761905,1050.0,0.9614491407338598,0.9383499546690843,0.9857142857142858,1050.0,0.9486238532110092,0.9150442477876106,0.9847619047619047,1050.0,0.981294964028777,0.9884057971014493,0.9742857142857143,1050.0,0.9814902705268154,0.978240302743614,0.9847619047619047,1050.0,0.9821858449687049,0.9931840311587147,0.9714285714285714,1050.0
21,0.02805565856397152,0.9910816550254822,0.12776590883731842,0.9719047546386719,0.9719047619047618,0.971939183257389,0.0003000000142492354,55.1291971929968,49000.0,888.821214436705,0.9815253434391285,0.9764373232799246,0.9866666666666667,1050.0,0.9773929773929774,0.9873663751214772,0.9676190476190476,1050.0,0.9569424286405418,0.9724680432645034,0.9419047619047619,1050.0,0.9770061004223369,0.9629972247918593,0.9914285714285714,1050.0,0.9642166344294004,0.9793713163064833,0.9495238095238095,1050.0,0.9742120343839543,0.9770114942528736,0.9714285714285714,1050.0,0.9540863177226814,0.9210992907801419,0.9895238095238095,1050.0,0.9814726840855107,0.9791469194312796,0.9838095238095238,1050.0,0.9738965353583293,0.9706717123935666,0.9771428571428571,1050.0,0.9786407766990292,0.998019801980198,0.96,1050.0
22,0.028864474967122078,0.9907346963882446,0.1356838494539261,0.9679047465324402,0.9679047619047617,0.9678268074704167,0.0003000000142492354,54.648512703999586,49000.0,896.6392235668989,0.9794159885112493,0.9846005774783445,0.9742857142857143,1050.0,0.9726415094339624,0.9635514018691589,0.981904761904762,1050.0,0.9598086124401914,0.9644230769230769,0.9552380952380952,1050.0,0.9788035798398493,0.9683131407269339,0.9895238095238095,1050.0,0.9513406156901688,0.9937759336099585,0.9123809523809524,1050.0,0.9598108747044918,0.9530516431924883,0.9666666666666667,1050.0,0.9564384873145045,0.9615014436958614,0.9514285714285714,1050.0,0.9788434414668546,0.9665738161559888,0.9914285714285714,1050.0,0.9622377622377623,0.9424657534246575,0.9828571428571429,1050.0,0.978927203065134,0.9845857418111753,0.9733333333333334,1050.0
23,0.02812127396464348,0.9908775687217712,0.11500471085309982,0.9748571515083313,0.9748571428571429,0.9748541503652293,0.0003000000142492354,55.07291121599701,49000.0,889.72961330882,0.9814726840855107,0.9791469194312796,0.9838095238095238,1050.0,0.9754216867469879,0.9873170731707317,0.9638095238095238,1050.0,0.9598086124401914,0.9644230769230769,0.9552380952380952,1050.0,0.9830188679245284,0.9738317757009346,0.9923809523809524,1050.0,0.9698736637512149,0.9900793650793651,0.9504761904761905,1050.0,0.9742857142857143,0.9742857142857143,0.9742857142857143,1050.0,0.9611605053813759,0.9448022079116836,0.9780952380952381,1050.0,0.9848771266540643,0.9774859287054409,0.9923809523809524,1050.0,0.9754253308128544,0.9681050656660413,0.9828571428571429,1050.0,0.9831973115698511,0.9912875121006777,0.9752380952380952,1050.0
24,0.023730412125587463,0.9924489855766296,0.11892558634281158,0.9739047884941101,0.9739047619047619,0.973907795916918,0.0003000000142492354,55.1683685349999,49000.0,888.1901223690063,0.983357108892059,0.9819563152896487,0.9847619047619047,1050.0,0.9765886287625419,0.9798657718120806,0.9733333333333334,1050.0,0.961051149694979,0.9472710453283997,0.9752380952380952,1050.0,0.978927203065134,0.9845857418111753,0.9733333333333334,1050.0,0.9644076060458312,0.988011988011988,0.9419047619047619,1050.0,0.9756330625895844,0.9789069990412272,0.9723809523809523,1050.0,0.9624703087885985,0.9601895734597157,0.9647619047619047,1050.0,0.9819905213270141,0.9773584905660377,0.9866666666666667,1050.0,0.9723134678554669,0.9583718778908418,0.9866666666666667,1050.0,0.9823389021479714,0.9846889952153111,0.98,1050.0
25,0.01826734095811844,0.9944489598274231,0.11788156628608704,0.9760952591896057,0.976095238095238,0.9760619351102863,0.0003000000142492354,55.861101353002596,49000.0,877.1756877895175,0.9805779251539554,0.9754948162111216,0.9857142857142858,1050.0,0.9781990521327014,0.9735849056603774,0.9828571428571429,1050.0,0.9633911368015414,0.9746588693957114,0.9523809523809523,1050.0,0.9834358731661145,0.9774223894637818,0.9895238095238095,1050.0,0.9706589706589707,0.9805636540330418,0.960952380952381,1050.0,0.975702715578847,0.9761677788369876,0.9752380952380952,1050.0,0.967032967032967,0.9702780441035475,0.9638095238095238,1050.0,0.978763567720623,0.9700654817586529,0.9876190476190476,1050.0,0.9780952380952381,0.9780952380952381,0.9780952380952381,1050.0,0.9847619047619047,0.9847619047619047,0.9847619047619047,1050.0
26,0.01974398083984852,0.9935510158538818,0.11963523179292679,0.9747619032859802,0.9747619047619048,0.9747994631800218,0.0003000000142492354,54.88328515199828,49000.0,892.8036990551017,0.9848628192999054,0.9783834586466166,0.9914285714285714,1050.0,0.9753265602322205,0.9911504424778761,0.96,1050.0,0.9619771863117871,0.9601518026565465,0.9638095238095238,1050.0,0.984688995215311,0.989423076923077,0.98,1050.0,0.970873786407767,0.9900990099009901,0.9523809523809523,1050.0,0.9735599622285175,0.9653558052434457,0.981904761904762,1050.0,0.9567240577012563,0.935395814376706,0.979047619047619,1050.0,0.979474940334129,0.9818181818181818,0.9771428571428571,1050.0,0.9762131303520456,0.9752851711026616,0.9771428571428571,1050.0,0.9842931937172775,0.9838249286393911,0.9847619047619047,1050.0
27,0.024400388821959496,0.9921020269393921,0.11134994775056839,0.9768571257591248,0.9768571428571429,0.9768307639252786,0.0003000000142492354,54.69880884700251,49000.0,895.8147541577625,0.9839167455061494,0.9774436090225563,0.9904761904761905,1050.0,0.9772511848341232,0.9726415094339622,0.981904761904762,1050.0,0.9668746999519923,0.9748305905130688,0.959047619047619,1050.0,0.9821428571428572,0.9693877551020408,0.9952380952380953,1050.0,0.9720616570327553,0.9834307992202729,0.960952380952381,1050.0,0.9719806763285024,0.9862745098039216,0.9580952380952381,1050.0,0.9678030303030304,0.9623352165725048,0.9733333333333334,1050.0,0.9843230403800476,0.9819905213270143,0.9866666666666667,1050.0,0.9777356702984368,0.9726672950047125,0.9828571428571429,1050.0,0.9842180774748924,0.9884726224783862,0.98,1050.0
28,0.018770121037960052,0.9941632747650146,0.115719735622406,0.9744762182235718,0.9744761904761905,0.9744803773006525,0.0003000000142492354,54.6761950939981,49000.0,896.1852578761248,0.9808245445829339,0.9874517374517374,0.9742857142857143,1050.0,0.9764762361977917,0.9845111326234269,0.9685714285714285,1050.0,0.9610764055742431,0.9699321047526673,0.9523809523809523,1050.0,0.9852871381110583,0.9820245979186376,0.9885714285714285,1050.0,0.9697260932244114,0.9786614936954413,0.960952380952381,1050.0,0.9724857685009487,0.9688090737240076,0.9761904761904762,1050.0,0.9645390070921985,0.9577464788732394,0.9714285714285714,1050.0,0.9823725583611245,0.982840800762631,0.981904761904762,1050.0,0.969158878504673,0.9513761467889909,0.9876190476190476,1050.0,0.9828571428571429,0.9828571428571429,0.9828571428571429,1050.0
