timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_renderer_utilization_percent,gpu_tiler_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_memory_kind,gpu_driver_allocated_memory_bytes,gpu_system_memory_in_use_bytes,gpu_temperature_c,gpu_power_w,thermal_pressure,gpus_json
2026-08-29T01:34:00.601+00:00,0.304432,train_start,{},0.0,3.2,10,17179869184,8751972352,6059294720,49.1,638140416,421802967040,,,494384795648,301559390208,157212286976,34.3,494384795648,301559390208,157212286976,34.3,"{""data"":{""free_bytes"":301559390208,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212286976},""output"":{""free_bytes"":301559390208,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212286976}}",apple-metal-ioreg,1,0.0,0.0,0.0,491618304,,,shared_unified_driver,3130851328,491618304,,,nominal,"[{""driver_allocated_memory_bytes"":3130851328,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":491618304,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":491618304,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:34:00.630+00:00,0.334072,data_preparation_start,{},0.0,29.3,10,17179869184,8759967744,6054395904,49.0,638189568,421819793408,,,494384795648,301559386112,157212291072,34.3,494384795648,301559386112,157212291072,34.3,"{""data"":{""free_bytes"":301559386112,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212291072},""output"":{""free_bytes"":301559386112,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212291072}}",apple-metal-ioreg,1,0.0,0.0,0.0,491618304,,,shared_unified_driver,3130851328,491618304,,,nominal,"[{""driver_allocated_memory_bytes"":3130851328,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":491618304,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":491618304,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:34:01.331+00:00,1.034666,data_preparation_end,"{""data_metadata"":{""augmentation"":{""brightness_delta"":0.03,""contrast_lower"":0.92,""contrast_upper"":1.08,""cutout_max_frac"":0.08,""cutout_prob"":0.25,""flip_lr"":true,""noise_std"":0.005,""translate_frac"":0.05,""zoom_max"":1.04,""zoom_min"":0.96},""balancing"":{""class_weights"":null,""is_noop"":true,""mode"":""all_raw"",""output_class_counts"":{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11},""raw_class_counts"":{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11}},""batch_size"":32,""channels"":1,""class_ids"":[0,1,2,3,4,5,6,7,8,9],""datasets"":{""test"":{""batches"":1,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":327680,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":20,""total_examples"":20,""training"":false},""train"":{""batches"":6,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":1802240,""extra_augmented_examples"":55,""shuffle_buffer_examples"":110,""source_examples"":110,""total_examples"":165,""training"":true},""validation"":{""batches"":1,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":491520,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":30,""total_examples"":30,""training"":false}},""extra_fraction"":0.5,""fractions"":{""test"":0.15,""train"":0.7,""validation"":0.15},""image_size"":64,""normalization"":{""channels"":1,""image_size"":64,""mean"":[0.0],""mode"":""unit_interval"",""pixel_count"":0,""std"":[1.0]},""num_classes"":10,""raw_split_class_counts"":{""test"":{""0"":2,""1"":2,""2"":2,""3"":2,""4"":2,""5"":2,""6"":2,""7"":2,""8"":2,""9"":2},""train"":{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11},""validation"":{""0"":3,""1"":3,""2"":3,""3"":3,""4"":3,""5"":3,""6"":3,""7"":3,""8"":3,""9"":3}},""seed"":42,""split"":{""fingerprint"":""4e830c347687085c1859d241da20f9a444d9c93ae656ec5c32e11083d5b34123"",""test_size"":20,""train_size"":110,""validation_size"":30}}}",20.8,92.3,10,17179869184,8675852288,6136053760,49.5,659963904,421923176448,,,494384795648,301559357440,157212319744,34.3,494384795648,301559357440,157212319744,34.3,"{""data"":{""free_bytes"":301559357440,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212319744},""output"":{""free_bytes"":301559357440,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212319744}}",apple-metal-ioreg,1,0.0,0.0,0.0,352567296,,,shared_unified_driver,3178184704,352567296,,,nominal,"[{""driver_allocated_memory_bytes"":3178184704,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":352567296,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":352567296,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:34:01.662+00:00,1.365797,fit_start,{},0.0,77.5,10,17179869184,8610234368,6198296576,49.9,709050368,421975998464,,,494384795648,301559328768,157212348416,34.3,494384795648,301559328768,157212348416,34.3,"{""data"":{""free_bytes"":301559328768,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212348416},""output"":{""free_bytes"":301559328768,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212348416}}",apple-metal-ioreg,1,0.0,0.0,0.0,363233280,,,shared_unified_driver,3182837760,363233280,,,nominal,"[{""driver_allocated_memory_bytes"":3182837760,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":363233280,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":363233280,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:34:05.631+00:00,5.334282,periodic,{},0.0,98.0,10,17179869184,7844823040,6973489152,54.3,1391755264,422722961408,,,494384795648,301559328768,157212348416,34.3,494384795648,301559328768,157212348416,34.3,"{""data"":{""free_bytes"":301559328768,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212348416},""output"":{""free_bytes"":301559328768,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157212348416}}",apple-metal-ioreg,1,10.0,0.0,0.0,386990080,,,shared_unified_driver,3268329472,386990080,,,nominal,"[{""driver_allocated_memory_bytes"":3268329472,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":386990080,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":386990080,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":10.0}]"
2026-08-29T01:34:10.601+00:00,10.304887,epoch_end,"{""epoch"":1,""epoch_seconds"":8.903205833019456,""logs"":{""accuracy"":0.1090909093618393,""epoch_seconds"":8.250712542008841,""learning_rate"":0.0003000000142492354,""loss"":2.5462806224823,""train_examples"":165.0,""train_examples_per_second"":19.998272774611372,""val_accuracy"":0.23333333432674408,""val_balanced_accuracy"":0.2333333333333333,""val_loss"":2.242205858230591,""val_macro_f1"":0.16714285714285715}}",16.9,86.2,10,17179869184,7329071104,7495745536,57.3,2169995264,423550124032,,,494384795648,301546422272,157225254912,34.3,494384795648,301546422272,157225254912,34.3,"{""data"":{""free_bytes"":301546422272,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225254912},""output"":{""free_bytes"":301546422272,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225254912}}",apple-metal-ioreg,1,67.0,0.0,0.0,350666752,,,shared_unified_driver,3310305280,350666752,,,nominal,"[{""driver_allocated_memory_bytes"":3310305280,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":350666752,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":350666752,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":67.0}]"
2026-08-29T01:34:10.690+00:00,10.393893,periodic,{},17.5,77.9,10,17179869184,7322615808,7495745536,57.4,2170290176,423684341760,,,494384795648,301546418176,157225259008,34.3,494384795648,301546418176,157225259008,34.3,"{""data"":{""free_bytes"":301546418176,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225259008},""output"":{""free_bytes"":301546418176,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225259008}}",apple-metal-ioreg,1,0.0,0.0,0.0,389382144,,,shared_unified_driver,3333718016,389382144,,,nominal,"[{""driver_allocated_memory_bytes"":3333718016,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":389382144,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":389382144,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:34:12.615+00:00,12.319083,epoch_end,"{""epoch"":2,""epoch_seconds"":1.9279422090039589,""logs"":{""accuracy"":0.13333334028720856,""epoch_seconds"":1.5135750000190455,""learning_rate"":0.0003000000142492354,""loss"":2.43674635887146,""train_examples"":165.0,""train_examples_per_second"":109.01342847095373,""val_accuracy"":0.2666666805744171,""val_balanced_accuracy"":0.26666666666666666,""val_loss"":2.209324598312378,""val_macro_f1"":0.19727272727272727}}",19.1,90.6,10,17179869184,7268352000,7560953856,57.7,2184544256,423827324928,,,494384795648,301546381312,157225295872,34.3,494384795648,301546381312,157225295872,34.3,"{""data"":{""free_bytes"":301546381312,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225295872},""output"":{""free_bytes"":301546381312,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225295872}}",apple-metal-ioreg,1,73.0,0.0,0.0,441778176,,,shared_unified_driver,3338223616,441778176,,,nominal,"[{""driver_allocated_memory_bytes"":3338223616,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":441778176,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":441778176,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":73.0}]"
2026-08-29T01:34:12.699+00:00,12.402264,fit_end,"{""logs"":{""accuracy"":0.13333334028720856,""loss"":2.43674635887146,""val_accuracy"":0.2666666805744171,""val_loss"":2.209324598312378}}",0.0,69.5,10,17179869184,7275347968,7560658944,57.7,2184347648,423820443648,,,494384795648,301546381312,157225295872,34.3,494384795648,301546381312,157225295872,34.3,"{""data"":{""free_bytes"":301546381312,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225295872},""output"":{""free_bytes"":301546381312,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225295872}}",apple-metal-ioreg,1,0.0,0.0,0.0,441778176,,,shared_unified_driver,3338223616,441778176,,,nominal,"[{""driver_allocated_memory_bytes"":3338223616,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":441778176,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":441778176,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
2026-08-29T01:34:13.095+00:00,12.798829,evaluation_start,{},0.0,78.9,10,17179869184,7283638272,7540703232,57.6,2195521536,423828340736,,,494384795648,301546332160,157225345024,34.3,494384795648,301546332160,157225345024,34.3,"{""data"":{""free_bytes"":301546332160,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225345024},""output"":{""free_bytes"":301546332160,""percent"":34.3,""total_bytes"":494384795648,""used_bytes"":157225345024}}",apple-metal-ioreg,1,0.0,0.0,0.0,352714752,,,shared_unified_driver,3338321920,352714752,,,nominal,"[{""driver_allocated_memory_bytes"":3338321920,""driver_memory_in_use_bytes"":0,""gpu_core_count"":10,""index"":0,""memory_kind"":""shared_unified_driver"",""memory_total_bytes"":null,""memory_used_bytes"":352714752,""name"":""Apple M4"",""power_w"":null,""renderer_utilization_percent"":0.0,""system_memory_in_use_bytes"":352714752,""temperature_c"":null,""tiler_utilization_percent"":0.0,""utilization_percent"":0.0}]"
