epoch,accuracy,epoch_seconds,learning_rate,loss,train_examples,train_examples_per_second,val_accuracy,val_balanced_accuracy,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support,val_loss,val_macro_f1
1,0.5881020426750183,46.674139500999445,0.0003000000142492354,1.2118350267410278,49000.0,1049.8318881476273,0.8725714087486267,0.8725714285714286,0.9142300194931774,0.936127744510978,0.8933333333333333,1050.0,0.8780260707635009,0.8588342440801457,0.8980952380952381,1050.0,0.788002033553635,0.8451472191930207,0.7380952380952381,1050.0,0.9011194029850746,0.8829981718464351,0.92,1050.0,0.8383510884668828,0.8160504959422904,0.861904761904762,1050.0,0.9063893016344726,0.9442724458204335,0.8714285714285714,1050.0,0.8252788104089218,0.8058076225045372,0.8457142857142858,1050.0,0.9037238873751136,0.8637152777777778,0.9476190476190476,1050.0,0.8870576829859428,0.9032576505429417,0.8714285714285714,1050.0,0.880611270296084,0.8831417624521073,0.878095238095238,1050.0,0.4082222282886505,0.8722789567962804
2,0.8779183626174927,21.948887847999686,0.0003000000142492354,0.4044824540615082,49000.0,2232.4593546303813,0.918666660785675,0.9186666666666665,0.9345707656612529,0.9113122171945701,0.959047619047619,1050.0,0.9315866084425036,0.9495548961424333,0.9142857142857143,1050.0,0.8911290322580645,0.9464668094218416,0.8419047619047619,1050.0,0.9382022471910112,0.9226519337016574,0.9542857142857143,1050.0,0.8667563930013459,0.8193384223918575,0.92,1050.0,0.9381294964028776,0.9449275362318841,0.9314285714285714,1050.0,0.8907641819034224,0.8771929824561403,0.9047619047619048,1050.0,0.9422610383309074,0.960435212660732,0.9247619047619048,1050.0,0.927734375,0.9519038076152304,0.9047619047619048,1050.0,0.9278937381404174,0.9243856332703214,0.9314285714285714,1050.0,0.2616177201271057,0.9189027876331803
3,0.9217959046363831,24.28458559200044,0.0003000000142492354,0.26356446743011475,49000.0,2017.740834586901,0.9398095011711121,0.9398095238095238,0.9505135387488329,0.9322344322344323,0.9695238095238096,1050.0,0.9491691104594331,0.9748995983935743,0.9247619047619048,1050.0,0.9051243023845764,0.9685124864277959,0.8495238095238096,1050.0,0.9514837494112105,0.9412861136999068,0.9619047619047619,1050.0,0.9211417513304306,0.9360865290068829,0.9066666666666666,1050.0,0.9527027027027025,0.9657534246575342,0.94,1050.0,0.9139194139194139,0.8800705467372134,0.9504761904761905,1050.0,0.9648622981956315,0.9621212121212122,0.9676190476190476,1050.0,0.9315693430656933,0.8940455341506129,0.9723809523809523,1050.0,0.9566046733428707,0.9579751671442216,0.9552380952380952,1050.0,0.20125648379325867,0.9397090883560795
4,0.9385306239128113,24.12340703799964,0.0003000000142492354,0.2076651155948639,49000.0,2031.2222035143827,0.9520000219345093,0.952,0.961225466730493,0.9663137632338787,0.9561904761904761,1050.0,0.9500941619585687,0.9394785847299814,0.960952380952381,1050.0,0.933142311365807,0.935823754789272,0.9304761904761905,1050.0,0.9587772116720705,0.933273219116321,0.9857142857142858,1050.0,0.9361702127659575,0.9508840864440079,0.9219047619047619,1050.0,0.9631425800193987,0.9812252964426877,0.9457142857142857,1050.0,0.936936936936937,0.9329556185080264,0.940952380952381,1050.0,0.9637209302325581,0.9418181818181818,0.9866666666666667,1050.0,0.9525179856115107,0.9594202898550724,0.9457142857142857,1050.0,0.9640776699029127,0.9831683168316832,0.9457142857142857,1050.0,0.1648349016904831,0.9519805467196214
5,0.9527142643928528,23.69844253500014,0.0003000000142492354,0.1633400022983551,49000.0,2067.6464256092813,0.9561904668807983,0.9561904761904761,0.96455938697318,0.9701348747591522,0.959047619047619,1050.0,0.9632107023411371,0.9664429530201343,0.96,1050.0,0.9347209082308421,0.9285714285714286,0.940952380952381,1050.0,0.9587389893370423,0.934056007226739,0.9847619047619047,1050.0,0.9416304872165944,0.9540566959921799,0.9295238095238095,1050.0,0.962819893771125,0.9764936336924583,0.9495238095238095,1050.0,0.9426386233269598,0.946257197696737,0.939047619047619,1050.0,0.9712918660287081,0.9759615384615384,0.9666666666666667,1050.0,0.9542910447761194,0.9351005484460695,0.9742857142857143,1050.0,0.9682386910490857,0.9785992217898832,0.9580952380952381,1050.0,0.1500217467546463,0.9562140593050794
6,0.9599387645721436,23.952719905000777,0.0003000000142492354,0.13686195015907288,49000.0,2045.6966972577477,0.9574285745620728,0.9574285714285715,0.9664750957854406,0.9720616570327553,0.960952380952381,1050.0,0.9557021677662584,0.9458955223880597,0.9657142857142857,1050.0,0.9388154674498286,0.9657603222557906,0.9133333333333333,1050.0,0.9664302600472813,0.9596244131455399,0.9733333333333334,1050.0,0.9432864760058167,0.9605133267522211,0.9266666666666666,1050.0,0.9646489104116223,0.9812807881773399,0.9485714285714286,1050.0,0.9375573921028467,0.9051418439716312,0.9723809523809523,1050.0,0.969158878504673,0.9513761467889909,0.9876190476190476,1050.0,0.9612476370510397,0.9540337711069419,0.9685714285714285,1050.0,0.9710144927536232,0.9852941176470589,0.9571428571428572,1050.0,0.15060313045978546,0.957433677787843
7,0.9637755155563354,22.894247803000326,0.0003000000142492354,0.1211661547422409,49000.0,2140.2756020478855,0.9588571190834045,0.9588571428571429,0.965807962529274,0.9502304147465438,0.981904761904762,1050.0,0.963350785340314,0.9628924833491912,0.9638095238095238,1050.0,0.9420505200594353,0.9814241486068112,0.9057142857142857,1050.0,0.965088474414156,0.9692603266090298,0.960952380952381,1050.0,0.9430588235294118,0.932093023255814,0.9542857142857143,1050.0,0.9663784822286263,0.9748062015503876,0.9580952380952381,1050.0,0.9439696106362773,0.9412878787878788,0.9466666666666667,1050.0,0.9716754680748919,0.9796708615682478,0.9638095238095238,1050.0,0.9624765478424014,0.9482439926062847,0.9771428571428571,1050.0,0.9642521166509879,0.9526022304832714,0.9761904761904762,1050.0,0.13635294139385223,0.9588108791305776
8,0.9700407981872559,22.29414452400033,0.0003000000142492354,0.10247897356748581,49000.0,2197.8865323695195,0.9636190533638,0.9636190476190476,0.9696969696969697,0.9642184557438794,0.9752380952380952,1050.0,0.9644230769230768,0.9737864077669903,0.9552380952380952,1050.0,0.9492337164750958,0.9547206165703276,0.9438095238095238,1050.0,0.9723282442748091,0.9741873804971319,0.9704761904761905,1050.0,0.9494850416871015,0.9787664307381193,0.9219047619047619,1050.0,0.9666348903717826,0.9675572519083969,0.9657142857142857,1050.0,0.9546313799621928,0.9474671669793621,0.9619047619047619,1050.0,0.975909305621162,0.9681349578256795,0.9838095238095238,1050.0,0.9614132961413296,0.9391462306993642,0.9847619047619047,1050.0,0.9719448407037566,0.9705603038936372,0.9733333333333334,1050.0,0.12732243537902832,0.9635700761857275
9,0.9723673462867737,22.59291063100045,0.0003000000142492354,0.09007200598716736,49000.0,2168.821928271851,0.9609524011611938,0.9609523809523809,0.9616519174041298,0.9939024390243902,0.9314285714285714,1050.0,0.9515459160129212,0.9230080572963295,0.981904761904762,1050.0,0.9496124031007752,0.9664694280078896,0.9333333333333333,1050.0,0.9659037832788416,0.9477543538038496,0.9847619047619047,1050.0,0.940779971112181,0.9513145082765336,0.9304761904761905,1050.0,0.9670644391408113,0.969377990430622,0.9647619047619047,1050.0,0.9545023696682464,0.95,0.959047619047619,1050.0,0.975886524822695,0.9690140845070423,0.9828571428571429,1050.0,0.9685714285714285,0.9685714285714285,0.9685714285714285,1050.0,0.9737720553171197,0.9751671442215855,0.9723809523809523,1050.0,0.13636861741542816,0.9609290808429151
10,0.9749387502670288,23.33057500599989,0.0003000000142492354,0.0822351798415184,49000.0,2100.2482788100483,0.9683809280395508,0.9683809523809522,0.9753086419753088,0.9725378787878788,0.9780952380952381,1050.0,0.9697841726618706,0.9768115942028985,0.9628571428571429,1050.0,0.9569424286405418,0.9724680432645034,0.9419047619047619,1050.0,0.9740443605474279,0.9653882132834425,0.9828571428571429,1050.0,0.9540066382171645,0.9499527856468366,0.9580952380952381,1050.0,0.9745069745069745,0.9844509232264335,0.9647619047619047,1050.0,0.9586466165413534,0.9461966604823747,0.9714285714285714,1050.0,0.9776083849452119,0.9780743565300286,0.9771428571428571,1050.0,0.9719448407037566,0.9705603038936372,0.9733333333333334,1050.0,0.971021377672209,0.9687203791469194,0.9733333333333334,1050.0,0.11635688692331314,0.9683814436411818
