timestamp,elapsed_seconds,event,metadata_json,cpu_percent,process_cpu_percent,cpu_count_logical,ram_total_bytes,ram_available_bytes,ram_used_bytes,ram_percent,process_rss_bytes,process_vms_bytes,process_read_bytes,process_write_bytes,disk_data_total_bytes,disk_data_free_bytes,disk_data_used_bytes,disk_data_percent,disk_output_total_bytes,disk_output_free_bytes,disk_output_used_bytes,disk_output_percent,disks_json,gpu_backend,gpu_count,gpu_utilization_percent,gpu_memory_used_bytes,gpu_memory_total_bytes,gpu_memory_percent,gpu_temperature_c,gpu_power_w,gpus_json
2026-07-31T03:34:34.388+00:00,0.024322,train_start,{},0.0,0.0,12,16619085824,15202344960,1416740864,8.5,1286217728,39839436800,255488000,4096,1081101176832,998225494016,27883327488,2.7,999374712832,5753032704,993621680128,99.4,"{""data"":{""free_bytes"":998225494016,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883327488},""output"":{""free_bytes"":5753032704,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621680128}}",pynvml,1,24.0,960983040,8589934592,11.187314987182617,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":960983040,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":24.0}]"
2026-07-31T03:34:34.427+00:00,0.063625,data_preparation_start,{},4.2,25.4,12,16619085824,15202430976,1416654848,8.5,1286217728,39914938368,255488000,4096,1081101176832,998225494016,27883327488,2.7,999374712832,5753024512,993621688320,99.4,"{""data"":{""free_bytes"":998225494016,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883327488},""output"":{""free_bytes"":5753024512,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621688320}}",pynvml,1,24.0,960983040,8589934592,11.187314987182617,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":960983040,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":24.0}]"
2026-07-31T03:34:39.427+00:00,5.063806,periodic,{},0.0,472.0,12,16619085824,14898814976,1720270848,10.4,1593266176,43382493184,257351680,40960,1081101176832,998225448960,27883372544,2.7,999374712832,5753024512,993621688320,99.4,"{""data"":{""free_bytes"":998225448960,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883372544},""output"":{""free_bytes"":5753024512,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621688320}}",pynvml,1,7.0,1047519232,8589934592,12.19472885131836,45.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1047519232,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":45.0,""utilization_percent"":7.0}]"
2026-07-31T03:34:44.497+00:00,10.133409,periodic,{},42.6,557.0,12,16619085824,14898835456,1720250368,10.4,1593315328,43382493184,257351680,40960,1081101176832,998225448960,27883372544,2.7,999374712832,5753024512,993621688320,99.4,"{""data"":{""free_bytes"":998225448960,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883372544},""output"":{""free_bytes"":5753024512,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621688320}}",pynvml,1,29.0,1047519232,8589934592,12.19472885131836,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1047519232,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":29.0}]"
2026-07-31T03:34:49.572+00:00,15.207987,periodic,{},41.5,547.6,12,16619085824,14851006464,1768079360,10.6,1646067712,43457998848,257351680,40960,1081101176832,998225448960,27883372544,2.7,999374712832,5753024512,993621688320,99.4,"{""data"":{""free_bytes"":998225448960,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883372544},""output"":{""free_bytes"":5753024512,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621688320}}",pynvml,1,40.0,1047519232,8589934592,12.19472885131836,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1047519232,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":40.0}]"
2026-07-31T03:34:52.962+00:00,18.59793,data_preparation_end,"{""data_metadata"":{""augmentation"":{""brightness_delta"":0.03,""contrast_lower"":0.92,""contrast_upper"":1.08,""cutout_max_frac"":0.08,""cutout_prob"":0.25,""flip_lr"":true,""noise_std"":0.005,""translate_frac"":0.05,""zoom_max"":1.04,""zoom_min"":0.96},""balancing"":{""class_weights"":null,""is_noop"":true,""mode"":""all_raw"",""output_class_counts"":{""0"":4684,""1"":13272,""2"":10314,""3"":7965,""4"":6987,""5"":6486,""6"":5393,""7"":5330,""8"":4693,""9"":4378},""raw_class_counts"":{""0"":4684,""1"":13272,""2"":10314,""3"":7965,""4"":6987,""5"":6486,""6"":5393,""7"":5330,""8"":4693,""9"":4378}},""batch_size"":512,""channels"":3,""class_ids"":[0,1,2,3,4,5,6,7,8,9],""datasets"":{""test"":{""batches"":30,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":732020736,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":14893,""total_examples"":14893,""training"":false},""train"":{""batches"":408,""decoded_cache_enabled"":false,""decoded_cache_estimated_bytes"":3416162304,""extra_augmented_examples"":139004,""shuffle_buffer_examples"":10921,""source_examples"":69502,""total_examples"":208506,""training"":true},""validation"":{""batches"":30,""decoded_cache_enabled"":true,""decoded_cache_estimated_bytes"":732069888,""extra_augmented_examples"":0,""shuffle_buffer_examples"":0,""source_examples"":14894,""total_examples"":14894,""training"":false}},""extra_fraction"":2.0,""fractions"":{""test"":0.15,""train"":0.7,""validation"":0.15},""image_size"":64,""normalization"":{""channels"":3,""image_size"":64,""mean"":[0.4420473872641426,0.4466321759773187,0.4724003026613813],""mode"":""zscore"",""pixel_count"":284680192,""std"":[0.20172018004233838,0.20576057760697392,0.2039633788479077]},""num_classes"":10,""raw_split_class_counts"":{""test"":{""0"":1004,""1"":2844,""2"":2210,""3"":1707,""4"":1497,""5"":1390,""6"":1155,""7"":1142,""8"":1006,""9"":938},""train"":{""0"":4684,""1"":13272,""2"":10314,""3"":7965,""4"":6987,""5"":6486,""6"":5393,""7"":5330,""8"":4693,""9"":4378},""validation"":{""0"":1004,""1"":2844,""2"":2210,""3"":1707,""4"":1497,""5"":1390,""6"":1156,""7"":1142,""8"":1006,""9"":938}},""seed"":42,""split"":{""fingerprint"":""b1ad6aa772e6195196890106f84cdbed3cf158b3eae278cd230309d2f82758c9"",""test_size"":14893,""train_size"":69502,""validation_size"":14894}}}",37.0,290.6,12,16619085824,14941077504,1678008320,10.1,1616232448,43264135168,272142336,360448,1081101176832,998225330176,27883491328,2.7,999374712832,5753020416,993621692416,99.4,"{""data"":{""free_bytes"":998225330176,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883491328},""output"":{""free_bytes"":5753020416,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621692416}}",pynvml,1,38.0,1047519232,8589934592,12.19472885131836,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1047519232,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":38.0}]"
2026-07-31T03:34:53.844+00:00,19.480401,fit_start,{},10.1,100.9,12,16619085824,14929022976,1690062848,10.2,1631059968,43270811648,272437248,536576,1081101176832,998225330176,27883491328,2.7,999374712832,5752995840,993621716992,99.4,"{""data"":{""free_bytes"":998225330176,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883491328},""output"":{""free_bytes"":5752995840,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621716992}}",pynvml,1,50.0,1049616384,8589934592,12.21914291381836,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1049616384,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":50.0}]"
2026-07-31T03:34:54.638+00:00,20.274826,periodic,{},18.6,107.0,12,16619085824,14917709824,1701376000,10.2,1642393600,43352563712,272437248,536576,1081101176832,998225330176,27883491328,2.7,999374712832,5752930304,993621782528,99.4,"{""data"":{""free_bytes"":998225330176,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883491328},""output"":{""free_bytes"":5752930304,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621782528}}",pynvml,1,23.0,1049616384,8589934592,12.21914291381836,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1049616384,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":23.0}]"
2026-07-31T03:34:59.691+00:00,25.32756,periodic,{},10.1,133.8,12,16619085824,14684119040,1934966784,11.6,1877229568,43616280576,272437248,536576,1081101176832,998225330176,27883491328,2.7,999374712832,5752782848,993621929984,99.4,"{""data"":{""free_bytes"":998225330176,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883491328},""output"":{""free_bytes"":5752782848,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621929984}}",pynvml,1,26.0,1049616384,8589934592,12.21914291381836,43.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1049616384,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":43.0,""utilization_percent"":26.0}]"
2026-07-31T03:35:08.326+00:00,30.379696,periodic,{},16.0,217.3,12,16619085824,14339895296,2279190528,13.7,2220900352,43951976448,272437248,536576,1081101176832,998225330176,27883491328,2.7,999374712832,5752737792,993621975040,99.4,"{""data"":{""free_bytes"":998225330176,""percent"":2.7,""total_bytes"":1081101176832,""used_bytes"":27883491328},""output"":{""free_bytes"":5752737792,""percent"":99.4,""total_bytes"":999374712832,""used_bytes"":993621975040}}",pynvml,1,11.0,1049616384,8589934592,12.21914291381836,44.0,,"[{""index"":0,""memory_total_bytes"":8589934592,""memory_used_bytes"":1049616384,""name"":""NVIDIA GeForce RTX 3050"",""power_w"":null,""temperature_c"":44.0,""utilization_percent"":11.0}]"
